issuer_code,day_week,violation_category,count
355588,3,2,180
355588,3,3,75
355588,3,4,1
355588,3,5,45
355588,4,2,180
355588,4,3,63
355588,4,4,1
355588,4,5,48
355588,4,6,1
355588,5,1,1
355588,5,2,210
355588,5,3,74
355588,5,4,1
355588,5,5,61
355588,5,6,2
355588,6,2,99
355588,6,3,19
355588,6,5,34
355588,7,2,140
355588,7,3,23
355588,7,5,6
355619,1,1,19
355619,1,2,386
355619,1,3,218
355619,1,4,12
355619,1,5,63
355619,1,6,16
355619,2,1,29
355619,2,2,351
355619,2,3,236
355619,2,4,6
355619,2,5,68
355619,2,6,14
355619,3,2,297
355619,3,3,185
355619,3,4,16
355619,3,5,52
355619,3,6,19
355619,4,2,333
355619,4,3,187
355619,4,4,6
355619,4,5,58
355619,4,6,10
355619,5,2,349
355619,5,3,221
355619,5,4,8
355619,5,5,56
355619,5,6,14
355619,6,1,1
355619,6,2,21
355619,6,3,8
355619,6,4,1
355619,6,5,5
355619,6,6,4
355619,7,2,161
355619,7,3,51
355619,7,5,14
355619,7,6,19
355639,1,2,364
355639,1,3,74
355639,1,4,9
355639,1,5,52
355639,2,1,8
355639,2,2,450
355639,2,3,101
355639,2,4,6
355639,2,5,74
355639,3,2,380
355639,3,3,81
355639,3,4,8
355639,3,5,58
355639,4,2,391
355639,4,3,91
355639,4,4,3
355639,4,5,48
355639,5,2,444
355639,5,3,55
355639,5,4,5
355639,5,5,50
355639,6,2,15
355639,6,3,4
355639,6,4,1
355639,6,5,4
355639,7,2,63
355639,7,3,8
355639,7,5,2
355642,1,2,103
355642,1,3,98
355642,1,4,195
355642,1,5,406
355642,2,2,123
355642,2,3,75
355642,2,4,206
355642,2,5,337
355642,3,2,124
355642,3,3,54
355642,3,4,172
355642,3,5,335
355642,4,2,82
355642,4,3,83
355642,4,4,203
355642,4,5,331
355642,5,2,131
355642,5,3,110
355642,5,4,222
355642,5,5,466
355642,6,1,18
355642,6,2,86
355642,6,3,50
355642,6,4,176
355642,6,5,354
355675,1,1,17
355675,1,2,213
355675,1,3,77
355675,1,4,111
355675,1,5,370
355675,2,1,10
355675,2,2,152
355675,2,3,73
355675,2,4,106
355675,2,5,397
355675,3,1,10
355675,3,2,123
355675,3,3,62
355675,3,4,87
355675,3,5,320
355675,4,1,18
355675,4,2,152
355675,4,3,72
355675,4,4,76
355675,4,5,320
355675,5,1,26
355675,5,2,172
355675,5,3,102
355675,5,4,95
355675,5,5,376
355675,6,1,115
355675,6,2,89
355675,6,3,80
355675,6,4,33
355675,6,5,284
355675,7,2,29
355675,7,3,1
355675,7,5,14
355677,1,1,44
355677,1,2,127
355677,1,3,16
355677,1,4,240
355677,1,5,276
355677,2,1,76
355677,2,2,99
355677,2,3,14
355677,2,4,255
355677,2,5,209
355677,3,2,112
355677,3,3,15
355677,3,4,280
355677,3,5,217
355677,4,1,47
355677,4,2,134
355677,4,3,16
355677,4,4,248
355677,4,5,239
355677,5,1,91
355677,5,2,94
355677,5,3,15
355677,5,4,264
355677,5,5,240
355677,6,2,206
355677,6,3,1
355677,6,4,294
355677,6,5,253
355677,7,2,406
355677,7,3,18
355677,7,5,149
355710,1,1,358
355710,1,2,396
355710,1,3,75
355710,1,4,17
355710,1,5,117
355710,2,1,379
355710,2,2,280
355710,2,3,55
355710,2,4,19
355710,2,5,123
355710,3,1,12
355710,3,2,280
355710,3,3,34
355710,3,4,37
355710,3,5,132
355710,4,1,229
355710,4,2,297
355710,4,3,58
355710,4,4,12
355710,4,5,114
355710,5,1,326
355710,5,2,346
355710,5,3,49
355710,5,4,25
355710,5,5,125
355710,6,1,20
355710,6,2,238
355710,6,3,57
355710,6,4,18
355710,6,5,151
355710,7,2,90
355710,7,3,19
355710,7,5,40
355710,7,6,1
356181,1,1,2
356181,1,2,463
356181,1,3,68
356181,1,5,81
356181,1,6,7
356181,2,1,4
356181,2,2,468
356181,2,3,64
356181,2,4,1
356181,2,5,120
356181,2,6,11
356181,3,2,583
356181,3,3,62
356181,3,4,5
356181,3,5,103
356181,3,6,6
356181,4,1,3
356181,4,2,516
356181,4,3,75
356181,4,4,2
356181,4,5,79
356181,4,6,10
356181,5,1,8
356181,5,2,613
356181,5,3,69
356181,5,4,1
356181,5,5,113
356181,5,6,5
356181,6,1,1
356181,6,2,237
356181,6,3,33
356181,6,4,4
356181,6,5,29
356181,6,6,1
356214,1,1,201
356214,1,2,134
356214,1,3,4
356214,1,4,148
356214,1,5,251
356214,2,1,225
356214,2,2,85
356214,2,3,13
356214,2,4,203
356214,2,5,246
356214,3,1,41
356214,3,2,136
356214,3,3,8
356214,3,4,147
356214,3,5,252
356214,4,1,199
356214,4,2,143
356214,4,3,14
356214,4,4,177
356214,4,5,201
356214,5,1,235
356214,5,2,121
356214,5,3,8
356214,5,4,170
356214,5,5,254
356214,6,1,36
356214,6,2,81
356214,6,3,1
356214,6,4,20
356214,6,5,199
356214,7,2,13
356214,7,3,7
356214,7,5,69
356225,1,1,49
356225,1,2,634
356225,1,3,51
356225,1,4,33
356225,1,5,137
356225,2,1,84
356225,2,2,552
356225,2,3,69
356225,2,4,37
356225,2,5,124
356225,3,1,10
356225,3,2,469
356225,3,3,77
356225,3,4,8
356225,3,5,54
356225,4,1,27
356225,4,2,558
356225,4,3,79
356225,4,4,8
356225,4,5,91
356225,5,1,78
356225,5,2,659
356225,5,3,84
356225,5,4,40
356225,5,5,138
356225,6,1,5
356225,6,2,301
356225,6,3,51
356225,6,4,11
356225,6,5,91
356225,7,2,526
356225,7,3,52
356225,7,5,21
356259,1,2,139
356259,1,3,14
356259,1,4,3
356259,1,5,30
356259,2,1,6
356259,2,2,247
356259,2,3,21
356259,2,4,15
356259,2,5,74
356259,3,2,311
356259,3,3,30
356259,3,4,16
356259,3,5,85
356259,4,2,307
356259,4,3,17
356259,4,4,14
356259,4,5,70
356259,5,2,326
356259,5,3,37
356259,5,4,15
356259,5,5,87
356259,6,2,652
356259,6,3,18
356259,6,4,11
356259,6,5,131
356259,7,2,445
356259,7,3,16
356259,7,5,12
356261,1,1,217
356261,1,2,281
356261,1,3,23
356261,1,4,32
356261,1,5,132
356261,2,1,246
356261,2,2,328
356261,2,3,29
356261,2,4,52
356261,2,5,124
356261,3,1,26
356261,3,2,368
356261,3,3,34
356261,3,4,25
356261,3,5,88
356261,4,1,217
356261,4,2,378
356261,4,3,52
356261,4,4,94
356261,4,5,191
356261,5,1,277
356261,5,2,340
356261,5,3,34
356261,5,4,42
356261,5,5,144
356261,6,1,6
356261,6,2,138
356261,6,3,13
356261,6,4,9
356261,6,5,59
356261,7,2,163
356261,7,3,8
356261,7,5,54
356262,1,1,8
356262,1,2,195
356262,1,3,69
356262,1,4,33
356262,1,5,323
356262,2,1,10
356262,2,2,244
356262,2,3,120
356262,2,4,53
356262,2,5,444
356262,3,2,413
356262,3,3,108
356262,3,4,24
356262,3,5,247
356262,4,1,44
356262,4,2,335
356262,4,3,98
356262,4,4,29
356262,4,5,297
356262,4,6,1
356262,5,1,44
356262,5,2,334
356262,5,3,92
356262,5,4,26
356262,5,5,310
356262,6,1,116
356262,6,2,370
356262,6,3,56
356262,6,4,14
356262,6,5,415
356262,6,6,2
356304,1,2,385
356304,1,3,143
356304,1,4,136
356304,1,5,374
356304,2,2,343
356304,2,3,146
356304,2,4,113
356304,2,5,373
356304,2,6,2
356304,3,2,341
356304,3,3,116
356304,3,4,123
356304,3,5,383
356304,4,2,360
356304,4,3,140
356304,4,4,143
356304,4,5,359
356304,5,2,323
356304,5,3,116
356304,5,4,127
356304,5,5,377
356304,5,6,10
356304,6,1,53
356304,6,2,262
356304,6,3,109
356304,6,4,121
356304,6,5,398
356304,6,6,1
356304,7,2,46
356304,7,3,5
356304,7,5,8
356314,1,1,79
356314,1,2,74
356314,1,3,9
356314,1,4,430
356314,1,5,355
356314,2,1,70
356314,2,2,58
356314,2,3,9
356314,2,4,426
356314,2,5,276
356314,3,2,59
356314,3,3,8
356314,3,4,375
356314,3,5,236
356314,4,1,77
356314,4,2,84
356314,4,3,6
356314,4,4,411
356314,4,5,298
356314,5,1,88
356314,5,2,58
356314,5,3,8
356314,5,4,311
356314,5,5,258
356314,6,2,62
356314,6,3,4
356314,6,4,298
356314,6,5,335
356314,7,2,247
356314,7,3,18
356314,7,5,273
356352,1,1,156
356352,1,2,486
356352,1,3,71
356352,1,4,1
356352,1,5,16
356352,1,6,22
356352,2,1,123
356352,2,2,466
356352,2,3,54
356352,2,5,22
356352,2,6,19
356352,3,1,2
356352,3,2,461
356352,3,3,62
356352,3,4,1
356352,3,5,32
356352,3,6,43
356352,4,1,74
356352,4,2,443
356352,4,3,36
356352,4,4,1
356352,4,5,20
356352,4,6,16
356352,5,1,154
356352,5,2,465
356352,5,3,65
356352,5,4,1
356352,5,5,36
356352,5,6,27
356352,6,2,395
356352,6,3,73
356352,6,4,4
356352,6,5,43
356356,1,1,190
356356,1,2,322
356356,1,3,173
356356,1,4,16
356356,1,5,116
356356,2,1,194
356356,2,2,239
356356,2,3,226
356356,2,4,10
356356,2,5,114
356356,3,1,36
356356,3,2,195
356356,3,3,199
356356,3,4,2
356356,3,5,100
356356,3,6,1
356356,4,1,169
356356,4,2,211
356356,4,3,189
356356,4,4,6
356356,4,5,95
356356,5,1,206
356356,5,2,273
356356,5,3,218
356356,5,4,8
356356,5,5,123
356356,5,6,1
356484,1,2,210
356484,1,3,165
356484,1,4,50
356484,1,5,403
356484,2,2,229
356484,2,3,181
356484,2,4,50
356484,2,5,362
356484,2,6,1
356484,3,2,201
356484,3,3,168
356484,3,4,42
356484,3,5,363
356484,3,6,2
356484,4,2,169
356484,4,3,146
356484,4,4,50
356484,4,5,323
356484,5,2,228
356484,5,3,177
356484,5,4,47
356484,5,5,372
356484,5,6,1
356484,6,1,71
356484,6,2,145
356484,6,3,119
356484,6,4,22
356484,6,5,329
356512,1,2,548
356512,1,3,46
356512,1,4,53
356512,1,5,99
356512,2,2,394
356512,2,3,39
356512,2,4,51
356512,2,5,63
356512,3,2,492
356512,3,3,60
356512,3,4,33
356512,3,5,81
356512,4,2,524
356512,4,3,78
356512,4,4,59
356512,4,5,114
356512,6,2,350
356512,6,3,12
356512,6,4,51
356512,6,5,122
356512,7,2,509
356512,7,3,38
356512,7,5,25
356518,1,1,67
356518,1,2,232
356518,1,3,35
356518,1,4,122
356518,1,5,240
356518,2,1,77
356518,2,2,191
356518,2,3,36
356518,2,4,113
356518,2,5,200
356518,2,6,7
356518,3,1,1
356518,3,2,245
356518,3,3,43
356518,3,4,157
356518,3,5,178
356518,3,6,4
356518,4,1,122
356518,4,2,232
356518,4,3,60
356518,4,4,105
356518,4,5,217
356518,4,6,4
356518,5,1,160
356518,5,2,284
356518,5,3,51
356518,5,4,120
356518,5,5,197
356518,5,6,1
356518,6,1,5
356518,6,2,165
356518,6,3,41
356518,6,4,25
356518,6,5,300
356518,7,2,18
356518,7,3,4
356518,7,5,15
356522,1,2,68
356522,1,3,40
356522,1,4,141
356522,1,5,183
356522,2,2,65
356522,2,3,35
356522,2,4,131
356522,2,5,144
356522,3,2,74
356522,3,3,31
356522,3,4,116
356522,3,5,126
356522,3,6,4
356522,4,2,97
356522,4,3,48
356522,4,4,154
356522,4,5,219
356522,4,6,3
356522,5,2,95
356522,5,3,35
356522,5,4,171
356522,5,5,242
356522,6,1,60
356522,6,2,92
356522,6,3,47
356522,6,4,109
356522,6,5,386
356522,7,2,195
356522,7,3,3
356522,7,5,63
356565,1,1,183
356565,1,2,105
356565,1,3,42
356565,1,4,24
356565,1,5,109
356565,2,1,363
356565,2,2,180
356565,2,3,57
356565,2,4,54
356565,2,5,157
356565,3,2,174
356565,3,3,52
356565,3,4,23
356565,3,5,183
356565,4,1,283
356565,4,2,168
356565,4,3,95
356565,4,4,11
356565,4,5,170
356565,5,1,304
356565,5,2,190
356565,5,3,68
356565,5,4,19
356565,5,5,192
356565,6,1,6
356565,6,2,158
356565,6,3,38
356565,6,4,22
356565,6,5,247
356565,7,2,86
356565,7,3,21
356565,7,5,157
356959,1,2,231
356959,1,3,98
356959,1,4,3
356959,1,5,53
356959,2,2,279
356959,2,3,133
356959,2,4,18
356959,2,5,87
356959,3,2,269
356959,3,3,105
356959,3,4,15
356959,3,5,80
356959,4,2,266
356959,4,3,161
356959,4,4,25
356959,4,5,87
356959,5,2,252
356959,5,3,112
356959,5,4,23
356959,5,5,98
356959,6,2,84
356959,6,3,44
356959,6,4,9
356959,6,5,50
356959,7,2,36
356959,7,3,23
356959,7,5,2
356964,1,2,651
356964,1,3,47
356964,1,4,28
356964,1,5,34
356964,2,2,550
356964,2,3,75
356964,2,4,8
356964,2,5,34
356964,3,2,487
356964,3,3,43
356964,3,4,16
356964,3,5,27
356964,4,2,570
356964,4,3,33
356964,4,4,21
356964,4,5,24
356964,5,2,369
356964,5,3,38
356964,5,4,6
356964,5,5,26
356964,6,1,3
356964,6,2,13
356964,6,3,4
356964,6,5,8
357068,1,1,172
357068,1,2,240
357068,1,3,73
357068,1,4,4
357068,1,5,90
357068,1,6,4
357068,2,1,202
357068,2,2,303
357068,2,3,90
357068,2,4,6
357068,2,5,114
357068,2,6,4
357068,3,1,114
357068,3,2,294
357068,3,3,113
357068,3,4,7
357068,3,5,81
357068,3,6,3
357068,4,1,158
357068,4,2,281
357068,4,3,159
357068,4,4,1
357068,4,5,121
357068,4,6,2
357068,5,1,234
357068,5,2,257
357068,5,3,111
357068,5,4,3
357068,5,5,97
357068,5,6,3
357073,1,2,213
357073,1,3,57
357073,1,4,189
357073,1,5,303
357073,1,6,2
357073,2,1,6
357073,2,2,148
357073,2,3,38
357073,2,4,205
357073,2,5,278
357073,2,6,3
357073,3,2,169
357073,3,3,42
357073,3,4,188
357073,3,5,258
357073,3,6,2
357073,4,2,168
357073,4,3,56
357073,4,4,204
357073,4,5,281
357073,4,6,1
357073,5,2,218
357073,5,3,49
357073,5,4,186
357073,5,5,260
357073,5,6,1
357073,6,1,93
357073,6,2,83
357073,6,3,32
357073,6,4,116
357073,6,5,531
357073,6,6,1
357078,1,1,24
357078,1,2,196
357078,1,3,77
357078,1,4,110
357078,1,5,336
357078,2,1,12
357078,2,2,152
357078,2,3,86
357078,2,4,97
357078,2,5,341
357078,3,1,14
357078,3,2,133
357078,3,3,91
357078,3,4,99
357078,3,5,332
357078,4,1,21
357078,4,2,163
357078,4,3,76
357078,4,4,109
357078,4,5,329
357078,5,1,12
357078,5,2,155
357078,5,3,80
357078,5,4,98
357078,5,5,336
357078,6,1,62
357078,6,2,93
357078,6,3,83
357078,6,4,73
357078,6,5,312
357078,7,2,7
357078,7,5,14
357086,1,1,23
357086,1,2,582
357086,1,3,46
357086,1,4,56
357086,1,5,158
357086,2,1,8
357086,2,2,616
357086,2,3,53
357086,2,4,91
357086,2,5,157
357086,3,1,2
357086,3,2,544
357086,3,3,70
357086,3,4,66
357086,3,5,100
357086,3,6,1
357086,4,1,3
357086,4,2,685
357086,4,3,73
357086,4,4,107
357086,4,5,166
357086,5,1,1
357086,5,2,648
357086,5,3,53
357086,5,4,84
357086,5,5,151
357086,6,1,1
357086,6,2,366
357086,6,3,18
357086,6,4,55
357086,6,5,155
357086,6,6,2
357086,7,2,397
357086,7,3,16
357086,7,5,93
357088,1,2,218
357088,1,3,34
357088,1,4,227
357088,1,5,254
357088,2,1,1
357088,2,2,177
357088,2,3,40
357088,2,4,164
357088,2,5,185
357088,3,2,250
357088,3,3,30
357088,3,4,152
357088,3,5,162
357088,3,6,1
357088,4,2,141
357088,4,3,32
357088,4,4,189
357088,4,5,195
357088,5,2,178
357088,5,3,32
357088,5,4,182
357088,5,5,215
357088,6,2,199
357088,6,3,16
357088,6,4,229
357088,6,5,388
357088,7,2,485
357088,7,3,60
357088,7,5,92
357088,7,6,1
357113,1,1,15
357113,1,2,365
357113,1,3,44
357113,1,4,25
357113,1,5,103
357113,2,1,19
357113,2,2,383
357113,2,3,54
357113,2,4,24
357113,2,5,109
357113,3,2,382
357113,3,3,76
357113,3,4,28
357113,3,5,108
357113,4,1,7
357113,4,2,429
357113,4,3,50
357113,4,4,20
357113,4,5,81
357113,5,1,5
357113,5,2,326
357113,5,3,42
357113,5,4,14
357113,5,5,90
357113,6,1,10
357113,6,2,93
357113,6,3,26
357113,6,4,11
357113,6,5,110
357113,7,2,127
357113,7,3,9
357113,7,5,8
357338,1,1,1
357338,1,2,532
357338,1,3,66
357338,1,4,57
357338,1,5,140
357338,2,1,5
357338,2,2,581
357338,2,3,104
357338,2,4,47
357338,2,5,119
357338,3,2,535
357338,3,3,78
357338,3,4,39
357338,3,5,127
357338,4,2,661
357338,4,3,121
357338,4,4,55
357338,4,5,141
357338,5,2,624
357338,5,3,98
357338,5,4,64
357338,5,5,152
357338,6,2,382
357338,6,3,22
357338,6,4,194
357338,6,5,363
357360,1,2,575
357360,1,3,36
357360,1,4,177
357360,1,5,225
357360,2,2,594
357360,2,3,20
357360,2,4,126
357360,2,5,141
357360,3,2,673
357360,3,3,26
357360,3,4,139
357360,3,5,152
357360,4,2,696
357360,4,3,26
357360,4,4,162
357360,4,5,157
357360,5,2,772
357360,5,3,27
357360,5,4,134
357360,5,5,133
357360,6,1,5
357360,6,2,173
357360,6,3,4
357360,6,4,224
357360,6,5,313
357360,7,2,277
357360,7,3,18
357360,7,5,52
357689,1,2,3
357689,1,4,9
357689,1,5,19
357689,2,2,5
357689,2,3,2
357689,2,4,6
357689,2,5,16
357689,3,2,6
357689,3,3,4
357689,3,4,4
357689,3,5,9
357689,4,2,2
357689,4,3,1
357689,4,4,9
357689,4,5,11
357689,5,2,11
357689,5,4,3
357689,5,5,11
357689,6,2,7
357689,6,3,2
357689,6,4,6
357689,6,5,10
357700,1,2,619
357700,1,3,85
357700,1,4,5
357700,1,5,61
357700,1,6,4
357700,2,2,454
357700,2,3,72
357700,2,4,6
357700,2,5,48
357700,2,6,2
357700,3,2,360
357700,3,3,44
357700,3,4,9
357700,3,5,47
357700,3,6,7
357700,4,2,619
357700,4,3,82
357700,4,4,6
357700,4,5,52
357700,4,6,2
357700,5,2,536
357700,5,3,74
357700,5,4,5
357700,5,5,58
357700,5,6,3
357700,6,2,283
357700,6,3,76
357700,6,5,28
357700,7,2,80
357700,7,3,20
357700,7,5,20
357701,1,2,163
357701,1,3,23
357701,1,4,191
357701,1,5,313
357701,2,2,175
357701,2,3,28
357701,2,4,228
357701,2,5,313
357701,3,2,163
357701,3,3,13
357701,3,4,180
357701,3,5,199
357701,4,2,154
357701,4,3,16
357701,4,4,163
357701,4,5,262
357701,5,1,22
357701,5,2,142
357701,5,3,17
357701,5,4,165
357701,5,5,274
357701,6,2,101
357701,6,3,4
357701,6,4,132
357701,6,5,240
357701,7,2,351
357701,7,3,35
357701,7,5,156
357721,1,2,379
357721,1,3,48
357721,1,4,4
357721,1,5,35
357721,1,6,5
357721,2,1,8
357721,2,2,381
357721,2,3,57
357721,2,4,8
357721,2,5,42
357721,2,6,3
357721,3,2,399
357721,3,3,70
357721,3,4,21
357721,3,5,42
357721,3,6,5
357721,4,1,1
357721,4,2,347
357721,4,3,67
357721,4,4,8
357721,4,5,39
357721,4,6,5
357721,5,2,288
357721,5,3,66
357721,5,4,8
357721,5,5,59
357721,5,6,2
357721,6,2,80
357721,6,3,6
357721,6,4,1
357721,6,5,13
357721,6,6,1
357721,7,2,49
357721,7,5,4
357724,1,1,18
357724,1,2,292
357724,1,3,86
357724,1,4,163
357724,1,5,212
357724,2,1,26
357724,2,2,345
357724,2,3,106
357724,2,4,153
357724,2,5,204
357724,3,1,4
357724,3,2,288
357724,3,3,104
357724,3,4,144
357724,3,5,213
357724,4,1,18
357724,4,2,328
357724,4,3,102
357724,4,4,153
357724,4,5,210
357724,5,1,29
357724,5,2,365
357724,5,3,127
357724,5,4,161
357724,5,5,256
357724,6,1,2
357724,6,2,78
357724,6,3,35
357724,6,4,52
357724,6,5,125
357724,7,2,212
357724,7,3,34
357724,7,5,119
357735,1,1,29
357735,1,2,535
357735,1,3,103
357735,1,4,23
357735,1,5,79
357735,2,1,37
357735,2,2,550
357735,2,3,118
357735,2,4,18
357735,2,5,68
357735,3,2,646
357735,3,3,140
357735,3,4,17
357735,3,5,70
357735,4,1,9
357735,4,2,681
357735,4,3,119
357735,4,4,20
357735,4,5,75
357735,5,1,7
357735,5,2,564
357735,5,3,132
357735,5,4,19
357735,5,5,94
357735,6,2,265
357735,6,3,42
357735,6,4,13
357735,6,5,36
357735,7,2,305
357735,7,3,65
357735,7,5,41
357736,1,2,337
357736,1,3,143
357736,1,4,123
357736,1,5,277
357736,2,1,80
357736,2,2,325
357736,2,3,168
357736,2,4,119
357736,2,5,257
357736,3,2,247
357736,3,3,135
357736,3,4,126
357736,3,5,223
357736,4,1,54
357736,4,2,344
357736,4,3,143
357736,4,4,159
357736,4,5,246
357736,5,1,39
357736,5,2,320
357736,5,3,166
357736,5,4,145
357736,5,5,265
357736,6,1,47
357736,6,2,300
357736,6,3,127
357736,6,4,101
357736,6,5,227
357736,7,2,122
357736,7,3,63
357736,7,5,21
357751,1,2,393
357751,1,3,82
357751,1,4,131
357751,1,5,185
357751,1,6,6
357751,2,2,385
357751,2,3,100
357751,2,4,112
357751,2,5,189
357751,2,6,8
357751,3,2,304
357751,3,3,100
357751,3,4,77
357751,3,5,121
357751,3,6,6
357751,4,2,356
357751,4,3,101
357751,4,4,104
357751,4,5,192
357751,4,6,8
357751,5,2,369
357751,5,3,114
357751,5,4,97
357751,5,5,146
357751,5,6,12
357751,6,2,130
357751,6,3,21
357751,6,4,91
357751,6,5,151
357751,6,6,33
357751,7,2,33
357751,7,5,4
357771,1,2,621
357771,1,3,72
357771,1,4,9
357771,1,5,50
357771,2,2,638
357771,2,3,79
357771,2,4,5
357771,2,5,35
357771,3,2,569
357771,3,3,57
357771,3,4,4
357771,3,5,28
357771,3,6,10
357771,4,2,634
357771,4,3,73
357771,4,4,5
357771,4,5,37
357771,4,6,2
357771,5,2,588
357771,5,3,63
357771,5,4,8
357771,5,5,55
357771,5,6,4
357771,6,2,123
357771,6,3,31
357771,6,5,57
357771,7,2,69
357771,7,3,35
357771,7,5,5
357783,1,2,349
357783,1,3,112
357783,1,4,166
357783,1,5,430
357783,1,6,29
357783,2,2,321
357783,2,3,155
357783,2,4,175
357783,2,5,400
357783,2,6,21
357783,3,2,311
357783,3,3,122
357783,3,4,139
357783,3,5,369
357783,3,6,21
357783,4,2,323
357783,4,3,135
357783,4,4,169
357783,4,5,371
357783,4,6,14
357783,5,2,284
357783,5,3,107
357783,5,4,153
357783,5,5,359
357783,5,6,30
357783,6,1,226
357783,6,2,211
357783,6,3,149
357783,6,4,57
357783,6,5,442
357783,7,2,157
357783,7,3,25
357783,7,5,11
357792,1,1,49
357792,1,2,299
357792,1,3,120
357792,1,4,143
357792,1,5,521
357792,1,6,7
357792,2,1,36
357792,2,2,247
357792,2,3,162
357792,2,4,115
357792,2,5,467
357792,3,1,40
357792,3,2,283
357792,3,3,158
357792,3,4,138
357792,3,5,495
357792,3,6,4
357792,4,1,33
357792,4,2,285
357792,4,3,146
357792,4,4,135
357792,4,5,435
357792,4,6,2
357792,5,1,43
357792,5,2,307
357792,5,3,144
357792,5,4,112
357792,5,5,475
357792,5,6,4
357792,6,1,66
357792,6,2,196
357792,6,3,108
357792,6,4,44
357792,6,5,264
357792,6,6,4
357792,7,2,50
357792,7,3,6
357792,7,5,13
357802,1,2,320
357802,1,3,67
357802,1,4,62
357802,1,5,90
357802,2,2,435
357802,2,3,79
357802,2,4,88
357802,2,5,105
357802,2,6,1
357802,3,2,306
357802,3,3,94
357802,3,4,57
357802,3,5,104
357802,4,2,309
357802,4,3,44
357802,4,4,61
357802,4,5,87
357802,5,2,348
357802,5,3,76
357802,5,4,46
357802,5,5,96
357802,5,6,2
357802,6,2,9
357802,6,3,2
357802,6,4,6
357802,6,5,14
357802,7,2,71
357802,7,3,30
357802,7,5,26
358117,1,2,53
358117,1,3,2
358117,1,5,5
358117,2,1,1
358117,2,2,338
358117,2,3,186
358117,2,4,113
358117,2,5,240
358117,3,2,355
358117,3,3,179
358117,3,4,81
358117,3,5,194
358117,4,2,429
358117,4,3,171
358117,4,4,80
358117,4,5,183
358117,5,2,374
358117,5,3,192
358117,5,4,96
358117,5,5,182
358117,6,2,345
358117,6,3,104
358117,6,4,100
358117,6,5,309
358119,1,2,571
358119,1,3,76
358119,1,4,16
358119,1,5,30
358119,1,6,23
358119,2,2,631
358119,2,3,75
358119,2,4,36
358119,2,5,67
358119,2,6,23
358119,3,2,454
358119,3,3,61
358119,3,4,18
358119,3,5,36
358119,3,6,17
358119,4,2,628
358119,4,3,88
358119,4,4,18
358119,4,5,42
358119,4,6,13
358119,5,2,655
358119,5,3,62
358119,5,4,18
358119,5,5,58
358119,5,6,16
358119,6,2,199
358119,6,3,48
358119,6,4,18
358119,6,5,56
358126,1,1,152
358126,1,2,120
358126,1,3,4
358126,1,4,255
358126,1,5,219
358126,2,1,237
358126,2,2,143
358126,2,3,1
358126,2,4,270
358126,2,5,262
358126,3,1,2
358126,3,2,205
358126,3,3,8
358126,3,4,259
358126,3,5,273
358126,4,1,199
358126,4,2,126
358126,4,3,5
358126,4,4,169
358126,4,5,232
358126,5,1,199
358126,5,2,117
358126,5,3,4
358126,5,4,196
358126,5,5,232
358126,6,1,22
358126,6,2,39
358126,6,3,1
358126,6,4,175
358126,6,5,361
358128,1,1,46
358128,1,2,321
358128,1,3,80
358128,1,4,234
358128,1,5,394
358128,2,1,41
358128,2,2,310
358128,2,3,87
358128,2,4,236
358128,2,5,423
358128,3,2,288
358128,3,3,97
358128,3,4,203
358128,3,5,371
358128,4,1,28
358128,4,2,270
358128,4,3,72
358128,4,4,197
358128,4,5,338
358128,5,1,13
358128,5,2,265
358128,5,3,61
358128,5,4,189
358128,5,5,301
358128,6,1,1
358128,6,2,76
358128,6,3,36
358128,6,4,89
358128,6,5,238
358128,7,2,159
358128,7,3,22
358128,7,5,127
358187,1,2,284
358187,1,3,27
358187,1,4,68
358187,1,5,92
358187,2,2,397
358187,2,3,45
358187,2,4,82
358187,2,5,124
358187,3,2,288
358187,3,3,57
358187,3,4,98
358187,3,5,132
358187,4,2,273
358187,4,3,45
358187,4,4,120
358187,4,5,139
358187,5,2,304
358187,5,3,37
358187,5,4,96
358187,5,5,152
358187,6,2,45
358187,6,3,6
358187,6,4,94
358187,6,5,261
358194,1,1,130
358194,1,2,437
358194,1,3,56
358194,1,4,204
358194,1,5,281
358194,2,1,121
358194,2,2,514
358194,2,3,79
358194,2,4,190
358194,2,5,302
358194,3,1,6
358194,3,2,406
358194,3,3,67
358194,3,4,163
358194,3,5,248
358194,4,1,125
358194,4,2,536
358194,4,3,83
358194,4,4,164
358194,4,5,253
358194,5,1,91
358194,5,2,405
358194,5,3,71
358194,5,4,172
358194,5,5,275
358194,6,1,7
358194,6,2,118
358194,6,3,42
358194,6,4,65
358194,6,5,172
358194,7,2,271
358194,7,3,28
358194,7,5,47
358204,1,2,546
358204,1,3,29
358204,1,4,26
358204,1,5,65
358204,1,6,4
358204,2,2,545
358204,2,3,28
358204,2,4,29
358204,2,5,83
358204,2,6,3
358204,3,2,565
358204,3,3,36
358204,3,4,33
358204,3,5,74
358204,3,6,7
358204,4,2,539
358204,4,3,45
358204,4,4,30
358204,4,5,97
358204,4,6,4
358204,5,2,455
358204,5,3,37
358204,5,4,35
358204,5,5,64
358204,5,6,10
358204,6,2,62
358204,6,3,9
358204,6,4,6
358204,6,5,49
358204,7,2,85
358204,7,3,17
358204,7,5,6
358214,1,2,528
358214,1,3,44
358214,1,4,36
358214,1,5,102
358214,2,2,519
358214,2,3,51
358214,2,4,59
358214,2,5,118
358214,3,2,468
