issuer_code,type_day,violation_code,count
925657,Week,11,33
925657,Week,13,17
925657,Week,14,870
925657,Week,16,5
925657,Week,17,57
925657,Week,18,2
925657,Week,19,82
925657,Week,20,198
925657,Week,21,12
925657,Week,27,2
925657,Week,31,7
925657,Week,37,21
925657,Week,38,4
925657,Week,40,109
925657,Week,41,23
925657,Week,45,99
925657,Week,46,199
925657,Week,47,279
925657,Week,48,12
925657,Week,49,2
925657,Week,50,15
925657,Week,51,14
925657,Week,53,2
925657,Week,54,1
925657,Week,60,1
925657,Week,61,1
925657,Week,64,5
925657,Week,69,1
925657,Week,70,3
925657,Week,71,4
925657,Week,74,4
925657,Week,75,1
925657,Week,78,1
925657,Week,84,50
925657,Week,89,1
925657,Week,95,1
925657,Week,97,3
925657,Week,98,51
925657,Weekend,3,1
925657,Weekend,8,1
925657,Weekend,11,45
925657,Weekend,13,26
925657,Weekend,14,318
925657,Weekend,16,13
925657,Weekend,17,30
925657,Weekend,19,61
925657,Weekend,20,43
925657,Weekend,21,5
925657,Weekend,27,2
925657,Weekend,31,3
925657,Weekend,37,4
925657,Weekend,38,3
925657,Weekend,40,19
925657,Weekend,45,11
925657,Weekend,46,40
925657,Weekend,50,5
925657,Weekend,51,1
925657,Weekend,52,3
925657,Weekend,71,6
925657,Weekend,78,1
925657,Weekend,88,1
925657,Weekend,98,46
926024,Week,9,18
926024,Week,14,95
926024,Week,17,2
926024,Week,19,87
926024,Week,20,37
926024,Week,21,98
926024,Week,34,2
926024,Week,37,1
926024,Week,38,1
926024,Week,40,37
926024,Week,41,17
926024,Week,46,988
926024,Week,51,5
926024,Week,70,8
926024,Week,71,2
926024,Week,74,1
926024,Week,78,1
926024,Week,98,2
926024,Weekend,14,4
926024,Weekend,19,5
926024,Weekend,21,2
926024,Weekend,40,2
926024,Weekend,46,24
926112,Week,10,13
926112,Week,14,97
926112,Week,16,6
926112,Week,17,2
926112,Week,19,145
926112,Week,20,18
926112,Week,31,3
926112,Week,38,1
926112,Week,40,90
926112,Week,45,220
926112,Week,46,43
926112,Week,47,446
926112,Week,48,2
926112,Week,51,6
926112,Week,60,2
926112,Week,61,1
926112,Week,62,2
926112,Week,67,6
926112,Week,70,2
926112,Week,71,5
926112,Week,74,7
926112,Week,80,1
926112,Week,84,19
926112,Week,95,1
926112,Week,97,3
926112,Weekend,4,1
926112,Weekend,19,1
926112,Weekend,45,4
926112,Weekend,46,1
926112,Weekend,47,2
926560,Week,9,11
926560,Week,10,5
926560,Week,14,186
926560,Week,16,10
926560,Week,17,28
926560,Week,18,5
926560,Week,19,28
926560,Week,20,42
926560,Week,21,4
926560,Week,31,2
926560,Week,40,5
926560,Week,42,2
926560,Week,46,116
926560,Week,47,5
926560,Week,48,5
926560,Week,50,3
926560,Week,51,17
926560,Week,53,1
926560,Week,60,1
926560,Week,74,5
926560,Week,77,1
926560,Week,84,2
926560,Week,98,1
926560,Weekend,14,7
926560,Weekend,20,1
926560,Weekend,31,1
926560,Weekend,42,1
926560,Weekend,46,1
926560,Weekend,53,1
927355,Week,10,1
927355,Week,14,55
927355,Week,16,1
927355,Week,17,2
927355,Week,18,18
927355,Week,19,87
927355,Week,20,2
927355,Week,27,3
927355,Week,31,11
927355,Week,37,5
927355,Week,38,3
927355,Week,41,1
927355,Week,45,1
927355,Week,46,386
927355,Week,47,761
927355,Week,50,6
927355,Week,53,2
927355,Week,78,2
927355,Weekend,10,1
927355,Weekend,16,1
927355,Weekend,19,6
927355,Weekend,20,2
927355,Weekend,46,14
927355,Weekend,47,3
927355,Weekend,50,4
927373,Week,10,1
927373,Week,14,82
927373,Week,17,6
927373,Week,18,11
927373,Week,19,48
927373,Week,20,4
927373,Week,21,2
927373,Week,27,3
927373,Week,31,9
927373,Week,37,1
927373,Week,38,5
927373,Week,41,5
927373,Week,46,537
927373,Week,47,324
927373,Week,48,3
927373,Week,51,8
927373,Week,52,2
927373,Week,62,1
927373,Week,70,1
927373,Week,71,1
927373,Week,97,1
927373,Weekend,14,7
927373,Weekend,19,8
927373,Weekend,31,1
927373,Weekend,46,2
927373,Weekend,47,2
927373,Weekend,71,4
927373,Weekend,97,1
927487,Week,9,192
927487,Week,14,2
927487,Week,17,1
927487,Week,18,63
927487,Week,19,107
927487,Week,21,2
927487,Week,37,1
927487,Week,41,2
927487,Week,46,47
927487,Week,47,64
927487,Week,48,7
927487,Week,64,196
927487,Week,69,1
927487,Week,74,2
927487,Week,81,1
927487,Weekend,9,3
927487,Weekend,19,5
927487,Weekend,37,1
927487,Weekend,40,1
927487,Weekend,47,4
927487,Weekend,64,40
927636,Week,14,128
927636,Week,17,1
927636,Week,19,182
927636,Week,20,225
927636,Week,21,2
927636,Week,31,1
927636,Week,37,5
927636,Week,40,3
927636,Week,41,3
927636,Week,46,882
927636,Week,48,134
927636,Week,50,2
927636,Week,51,4
927636,Week,53,29
927636,Week,67,1
927636,Week,70,1
927636,Week,74,3
927636,Week,83,1
927636,Week,98,2
927636,Weekend,19,1
927636,Weekend,46,3
927706,Week,14,29
927706,Week,17,4
927706,Week,18,6
927706,Week,19,15
927706,Week,20,2
927706,Week,27,4
927706,Week,31,5
927706,Week,34,1
927706,Week,37,4
927706,Week,38,2
927706,Week,40,1
927706,Week,41,2
927706,Week,42,1
927706,Week,46,4
927706,Week,47,540
927706,Week,49,2
927706,Week,53,6
927706,Week,60,1
927706,Week,68,1
927706,Weekend,14,4
927706,Weekend,16,3
927706,Weekend,19,3
927706,Weekend,31,1
927706,Weekend,40,1
927706,Weekend,47,4
927706,Weekend,64,2
929025,Week,10,2
929025,Week,14,76
929025,Week,17,1
929025,Week,18,5
929025,Week,19,26
929025,Week,20,315
929025,Week,21,1
929025,Week,31,1
929025,Week,37,5
929025,Week,40,3
929025,Week,41,1
929025,Week,46,233
929025,Week,48,2
929025,Week,53,1
929025,Week,67,2
929025,Week,70,1
929025,Week,71,2
929025,Week,79,2
929025,Weekend,14,1
929025,Weekend,19,1
929025,Weekend,46,5
929923,Week,10,16
929923,Week,11,23
929923,Week,13,13
929923,Week,14,471
929923,Week,16,4
929923,Week,17,52
929923,Week,18,1
929923,Week,19,47
929923,Week,20,218
929923,Week,21,24
929923,Week,27,1
929923,Week,31,9
929923,Week,34,5
929923,Week,37,31
929923,Week,38,7
929923,Week,40,76
929923,Week,41,8
929923,Week,43,1
929923,Week,45,18
929923,Week,46,171
929923,Week,47,211
929923,Week,48,13
929923,Week,49,2
929923,Week,50,6
929923,Week,51,14
929923,Week,59,1
929923,Week,70,1
929923,Week,71,4
929923,Week,74,3
929923,Week,78,3
929923,Week,84,27
929923,Week,98,32
929923,Weekend,14,3
929923,Weekend,19,1
929923,Weekend,46,2
932402,Week,14,12
932402,Week,18,7
932402,Week,19,111
932402,Week,20,797
932402,Week,21,7
932402,Week,31,3
932402,Week,37,38
932402,Week,38,1
932402,Week,46,1421
932402,Week,70,1
932402,Week,71,2
932402,Week,74,2
932402,Weekend,19,1
932402,Weekend,20,2
932402,Weekend,46,25
932845,Week,5,1
932845,Week,14,11
932845,Week,16,4
932845,Week,19,89
932845,Week,20,819
932845,Week,21,4
932845,Week,34,1
932845,Week,37,40
932845,Week,40,2
932845,Week,41,13
932845,Week,45,1
932845,Week,46,1138
932845,Week,50,1
932845,Week,51,1
932845,Week,74,7
932845,Week,98,3
932845,Weekend,19,1
932845,Weekend,20,2
934615,Week,14,24
934615,Week,15,5
934615,Week,17,6
934615,Week,18,1
934615,Week,19,70
934615,Week,20,15
934615,Week,21,1
934615,Week,27,3
934615,Week,34,1
934615,Week,38,2
934615,Week,40,2
934615,Week,41,3
934615,Week,42,3
934615,Week,44,1
934615,Week,45,559
934615,Week,46,13
934615,Week,47,456
934615,Week,48,77
934615,Week,50,2
934615,Week,70,1
934615,Week,74,2
934615,Week,84,15
934615,Week,95,1
934615,Week,98,3
934615,Weekend,14,1
934615,Weekend,15,2
934615,Weekend,17,1
934615,Weekend,18,2
934615,Weekend,19,53
934615,Weekend,20,7
934615,Weekend,27,2
934615,Weekend,40,3
934615,Weekend,41,1
934615,Weekend,45,132
934615,Weekend,46,5
934615,Weekend,47,109
934615,Weekend,48,16
934615,Weekend,74,1
934615,Weekend,84,6
936299,Week,14,29
936299,Week,16,6
936299,Week,17,4
936299,Week,18,92
936299,Week,19,123
936299,Week,20,34
936299,Week,21,36
936299,Week,31,7
936299,Week,37,5
936299,Week,38,8
936299,Week,40,73
936299,Week,45,19
936299,Week,46,684
936299,Week,50,111
936299,Week,51,32
936299,Week,53,1
936299,Week,67,36
936299,Week,70,10
936299,Week,71,53
936299,Week,74,1
936299,Weekend,14,4
936299,Weekend,17,2
936299,Weekend,19,25
936299,Weekend,20,6
936299,Weekend,21,23
936299,Weekend,27,1
936299,Weekend,31,3
936299,Weekend,37,3
936299,Weekend,38,4
936299,Weekend,40,30
936299,Weekend,45,1
936299,Weekend,46,77
936299,Weekend,50,23
936299,Weekend,51,11
936299,Weekend,67,10
936299,Weekend,70,6
936299,Weekend,71,31
938339,Week,9,26
938339,Week,14,80
938339,Week,17,2
938339,Week,19,17
938339,Week,20,45
938339,Week,21,110
938339,Week,40,35
938339,Week,41,2
938339,Week,45,2
938339,Week,46,44
938339,Week,48,1
938339,Week,51,5
938339,Week,53,4
938339,Week,67,7
938339,Week,70,8
938339,Week,71,29
938339,Week,73,9
938339,Week,74,2
938339,Week,85,4
938339,Week,98,1
938339,Weekend,14,61
938339,Weekend,17,5
938339,Weekend,19,55
938339,Weekend,20,36
938339,Weekend,21,1
938339,Weekend,40,58
938339,Weekend,41,1
938339,Weekend,45,2
938339,Weekend,46,32
938339,Weekend,51,2
938339,Weekend,53,1
938339,Weekend,67,8
938339,Weekend,71,4
938339,Weekend,73,6
938339,Weekend,74,5
938339,Weekend,85,9
939874,Week,4,5
939874,Week,8,1
939874,Week,9,458
939874,Week,14,40
939874,Week,17,5
939874,Week,19,90
939874,Week,20,19
939874,Week,21,92
939874,Week,27,1
939874,Week,31,15
939874,Week,34,7
939874,Week,37,6
939874,Week,38,28
939874,Week,40,81
939874,Week,41,1
939874,Week,46,86
939874,Week,48,7
939874,Week,51,2
939874,Week,60,3
939874,Week,62,5
939874,Week,67,2
939874,Week,70,3
939874,Week,71,1
939874,Week,74,3
939874,Week,78,1
939874,Week,83,2
939874,Week,85,1
939874,Weekend,9,1
939874,Weekend,14,1
939874,Weekend,19,3
939874,Weekend,20,1
939874,Weekend,46,2
939874,Weekend,50,1
939874,Weekend,71,2
940460,Week,9,15
940460,Week,19,163
940460,Week,20,1
940460,Week,40,1
940460,Week,41,3
940460,Week,46,529
940460,Weekend,19,3
940460,Weekend,46,4
940864,Week,14,2
940864,Week,17,2
940864,Week,18,3
940864,Week,19,158
940864,Week,20,6
940864,Week,21,3
940864,Week,27,3
940864,Week,31,1
940864,Week,34,1
940864,Week,37,2
940864,Week,38,1
940864,Week,40,2
940864,Week,45,13
940864,Week,46,981
940864,Week,50,1
940864,Week,98,1
942819,Week,14,22
942819,Week,16,21
942819,Week,17,52
942819,Week,19,122
942819,Week,20,84
942819,Week,21,228
942819,Week,27,3
942819,Week,31,11
942819,Week,34,2
942819,Week,37,7
942819,Week,38,6
942819,Week,40,201
942819,Week,45,512
942819,Week,46,260
942819,Week,48,4
942819,Week,50,6
942819,Week,51,1
942819,Week,62,4
942819,Week,67,82
942819,Week,70,8
942819,Week,71,4
942819,Week,74,1
942819,Week,95,20
942819,Week,98,12
942819,Weekend,21,2
942819,Weekend,40,1
942819,Weekend,45,2
942819,Weekend,67,2
945266,Week,14,2
945266,Week,16,2
945266,Week,17,2
945266,Week,18,2
945266,Week,19,257
945266,Week,20,17
945266,Week,21,9
945266,Week,24,2
945266,Week,27,22
945266,Week,31,8
945266,Week,37,2
945266,Week,40,3
945266,Week,45,12
945266,Week,46,1070
945266,Week,50,2
945266,Week,51,3
945266,Week,53,2
945266,Week,74,3
945266,Week,98,2
945266,Weekend,19,1
945266,Weekend,46,5
945266,Weekend,98,1
