issuer_code,day_week,violation_code,count
355532,6,71,4
355532,6,73,1
355532,6,74,2
355532,6,77,7
355532,6,84,2
355532,7,14,69
355532,7,16,15
355532,7,19,16
355532,7,20,72
355532,7,23,1
355532,7,27,2
355532,7,40,19
355532,7,46,7
355532,7,48,36
355532,7,50,15
355532,7,51,8
355532,7,53,1
355532,7,62,3
355532,7,67,3
355532,7,68,8
355532,7,70,3
355532,7,71,11
355532,7,74,4
355532,7,77,6
355532,7,98,1
355538,1,10,13
355538,1,11,1
355538,1,13,6
355538,1,14,133
355538,1,16,105
355538,1,17,20
355538,1,19,32
355538,1,20,133
355538,1,21,17
355538,1,24,3
355538,1,31,30
355538,1,37,112
355538,1,38,198
355538,1,39,29
355538,1,40,16
355538,1,42,2
355538,1,46,35
355538,1,48,33
355538,1,50,13
355538,1,51,14
355538,1,53,5
355538,1,61,2
355538,1,69,69
355538,1,70,8
355538,1,71,38
355538,1,77,6
355538,1,83,1
355538,1,84,5
355538,2,10,16
355538,2,13,6
355538,2,14,140
355538,2,16,173
355538,2,17,13
355538,2,19,27
355538,2,20,147
355538,2,21,26
355538,2,24,7
355538,2,31,23
355538,2,37,97
355538,2,38,142
355538,2,39,15
355538,2,40,16
355538,2,46,48
355538,2,48,23
355538,2,50,17
355538,2,51,14
355538,2,53,8
355538,2,69,87
355538,2,70,9
355538,2,71,10
355538,2,74,1
355538,2,77,2
355538,2,83,1
355538,2,84,5
355538,3,10,17
355538,3,11,1
355538,3,13,1
355538,3,14,105
355538,3,16,101
355538,3,17,18
355538,3,18,1
355538,3,19,21
355538,3,20,136
355538,3,24,5
355538,3,31,24
355538,3,37,85
355538,3,38,131
355538,3,39,10
355538,3,40,10
355538,3,46,35
355538,3,48,27
355538,3,50,11
355538,3,51,11
355538,3,53,3
355538,3,66,1
355538,3,68,3
355538,3,69,73
355538,3,70,6
355538,3,71,22
355538,3,77,3
355538,3,84,3
355538,4,10,23
355538,4,13,7
355538,4,14,126
355538,4,16,133
355538,4,17,6
355538,4,19,16
355538,4,20,118
355538,4,21,37
355538,4,24,2
355538,4,31,24
355538,4,37,112
355538,4,38,149
355538,4,39,14
355538,4,40,13
355538,4,46,49
355538,4,48,25
355538,4,50,11
355538,4,51,8
355538,4,53,5
355538,4,61,2
355538,4,68,1
355538,4,69,98
355538,4,70,14
355538,4,71,26
355538,4,77,3
355538,4,83,1
355538,4,84,6
355538,5,10,18
355538,5,13,3
355538,5,14,98
355538,5,16,124
355538,5,17,5
355538,5,19,31
355538,5,20,167
355538,5,21,39
355538,5,24,5
355538,5,31,14
355538,5,37,88
355538,5,38,159
355538,5,39,29
355538,5,40,13
355538,5,46,36
355538,5,48,20
355538,5,50,14
355538,5,51,8
355538,5,53,4
355538,5,61,1
355538,5,68,1
355538,5,69,60
355538,5,70,7
355538,5,71,15
355538,5,74,1
355538,5,77,2
355538,5,83,1
355538,5,84,6
355538,7,14,4
355538,7,19,1
355538,7,20,2
355538,7,40,8
355538,7,46,2
355538,7,48,1
355538,7,70,6
355538,7,71,2
355538,7,77,2
355546,1,14,5
355546,1,16,4
355546,1,20,18
355546,1,31,1
355546,1,38,1
355546,1,46,1
355546,1,48,1
355546,1,68,1
355546,1,70,1
355546,1,71,2
355546,2,10,1
355546,2,13,1
355546,2,14,114
355546,2,16,62
355546,2,17,1
355546,2,19,14
355546,2,20,101
355546,2,24,2
355546,2,31,7
355546,2,37,7
355546,2,38,24
355546,2,40,10
355546,2,46,12
355546,2,48,29
355546,2,50,3
355546,2,51,12
355546,2,53,4
355546,2,68,6
355546,2,69,1
355546,2,70,6
355546,2,71,7
355546,2,73,1
355546,2,75,1
355546,2,77,32
355546,2,82,1
355546,2,84,3
355546,3,10,1
355546,3,13,2
355546,3,14,122
355546,3,16,52
355546,3,18,1
355546,3,19,21
355546,3,20,106
355546,3,24,7
355546,3,31,1
355546,3,37,12
355546,3,38,37
355546,3,40,11
355546,3,46,14
355546,3,48,36
355546,3,50,6
355546,3,51,11
355546,3,53,2
355546,3,61,1
355546,3,67,1
355546,3,68,1
355546,3,71,9
355546,3,73,1
355546,3,77,32
355546,3,79,8
355546,3,84,7
355546,4,10,7
355546,4,14,81
355546,4,16,62
355546,4,17,2
355546,4,19,14
355546,4,20,86
355546,4,21,12
355546,4,24,3
355546,4,31,6
355546,4,37,13
355546,4,38,40
355546,4,40,16
355546,4,42,4
355546,4,46,19
355546,4,48,25
355546,4,50,7
355546,4,51,9
355546,4,53,2
355546,4,68,6
355546,4,69,5
355546,4,70,7
355546,4,71,5
355546,4,73,1
355546,4,74,2
355546,4,77,36
355546,4,82,1
355546,4,84,8
355546,4,98,1
355546,5,10,3
355546,5,13,2
355546,5,14,103
355546,5,16,39
355546,5,17,1
355546,5,19,21
355546,5,20,93
355546,5,24,6
355546,5,31,2
355546,5,37,13
355546,5,38,23
355546,5,40,15
355546,5,46,24
355546,5,48,30
355546,5,50,2
355546,5,51,11
355546,5,53,1
355546,5,68,1
355546,5,69,3
355546,5,70,3
355546,5,71,6
355546,5,74,1
355546,5,77,38
355546,5,79,5
355546,5,82,1
355546,5,84,6
355546,6,13,3
355546,6,14,71
355546,6,16,29
355546,6,17,4
355546,6,19,21
355546,6,20,73
355546,6,21,4
355546,6,27,1
355546,6,31,3
355546,6,37,5
355546,6,38,23
355546,6,39,9
355546,6,40,19
355546,6,46,16
355546,6,48,14
355546,6,50,6
355546,6,51,1
355546,6,53,7
355546,6,68,5
355546,6,70,5
355546,6,71,11
355546,6,74,3
355546,6,77,20
355546,6,79,7
355546,6,84,1
355546,7,14,18
355546,7,17,1
355546,7,19,3
355546,7,20,53
355546,7,40,4
355546,7,46,3
355546,7,51,1
355546,7,53,2
355546,7,70,1
355546,7,71,1
355546,7,74,1
355546,7,77,5
355567,1,10,7
355567,1,14,115
355567,1,16,46
355567,1,17,40
355567,1,19,22
355567,1,20,55
355567,1,24,12
355567,1,37,27
355567,1,38,95
355567,1,40,55
355567,1,46,40
355567,1,48,23
355567,1,50,12
355567,1,51,10
355567,1,53,1
355567,1,61,2
355567,1,69,1
355567,1,70,3
355567,1,71,21
355567,1,74,5
355567,1,84,1
355567,2,10,5
355567,2,13,1
355567,2,14,104
355567,2,16,45
355567,2,17,41
355567,2,19,35
355567,2,20,76
355567,2,21,17
355567,2,24,12
355567,2,37,22
355567,2,38,68
355567,2,40,73
355567,2,46,38
355567,2,48,47
355567,2,50,8
355567,2,51,11
355567,2,53,1
355567,2,61,1
355567,2,70,4
355567,2,71,13
355567,2,74,1
355567,2,84,1
355567,3,10,14
355567,3,11,1
355567,3,13,2
355567,3,14,89
355567,3,16,60
355567,3,17,26
355567,3,19,27
355567,3,20,50
355567,3,24,8
355567,3,37,30
355567,3,38,75
355567,3,40,69
355567,3,46,12
355567,3,48,32
355567,3,50,9
355567,3,51,8
355567,3,53,3
355567,3,67,1
355567,3,70,1
355567,3,71,12
355567,3,74,4
355567,3,75,1
355567,3,84,1
355567,4,10,2
355567,4,13,1
355567,4,14,103
355567,4,16,51
355567,4,17,43
355567,4,19,27
355567,4,20,65
355567,4,21,1
355567,4,24,8
355567,4,31,1
355567,4,37,23
355567,4,38,65
355567,4,40,67
355567,4,46,39
355567,4,48,31
355567,4,50,11
355567,4,51,18
355567,4,53,1
355567,4,61,1
355567,4,70,7
355567,4,71,11
355567,4,74,3
355567,4,84,5
355567,5,10,8
355567,5,13,3
355567,5,14,129
355567,5,16,57
355567,5,17,43
355567,5,19,30
355567,5,20,81
355567,5,21,2
355567,5,24,20
355567,5,37,20
355567,5,38,74
355567,5,40,87
355567,5,46,44
355567,5,48,43
355567,5,50,13
355567,5,51,2
355567,5,53,2
355567,5,61,2
355567,5,67,1
355567,5,70,6
355567,5,71,6
355567,5,73,2
355567,5,74,2
355567,5,75,3
355567,5,84,1
355567,6,10,1
355567,6,14,30
355567,6,16,17
355567,6,17,35
355567,6,19,26
355567,6,20,62
355567,6,21,3
355567,6,37,35
355567,6,38,115
355567,6,40,64
355567,6,46,15
355567,6,48,6
355567,6,50,6
355567,6,51,7
355567,6,53,1
355567,6,67,1
355567,6,70,7
355567,6,71,11
355567,6,74,4
355567,6,75,1
355567,6,84,1
355567,7,14,45
355567,7,16,1
355567,7,17,27
355567,7,19,36
355567,7,20,31
355567,7,23,1
355567,7,40,99
355567,7,46,11
355567,7,48,2
355567,7,50,3
355567,7,64,3
355567,7,71,10
355567,7,73,1
355567,7,74,2
355588,1,13,4
355588,1,14,135
355588,1,16,4
355588,1,17,4
355588,1,19,12
355588,1,20,1
355588,1,31,20
355588,1,38,2
355588,1,40,3
355588,1,42,1
355588,1,46,32
355588,1,47,23
355588,1,48,1
355588,1,50,2
355588,1,51,5
355588,1,64,3
355588,1,69,12
355588,1,74,1
355588,1,77,3
355588,1,82,1
355588,1,84,30
355588,2,8,1
355588,2,10,1
355588,2,11,1
355588,2,13,7
355588,2,14,135
355588,2,16,7
355588,2,17,3
355588,2,19,5
355588,2,20,5
355588,2,31,13
355588,2,35,2
355588,2,38,2
355588,2,40,1
355588,2,42,2
355588,2,46,40
355588,2,47,42
355588,2,48,4
355588,2,50,1
355588,2,51,5
355588,2,64,3
355588,2,69,21
355588,2,70,1
355588,2,74,1
355588,2,77,1
355588,2,82,1
355588,2,83,1
355588,2,84,22
355588,3,8,2
355588,3,10,4
355588,3,13,10
355588,3,14,117
355588,3,16,5
355588,3,17,1
355588,3,19,16
355588,3,20,3
355588,3,31,18
355588,3,40,1
355588,3,42,1
355588,3,46,39
355588,3,47,29
355588,3,48,2
355588,3,50,2
355588,3,51,3
355588,3,64,2
355588,3,69,12
355588,3,82,3
355588,3,83,1
355588,3,84,29
355588,3,98,1
355588,4,10,1
355588,4,13,8
355588,4,14,136
355588,4,16,3
355588,4,17,2
355588,4,19,6
355588,4,20,4
355588,4,31,16
355588,4,35,1
355588,4,40,2
355588,4,42,1
355588,4,46,31
355588,4,47,27
355588,4,48,1
355588,4,50,2
355588,4,51,2
355588,4,64,2
355588,4,69,21
355588,4,70,1
355588,4,82,1
355588,4,83,1
355588,4,84,24
355588,5,10,3
355588,5,13,7
355588,5,14,152
355588,5,16,1
355588,5,17,3
355588,5,19,7
355588,5,20,7
355588,5,21,1
355588,5,23,1
355588,5,31,26
355588,5,38,2
355588,5,40,2
355588,5,42,1
355588,5,46,31
355588,5,47,33
355588,5,48,3
355588,5,50,3
355588,5,51,3
355588,5,60,1
355588,5,64,1
355588,5,69,17
355588,5,74,2
355588,5,77,2
355588,5,82,1
355588,5,84,39
355588,6,10,1
355588,6,13,8
355588,6,14,60
355588,6,16,1
355588,6,17,1
355588,6,19,3
355588,6,20,2
355588,6,31,20
355588,6,38,1
355588,6,40,1
355588,6,46,5
355588,6,47,12
355588,6,48,2
355588,6,64,2
355588,6,69,12
355588,6,71,1
355588,6,74,1
355588,6,83,1
355588,6,84,18
355588,7,13,11
355588,7,14,104
355588,7,17,6
355588,7,19,13
355588,7,20,1
355588,7,40,1
355588,7,46,20
355588,7,48,3
355588,7,64,4
355588,7,82,1
355588,7,84,5
355619,1,14,115
355619,1,16,93
355619,1,17,13
355619,1,19,12
355619,1,20,116
355619,1,21,19
355619,1,24,8
355619,1,31,11
355619,1,37,11
355619,1,38,23
355619,1,40,18
355619,1,43,1
355619,1,46,130
355619,1,48,44
355619,1,50,6
355619,1,51,19
355619,1,53,19
355619,1,69,11
355619,1,70,4
355619,1,71,13
355619,1,75,3
355619,1,77,16
355619,1,82,3
355619,1,83,2
355619,1,84,4
355619,2,13,1
355619,2,14,91
355619,2,16,83
355619,2,17,8
355619,2,19,15
355619,2,20,125
355619,2,21,29
355619,2,24,2
355619,2,31,10
355619,2,37,4
355619,2,38,30
355619,2,39,2
355619,2,40,16
355619,2,46,169
355619,2,48,34
355619,2,50,5
355619,2,51,10
355619,2,53,17
355619,2,60,1
355619,2,69,11
355619,2,70,2
355619,2,71,15
355619,2,74,1
355619,2,75,1
355619,2,77,14
355619,2,82,4
355619,2,83,4
355619,3,13,2
355619,3,14,81
355619,3,16,46
355619,3,17,14
355619,3,19,5
355619,3,20,118
355619,3,24,4
355619,3,31,9
355619,3,37,13
355619,3,38,30
355619,3,40,16
355619,3,42,1
355619,3,43,2
355619,3,46,129
355619,3,48,29
355619,3,50,5
355619,3,51,9
355619,3,53,12
355619,3,61,1
355619,3,68,2
355619,3,69,7
355619,3,70,2
355619,3,71,5
355619,3,75,1
355619,3,77,19
355619,3,82,3
355619,3,83,3
355619,3,84,1
355619,4,10,1
355619,4,14,71
355619,4,16,93
355619,4,17,11
355619,4,19,12
355619,4,20,128
355619,4,24,5
355619,4,31,1
355619,4,37,6
355619,4,38,36
355619,4,40,11
355619,4,46,126
355619,4,48,25
355619,4,50,6
355619,4,51,15
355619,4,53,14
355619,4,61,1
355619,4,69,7
355619,4,70,2
355619,4,71,6
355619,4,74,1
355619,4,77,10
355619,4,83,4
355619,4,84,2
355619,5,14,85
355619,5,16,76
355619,5,17,11
355619,5,19,8
355619,5,20,128
355619,5,24,4
355619,5,31,15
355619,5,37,8
355619,5,38,23
355619,5,40,20
355619,5,46,148
355619,5,48,30
355619,5,50,9
355619,5,51,17
355619,5,53,17
355619,5,68,2
355619,5,69,7
355619,5,70,3
355619,5,71,12
355619,5,77,14
355619,5,82,1
355619,5,83,7
355619,5,84,3
355619,6,14,5
355619,6,16,4
355619,6,17,6
355619,6,20,3
355619,6,21,1
355619,6,31,2
355619,6,37,1
355619,6,38,5
355619,6,40,1
355619,6,46,5
355619,6,48,3
355619,6,77,4
355619,7,10,7
355619,7,13,1
355619,7,14,47
355619,7,19,15
355619,7,20,66
355619,7,40,23
355619,7,46,9
355619,7,48,28
355619,7,50,4
355619,7,51,6
355619,7,53,4
355619,7,70,2
355619,7,71,7
355619,7,74,1
355619,7,77,19
355619,7,82,1
355619,7,83,3
355619,7,98,2
355639,1,10,1
355639,1,13,2
355639,1,14,110
355639,1,16,29
355639,1,17,10
355639,1,19,28
355639,1,20,108
355639,1,24,1
355639,1,31,2
355639,1,37,9
355639,1,38,17
355639,1,40,66
355639,1,46,59
355639,1,48,4
355639,1,50,2
355639,1,51,3
355639,1,53,2
355639,1,60,1
355639,1,61,3
355639,1,64,7
355639,1,71,8
355639,1,74,1
355639,1,82,21
355639,1,84,5
355639,2,14,160
355639,2,16,20
355639,2,17,15
355639,2,19,31
355639,2,20,136
355639,2,21,8
355639,2,24,2
355639,2,37,6
355639,2,38,22
355639,2,40,78
355639,2,46,75
355639,2,48,7
355639,2,50,5
355639,2,51,5
355639,2,61,9
355639,2,64,8
355639,2,70,5
355639,2,71,15
355639,2,74,5
355639,2,82,20
355639,2,84,7
355639,3,9,1
355639,3,10,1
355639,3,13,1
355639,3,14,115
355639,3,16,28
355639,3,17,12
355639,3,18,1
355639,3,19,28
355639,3,20,106
355639,3,24,2
355639,3,37,7
355639,3,38,16
355639,3,40,81
355639,3,43,1
355639,3,46,59
355639,3,48,3
355639,3,50,4
355639,3,51,4
355639,3,53,1
355639,3,60,1
355639,3,61,8
355639,3,64,4
355639,3,70,4
355639,3,71,12
355639,3,74,5
355639,3,82,15
355639,3,84,6
355639,3,98,1
355639,4,10,1
355639,4,14,127
355639,4,16,24
355639,4,17,14
355639,4,19,22
355639,4,20,123
355639,4,24,1
355639,4,37,3
355639,4,38,12
355639,4,40,75
355639,4,46,70
355639,4,48,5
355639,4,50,4
355639,4,51,1
355639,4,53,1
355639,4,61,6
355639,4,64,3
355639,4,67,4
355639,4,70,3
355639,4,71,7
355639,4,74,4
355639,4,82,15
355639,4,84,7
355639,4,98,1
355639,5,8,1
355639,5,13,1
355639,5,14,150
355639,5,16,25
355639,5,17,19
355639,5,18,2
355639,5,19,37
355639,5,20,131
355639,5,37,5
355639,5,38,9
355639,5,40,71
355639,5,46,45
355639,5,48,1
355639,5,50,4
355639,5,61,4
355639,5,64,4
355639,5,67,1
355639,5,70,7
355639,5,71,10
355639,5,74,4
355639,5,82,13
355639,5,84,7
355639,5,98,3
355639,6,14,1
355639,6,16,1
355639,6,19,2
355639,6,20,5
355639,6,37,1
355639,6,38,2
355639,6,40,6
355639,6,46,4
355639,6,70,1
355639,6,75,1
355639,7,14,19
355639,7,17,5
355639,7,19,4
355639,7,20,10
355639,7,40,24
355639,7,46,6
355639,7,51,1
355639,7,53,1
355639,7,64,1
355639,7,70,1
355639,7,74,1
355642,1,10,1
355642,1,14,69
355642,1,16,1
355642,1,17,12
355642,1,19,11
355642,1,20,1
355642,1,31,7
355642,1,37,53
355642,1,38,80
355642,1,42,142
355642,1,47,88
355642,1,48,2
355642,1,53,8
355642,1,64,1
355642,1,69,304
355642,1,70,2
355642,1,71,11
355642,1,74,3
355642,1,84,6
355642,2,13,4
355642,2,14,67
355642,2,16,2
355642,2,17,28
355642,2,18,1
355642,2,19,11
355642,2,20,4
355642,2,31,5
355642,2,37,35
355642,2,38,35
355642,2,42,171
355642,2,47,70
355642,2,48,2
355642,2,53,3
355642,2,64,1
355642,2,69,280
355642,2,71,15
355642,2,84,7
355642,3,13,6
355642,3,14,74
355642,3,17,17
355642,3,19,11
355642,3,20,4
355642,3,23,1
355642,3,31,10
355642,3,37,37
355642,3,38,46
355642,3,42,135
355642,3,47,53
355642,3,53,1
355642,3,64,1
355642,3,69,273
355642,3,71,7
355642,3,74,1
355642,3,84,8
355642,4,14,49
355642,4,17,8
355642,4,19,9
355642,4,20,4
355642,4,24,1
355642,4,31,10
355642,4,37,61
355642,4,38,63
355642,4,42,142
355642,4,47,77
355642,4,48,1
355642,4,53,5
355642,4,64,1
355642,4,69,261
355642,4,70,1
355642,4,71,4
355642,4,84,2
355642,5,10,1
355642,5,13,2
355642,5,14,72
355642,5,17,21
355642,5,19,14
355642,5,20,5
355642,5,23,1
355642,5,31,12
355642,5,37,59
355642,5,38,60
355642,5,42,163
355642,5,47,95
355642,5,48,6
355642,5,53,9
355642,5,64,3
355642,5,69,389
355642,5,71,8
355642,5,74,4
355642,5,84,5
355642,6,13,2
355642,6,14,25
355642,6,16,7
355642,6,17,5
355642,6,19,5
355642,6,20,15
355642,6,21,18
355642,6,31,27
355642,6,37,161
355642,6,38,258
355642,6,42,15
355642,6,47,49
355642,6,48,1
355642,6,69,47
355642,6,70,3
355642,6,71,37
355642,6,74,4
355642,6,84,5
355675,1,10,1
355675,1,11,1
355675,1,13,3
355675,1,14,61
355675,1,16,7
355675,1,17,10
355675,1,19,7
355675,1,20,59
355675,1,21,17
355675,1,31,62
355675,1,37,21
355675,1,38,38
355675,1,42,90
355675,1,47,68
355675,1,53,9
355675,1,64,2
355675,1,69,289
355675,1,70,6
355675,1,71,17
355675,1,82,1
355675,1,84,19
355675,2,10,1
355675,2,13,4
355675,2,14,61
355675,2,17,8
355675,2,19,5
355675,2,20,49
355675,2,21,10
355675,2,31,22
355675,2,37,24
355675,2,38,34
355675,2,40,1
355675,2,42,82
355675,2,46,1
355675,2,47,71
355675,2,48,1
355675,2,64,1
355675,2,69,328
355675,2,70,4
355675,2,71,13
355675,2,74,1
355675,2,84,17
355675,3,11,3
355675,3,13,1
355675,3,14,52
355675,3,17,13
355675,3,19,4
355675,3,20,33
355675,3,21,10
355675,3,31,13
355675,3,37,20
355675,3,38,34
355675,3,40,1
355675,3,42,67
355675,3,47,60
355675,3,50,1
355675,3,53,1
355675,3,64,3
355675,3,69,258
355675,3,70,4
355675,3,71,6
355675,3,74,1
355675,3,82,1
355675,3,84,16
355675,4,10,1
355675,4,11,1
355675,4,13,7
355675,4,14,41
355675,4,17,11
355675,4,19,6
355675,4,20,53
355675,4,21,18
355675,4,31,30
355675,4,37,19
355675,4,38,38
355675,4,40,2
355675,4,42,57
355675,4,47,67
355675,4,48,2
355675,4,51,3
355675,4,69,259
355675,4,70,2
355675,4,71,10
355675,4,74,2
355675,4,84,9
355675,5,10,1
355675,5,13,4
355675,5,14,52
355675,5,17,13
355675,5,19,7
355675,5,20,45
355675,5,21,26
355675,5,31,48
355675,5,37,12
355675,5,38,33
355675,5,40,1
355675,5,42,83
355675,5,47,96
355675,5,48,3
355675,5,51,1
355675,5,53,2
355675,5,64,1
355675,5,69,301
355675,5,70,4
355675,5,71,14
355675,5,74,2
355675,5,82,2
355675,5,84,20
355675,6,10,1
355675,6,11,3
355675,6,13,2
355675,6,14,35
355675,6,17,8
355675,6,19,3
355675,6,20,2
355675,6,21,115
355675,6,31,30
355675,6,37,32
355675,6,38,191
355675,6,40,3
355675,6,42,1
355675,6,47,71
355675,6,48,4
355675,6,50,1
355675,6,53,4
355675,6,64,2
355675,6,69,40
355675,6,70,2
355675,6,71,32
355675,6,74,1
355675,6,84,18
355675,7,13,1
355675,7,14,6
355675,7,17,13
355675,7,19,5
355675,7,20,2
355675,7,40,1
355675,7,46,1
355675,7,64,1
355675,7,70,7
355675,7,71,7
355677,1,10,1
355677,1,13,2
355677,1,14,18
355677,1,16,16
355677,1,17,1
355677,1,19,7
355677,1,20,28
355677,1,21,44
355677,1,37,240
355677,1,38,248
355677,1,40,53
355677,1,46,7
355677,1,48,6
355677,1,50,2
355677,1,64,1
355677,1,67,1
355677,1,69,1
355677,1,70,11
355677,1,71,16
355677,2,10,2
355677,2,14,17
355677,2,16,3
355677,2,17,5
355677,2,19,11
355677,2,20,11
355677,2,21,76
355677,2,37,255
355677,2,38,173
355677,2,40,50
355677,2,46,8
355677,2,48,3
355677,2,50,3
355677,2,70,13
355677,2,71,22
355677,2,74,1
355677,3,13,1
355677,3,14,20
355677,3,16,3
355677,3,17,3
355677,3,19,17
355677,3,20,15
355677,3,37,280
355677,3,38,190
355677,3,40,53
355677,3,46,9
355677,3,50,4
355677,3,51,2
355677,3,70,7
355677,3,71,16
355677,3,74,1
355677,3,82,3
355677,4,10,1
355677,4,11,1
355677,4,13,1
355677,4,14,30
355677,4,16,12
355677,4,17,4
355677,4,19,16
355677,4,20,18
355677,4,21,47
355677,4,37,248
355677,4,38,204
355677,4,40,48
355677,4,46,9
355677,4,48,4
355677,4,50,2
355677,4,64,2
355677,4,67,1
355677,4,70,14
355677,4,71,15
355677,4,74,2
355677,4,82,4
355677,4,98,1
355677,5,10,2
355677,5,11,1
355677,5,13,2
355677,5,14,19
355677,5,16,5
355677,5,17,1
355677,5,19,14
355677,5,20,12
355677,5,21,91
355677,5,31,1
355677,5,37,264
355677,5,38,213
355677,5,40,35
355677,5,46,9
355677,5,48,4
355677,5,50,2
355677,5,64,2
355677,5,70,12
355677,5,71,13
355677,5,74,2
355677,6,14,15
355677,6,16,45
355677,6,19,9
355677,6,20,62
355677,6,37,294
355677,6,38,190
355677,6,40,53
355677,6,46,1
355677,6,64,22
355677,6,69,2
355677,6,70,19
355677,6,71,33
355677,6,74,8
355677,6,82,1
355677,7,11,8
355677,7,14,40
355677,7,16,3
355677,7,17,16
355677,7,19,29
355677,7,20,39
355677,7,40,221
355677,7,46,12
355677,7,50,6
355677,7,64,50
355677,7,70,57
355677,7,71,77
355677,7,74,12
355677,7,82,3
355710,1,4,1
355710,1,10,3
355710,1,13,3
355710,1,14,112
355710,1,16,26
355710,1,17,41
355710,1,19,9
355710,1,20,82
355710,1,21,358
355710,1,24,68
355710,1,31,12
355710,1,37,8
355710,1,38,30
355710,1,40,30
355710,1,42,9
355710,1,46,32
355710,1,48,12
355710,1,50,10
355710,1,51,5
355710,1,53,15
355710,1,68,9
355710,1,69,26
355710,1,70,10
355710,1,71,38
355710,1,74,4
355710,1,79,1
355710,1,82,5
355710,1,84,4
355710,2,10,8
355710,2,14,62
355710,2,16,14
355710,2,17,12
355710,2,18,2
355710,2,19,5
355710,2,20,81
355710,2,21,379
355710,2,24,70
355710,2,31,4
355710,2,37,16
355710,2,38,53
355710,2,40,17
355710,2,42,3
355710,2,46,22
355710,2,48,19
355710,2,50,3
355710,2,51,3
355710,2,53,8
355710,2,68,5
355710,2,69,14
355710,2,70,14
355710,2,71,28
355710,2,74,4
355710,2,82,4
355710,2,83,2
355710,2,84,4
355710,3,10,9
355710,3,13,4
355710,3,14,91
355710,3,16,9
355710,3,17,26
355710,3,18,1
355710,3,19,12
355710,3,20,69
355710,3,21,12
355710,3,24,26
355710,3,31,8
355710,3,37,28
355710,3,38,48
355710,3,40,22
355710,3,42,9
355710,3,46,16
355710,3,48,7
355710,3,50,4
355710,3,51,4
355710,3,53,2
355710,3,61,1
355710,3,68,3
355710,3,69,26
355710,3,70,9
355710,3,71,27
355710,3,74,3
355710,3,75,1
355710,3,82,11
355710,3,83,2
355710,3,84,5
355710,4,10,4
355710,4,13,4
355710,4,14,91
355710,4,16,23
355710,4,17,11
355710,4,18,4
355710,4,19,9
355710,4,20,72
355710,4,21,229
355710,4,24,50
355710,4,31,10
355710,4,37,7
355710,4,38,42
355710,4,40,17
355710,4,42,4
355710,4,43,1
355710,4,46,22
355710,4,48,17
355710,4,50,5
355710,4,51,5
355710,4,53,9
355710,4,68,2
355710,4,69,7
355710,4,70,15
355710,4,71,36
355710,4,75,1
355710,4,82,7
355710,4,83,5
355710,4,84,1
355710,5,10,2
355710,5,13,1
355710,5,14,97
355710,5,16,32
355710,5,17,22
355710,5,18,3
355710,5,19,15
355710,5,20,91
355710,5,21,326
355710,5,24,53
355710,5,31,2
355710,5,37,20
355710,5,38,36
355710,5,40,26
355710,5,42,5
355710,5,46,18
355710,5,48,12
355710,5,50,4
355710,5,51,3
355710,5,53,10
355710,5,61,2
355710,5,68,2
355710,5,69,11
355710,5,70,11
355710,5,71,42
355710,5,74,3
355710,5,75,1
355710,5,82,15
355710,5,83,2
355710,5,84,4
355710,6,10,6
355710,6,14,60
355710,6,16,16
355710,6,17,18
355710,6,19,13
355710,6,20,73
355710,6,21,20
355710,6,31,14
355710,6,37,17
355710,6,38,66
355710,6,40,28
355710,6,42,1
355710,6,46,16
355710,6,48,11
355710,6,50,7
355710,6,51,1
355710,6,53,20
355710,6,61,2
355710,6,68,10
355710,6,69,12
355710,6,70,9
355710,6,71,54
355710,6,75,1
355710,6,82,7
355710,6,84,2
355710,7,14,25
355710,7,16,6
355710,7,17,2
355710,7,19,4
355710,7,20,38
355710,7,27,1
355710,7,40,13
355710,7,46,7
355710,7,48,1
355710,7,50,2
355710,7,53,6
355710,7,60,3
355710,7,68,1
355710,7,70,9
355710,7,71,23
355710,7,74,1
355710,7,75,1
355710,7,77,1
355710,7,82,5
355710,7,83,1
356181,1,9,1
356181,1,10,6
356181,1,13,24
356181,1,14,233
356181,1,16,92
356181,1,17,4
356181,1,19,13
356181,1,20,5
356181,1,21,2
356181,1,23,1
356181,1,31,66
356181,1,35,2
356181,1,38,4
356181,1,40,16
356181,1,46,18
356181,1,47,28
356181,1,48,2
356181,1,50,1
356181,1,51,18
356181,1,64,3
356181,1,66,1
356181,1,69,40
356181,1,70,4
356181,1,71,2
356181,1,74,10
356181,1,77,4
356181,1,82,1
356181,1,83,6
356181,1,84,14
356181,2,10,4
356181,2,13,21
356181,2,14,225
356181,2,16,70
356181,2,17,19
356181,2,18,2
356181,2,19,25
356181,2,20,5
356181,2,21,4
356181,2,23,1
356181,2,31,79
356181,2,35,7
356181,2,38,2
356181,2,40,12
356181,2,42,1
356181,2,46,16
356181,2,47,31
356181,2,48,3
356181,2,50,1
356181,2,51,13
356181,2,64,5
356181,2,69,50
356181,2,70,7
356181,2,71,5
356181,2,74,10
356181,2,77,4
356181,2,82,6
356181,2,83,14
356181,2,84,26
356181,3,10,10
356181,3,11,1
356181,3,13,33
356181,3,14,272
356181,3,16,48
356181,3,17,10
356181,3,18,19
356181,3,19,36
356181,3,20,6
356181,3,31,131
356181,3,35,3
356181,3,38,1
356181,3,40,9
356181,3,42,5
356181,3,46,29
356181,3,47,16
356181,3,48,2
356181,3,50,2
356181,3,51,10
356181,3,53,3
