summons_number,issue_date,violation_code,violation_category,issuer_code,violation_time,Column2,AP,Column1,time_format,first_hour,house_number,street_name,address,city,state,zip
7391082697,9/20/13,16,2,353164,258,258,P,1458,14:58,14,306,Mott St,306 Mott St,New York,NY,10014
7391082650,9/20/13,71,5,353164,246,246,P,1446,14:46,14,296,Elizabeth St,296 Elizabeth St,New York,NY,10014
7391082648,9/20/13,20,2,353164,241,241,P,1441,14:41,14,260,Elizabeth St,260 Elizabeth St,New York,NY,10014
7391082636,9/20/13,14,2,353164,231,231,P,1431,14:31,14,87,E Houston St,87 E Houston St,New York,NY,10014
7391082570,9/20/13,20,2,353164,159,159,P,1359,13:59,13,1,Rivington St,1 Rivington St,New York,NY,10014
7391082557,9/20/13,46,3,353164,143,143,P,1343,13:43,13,172,Forsyth St,172 Forsyth St,New York,NY,10014
7391082545,9/20/13,40,2,353164,139,139,P,1339,13:39,13,208,Forsyth St,208 Forsyth St,New York,NY,10014
7391082533,9/20/13,20,2,353164,1239,39,P,1239,12:39,12,132,Ludlow St,132 Ludlow St,New York,NY,10014
7391082818,9/20/13,20,2,353164,540,540,P,1740,17:40,17,309,Mott St,309 Mott St,New York,NY,10014
7391082788,9/20/13,20,2,353164,531,531,P,1731,17:31,17,304,Mulberry St,304 Mulberry St,New York,NY,10014
7391082776,9/20/13,20,2,353164,446,446,P,1646,16:46,16,137,Greene St,137 Greene St,New York,NY,10014
7391082764,9/20/13,20,2,353164,443,443,P,1643,16:43,16,142,Greene St,142 Greene St,New York,NY,10014
7391082740,9/20/13,84,5,353164,406,406,P,1606,16:06,16,575,Broadway,575 Broadway,New York,NY,10014
7391082703,9/20/13,20,2,353164,301,301,P,1501,15:01,15,278,Mott St,278 Mott St,New York,NY,10014
7391082685,9/20/13,17,2,353164,255,255,P,1455,14:55,14,29,Bleecker St,29 Bleecker St,New York,NY,10014
7391082673,9/20/13,10,2,353164,252,252,P,1452,14:52,14,5,Bleecker St,5 Bleecker St,New York,NY,10014
7391082661,9/20/13,14,2,353164,249,249,P,1449,14:49,14,306,Elizabeth St,306 Elizabeth St,New York,NY,10014
7391082600,9/20/13,14,2,353164,221,221,P,1421,14:21,14,275,Mott St,275 Mott St,New York,NY,10014
7391082594,9/20/13,71,5,353164,209,209,P,1409,14:09,14,219,Mott St,219 Mott St,New York,NY,10014
7391083215,9/21/13,16,2,353164,228,228,P,1428,14:28,14,306,Mott St,306 Mott St,New York,NY,10014
7391083197,9/21/13,38,5,353164,212,212,P,1412,14:12,14,666,Broadway,666 Broadway,New York,NY,10014
7391083173,9/21/13,20,2,353164,134,134,P,1334,13:34,13,344,Bowery,344 Bowery,New York,NY,10014
7391083161,9/21/13,14,2,353164,127,127,P,1327,13:27,13,11,E 1st St,11 E 1st St,New York,NY,10014
7391083150,9/21/13,37,4,353164,124,124,P,1324,13:24,13,23,2nd Ave,23 2nd Ave,New York,NY,10014
7391083112,9/21/13,20,2,353164,110,110,P,1310,13:10,13,47,2nd Ave,47 2nd Ave,New York,NY,10014
7391083094,9/21/13,71,5,353164,103,103,P,1303,13:03,13,86,E 4th St,86 E 4th St,New York,NY,10014
7391083082,9/21/13,40,2,353164,100,100,P,1300,13:00,13,88,E 4th St,88 E 4th St,New York,NY,10014
7391083290,9/21/13,38,5,353164,427,427,P,1627,16:27,16,7,Great Jones St,7 Great Jones St,New York,NY,10014
7391083276,9/21/13,38,5,353164,416,416,P,1616,16:16,16,1,W 3rd St,1 W 3rd St,New York,NY,10014
7391083227,9/21/13,38,5,353164,233,233,P,1433,14:33,14,65,Bleecker St,65 Bleecker St,New York,NY,10014
7391083355,9/21/13,37,4,353164,536,536,P,1736,17:36,17,1,Bond St,1 Bond St,New York,NY,10014
7391083252,9/21/13,38,5,353164,328,328,P,1528,15:28,15,32,Waverly Pl,32 Waverly Pl,New York,NY,10014
7391083239,9/21/13,37,4,353164,236,236,P,1436,14:36,14,68,Bleecker St,68 Bleecker St,New York,NY,10014
7391083148,9/21/13,38,5,353164,121,121,P,1321,13:21,13,23,2nd Ave,23 2nd Ave,New York,NY,10014
7391083124,9/21/13,38,5,353164,114,114,P,1314,13:14,13,41,2nd Ave,41 2nd Ave,New York,NY,10014
7391083100,9/21/13,53,3,353164,107,107,P,1307,13:07,13,50,2nd Ave,50 2nd Ave,New York,NY,10014
7391083070,9/21/13,38,5,353164,1254,54,P,1254,12:54,12,133,E 4th St,133 E 4th St,New York,NY,10014
7391083069,9/21/13,38,5,353164,1242,42,P,1242,12:42,12,188,Ludlow St,188 Ludlow St,New York,NY,10014
7391083744,9/28/13,20,2,353164,531,531,P,1731,17:31,17,196,Elizabeth St,196 Elizabeth St,New York,NY,10014
7391083720,9/28/13,71,5,353164,525,525,P,1725,17:25,17,237,Elizabeth St,237 Elizabeth St,New York,NY,10014
7391083707,9/28/13,14,2,353164,512,512,P,1712,17:12,17,89A,E Houston St,89A E Houston St,New York,NY,10014
7391083689,9/28/13,37,4,353164,456,456,P,1656,16:56,16,149,Allen St,149 Allen St,New York,NY,10014
7391083665,9/28/13,20,2,353164,450,450,P,1650,16:50,16,174,Forsyth St,174 Forsyth St,New York,NY,10014
7391083653,9/28/13,20,2,353164,449,449,P,1649,16:49,16,174,Forsyth St,174 Forsyth St,New York,NY,10014
7391083641,9/28/13,38,5,353164,430,430,P,1630,16:30,16,373,Broome St,373 Broome St,New York,NY,10014
7391083630,9/28/13,20,2,353164,403,403,P,1603,16:03,16,236,Elizabeth St,236 Elizabeth St,New York,NY,10014
7391083616,9/28/13,14,2,353164,350,350,P,1550,15:50,15,298,Bowery,298 Bowery,New York,NY,10014
7391083604,9/28/13,71,5,353164,348,348,P,1548,15:48,15,298,Bowery,298 Bowery,New York,NY,10014
7391083586,9/28/13,14,2,353164,247,247,P,1447,14:47,14,302,Elizabeth St,302 Elizabeth St,New York,NY,10014
7391083574,9/28/13,20,2,353164,244,244,P,1444,14:44,14,300,Elizabeth St,300 Elizabeth St,New York,NY,10014
7391083513,9/28/13,20,2,353164,217,217,P,1417,14:17,14,20,Spring St,20 Spring St,New York,NY,10014
7391083483,9/28/13,40,2,353164,123,123,P,1323,13:23,13,184,Eldridge St,184 Eldridge St,New York,NY,10014
7391083458,9/28/13,14,2,353164,109,109,P,1309,13:09,13,151,E Houston St,151 E Houston St,New York,NY,10014
7391083434,9/28/13,38,5,353164,1258,58,P,1258,12:58,12,138,Ludlow St,138 Ludlow St,New York,NY,10014
7391083756,9/28/13,20,2,353164,532,532,P,1732,17:32,17,192,Elizabeth St,192 Elizabeth St,New York,NY,10014
7391083732,9/28/13,71,5,353164,529,529,P,1729,17:29,17,198,Elizabeth St,198 Elizabeth St,New York,NY,10014
7391083690,9/28/13,38,5,353164,501,501,P,1701,17:01,17,189,Allen St,189 Allen St,New York,NY,10014
7391083677,9/28/13,37,4,353164,455,455,P,1655,16:55,16,149,Allen St,149 Allen St,New York,NY,10014
7391083628,9/28/13,16,2,353164,356,356,P,1556,15:56,15,306,Mott St,306 Mott St,New York,NY,10014
7391083598,9/28/13,14,2,353164,344,344,P,1544,15:44,15,87,E Houston St,87 E Houston St,New York,NY,10014
7391083550,9/28/13,16,2,353164,238,238,P,1438,14:38,14,302-4,Mott St,302-4 Mott St,New York,NY,10014
7391083501,9/28/13,16,2,353164,204,204,P,1404,14:04,14,168-170,Forsyth St,168-170 Forsyth St,New York,NY,10014
7391083446,9/28/13,14,2,353164,106,106,P,1306,13:06,13,153,E Houston St,153 E Houston St,New York,NY,10014
7391083884,10/2/13,10,2,353164,214,214,P,1414,14:14,14,8,Rivington St,8 Rivington St,New York,NY,10014
7391083793,10/2/13,38,5,353164,1250,50,P,1250,12:50,12,167,Allen St,167 Allen St,New York,NY,10014
7391084049,10/2/13,20,2,353164,555,555,P,1755,17:55,17,206,Elizabeth St,206 Elizabeth St,New York,NY,10014
7391083999,10/2/13,37,4,353164,417,417,P,1617,16:17,16,188,Allen St,188 Allen St,New York,NY,10014
7391083987,10/2/13,16,2,353164,316,316,P,1516,15:16,15,229,Chrystie St,229 Chrystie St,New York,NY,10014
7391083975,10/2/13,74,5,353164,243,243,P,1443,14:43,14,24,Prince St,24 Prince St,New York,NY,10014
7391083963,10/2/13,71,5,353164,242,242,P,1442,14:42,14,24,Prince St,24 Prince St,New York,NY,10014
7391083951,10/2/13,20,2,353164,240,240,P,1440,14:40,14,32,Prince St,32 Prince St,New York,NY,10014
7391083940,10/2/13,20,2,353164,238,238,P,1438,14:38,14,250,Mott St,250 Mott St,New York,NY,10014
7391083896,10/2/13,20,2,353164,219,219,P,1419,14:19,14,195,Chrystie St,195 Chrystie St,New York,NY,10014
7391084037,10/2/13,16,2,353164,525,525,P,1725,17:25,17,306,Mott St,306 Mott St,New York,NY,10014
7391084001,10/2/13,20,2,353164,514,514,P,1714,17:14,17,284,Lafayette St,284 Lafayette St,New York,NY,10014
7391083938,10/2/13,20,2,353164,236,236,P,1436,14:36,14,262,Mott St,262 Mott St,New York,NY,10014
7391083926,10/2/13,20,2,353164,235,235,P,1435,14:35,14,284,Mott St,284 Mott St,New York,NY,10014
7391083914,10/2/13,20,2,353164,233,233,P,1433,14:33,14,284,Mott St,284 Mott St,New York,NY,10014
7391083902,10/2/13,19,2,353164,227,227,P,1427,14:27,14,269,Bowery,269 Bowery,New York,NY,10014
7391083872,10/2/13,10,2,353164,208,208,P,1408,14:08,14,30,Prince St,30 Prince St,New York,NY,10014
7391083860,10/2/13,46,3,353164,151,151,P,1351,13:51,13,293,Lafayette St,293 Lafayette St,New York,NY,10014
7391083859,10/2/13,20,2,353164,145,145,P,1345,13:45,13,284,Lafayette St,284 Lafayette St,New York,NY,10014
7391083823,10/2/13,20,2,353164,136,136,P,1336,13:36,13,112,Crosby St,112 Crosby St,New York,NY,10014
7391083811,10/2/13,46,3,353164,103,103,P,1303,13:03,13,208,Forsyth St,208 Forsyth St,New York,NY,10014
7391083800,10/2/13,82,5,353164,101,101,P,1301,13:01,13,208,Forsyth St,208 Forsyth St,New York,NY,10014
7391084311,10/3/13,17,2,353164,547,547,P,1747,17:47,17,31,Bleecker St,31 Bleecker St,New York,NY,10014
7391084281,10/3/13,20,2,353164,448,448,P,1648,16:48,16,33,Bleecker St,33 Bleecker St,New York,NY,10014
7391084268,10/3/13,42,4,353164,400,400,P,1600,16:00,16,736,Broadway,736 Broadway,New York,NY,10014
7391084256,10/3/13,16,2,353164,253,253,P,1453,14:53,14,250,Mercer St,250 Mercer St,New York,NY,10014
7391084190,10/3/13,20,2,353164,223,223,P,1423,14:23,14,25,Bond St,25 Bond St,New York,NY,10014
7391084165,10/3/13,20,2,353164,207,207,P,1407,14:07,14,303,Bowery,303 Bowery,New York,NY,10014
7391084130,10/3/13,37,4,353164,139,139,P,1339,13:39,13,356,Bowery,356 Bowery,New York,NY,10014
7391084086,10/3/13,14,2,353164,106,106,P,1306,13:06,13,29,E 2nd St,29 E 2nd St,New York,NY,10014
7391084074,10/3/13,38,5,353164,1253,53,P,1253,12:53,12,126,E 4th St,126 E 4th St,New York,NY,10014
7391084116,10/3/13,20,2,353164,134,134,P,1334,13:34,13,344,Bowery,344 Bowery,New York,NY,10014
7391084062,10/3/13,37,4,353164,1246,46,P,1246,12:46,12,21,1st Ave,21 1st Ave,New York,NY,10014
7391084300,10/3/13,20,2,353164,545,545,P,1745,17:45,17,302-4,Mott St,302-4 Mott St,New York,NY,10014
7391084293,10/3/13,16,2,353164,451,451,P,1651,16:51,16,306,Mott St,306 Mott St,New York,NY,10014
7391084244,10/3/13,20,2,353164,238,238,P,1438,14:38,14,301,Mulberry St,301 Mulberry St,New York,NY,10014
7391084232,10/3/13,20,2,353164,237,237,P,1437,14:37,14,304,Mulberry St,304 Mulberry St,New York,NY,10014
7391084219,10/3/13,20,2,353164,229,229,P,1429,14:29,14,383,Lafayette St,383 Lafayette St,New York,NY,10014
7391084207,10/3/13,20,2,353164,225,225,P,1425,14:25,14,22,Bond St,22 Bond St,New York,NY,10014
7391084177,10/3/13,40,2,353164,212,212,P,1412,14:12,14,310,Bowery,310 Bowery,New York,NY,10014
7391084153,10/3/13,16,2,353164,203,203,P,1403,14:03,14,312,Bowery,312 Bowery,New York,NY,10014
7391084128,10/3/13,20,2,353164,137,137,P,1337,13:37,13,350,Bowery,350 Bowery,New York,NY,10014
7391084852,10/4/13,16,2,353164,541,541,P,1741,17:41,17,183,Mott St,183 Mott St,New York,NY,10014
7391084839,10/4/13,70,5,353164,508,508,P,1708,17:08,17,170,Mercer St,170 Mercer St,New York,NY,10014
7391084827,10/4/13,20,2,353164,504,504,P,1704,17:04,17,160,Mercer St,160 Mercer St,New York,NY,10014
7391084815,10/4/13,71,5,353164,502,502,P,1702,17:02,17,160,Mercer St,160 Mercer St,New York,NY,10014
7391084750,10/4/13,20,2,353164,322,322,P,1522,15:22,15,250,Mott St,250 Mott St,New York,NY,10014
7391084748,10/4/13,20,2,353164,320,320,P,1520,15:20,15,280,Mott St,280 Mott St,New York,NY,10014
7391084694,10/4/13,20,2,353164,303,303,P,1503,15:03,15,247,Mulberry St,247 Mulberry St,New York,NY,10014
7391084682,10/4/13,20,2,353164,301,301,P,1501,15:01,15,44,Prince St,44 Prince St,New York,NY,10014
7391084670,10/4/13,20,2,353164,239,239,P,1439,14:39,14,28,Prince St,28 Prince St,New York,NY,10014
7391084657,10/4/13,20,2,353164,218,218,P,1418,14:18,14,24,Prince St,24 Prince St,New York,NY,10014
7391084645,10/4/13,20,2,353164,210,210,P,1410,14:10,14,10,Spring St,10 Spring St,New York,NY,10014
7391084621,10/4/13,48,3,353164,138,138,P,1338,13:38,13,179,Chrystie St,179 Chrystie St,New York,NY,10014
7391084608,10/4/13,20,2,353164,1254,54,P,1254,12:54,12,137,E Houston St,137 E Houston St,New York,NY,10014
7391084591,10/4/13,71,5,353164,1248,48,P,1248,12:48,12,189,Allen St,189 Allen St,New York,NY,10014
7391084580,10/4/13,37,4,353164,1243,43,P,1243,12:43,12,163,Allen St,163 Allen St,New York,NY,10014
7391084797,10/4/13,20,2,353164,417,417,P,1617,16:17,16,108,Crosby St,108 Crosby St,New York,NY,10014
7391084785,10/4/13,20,2,353164,416,416,P,1616,16:16,16,116,Crosby St,116 Crosby St,New York,NY,10014
7391084773,10/4/13,20,2,353164,413,413,P,1613,16:13,16,130,Crosby St,130 Crosby St,New York,NY,10014
7391084761,10/4/13,16,2,353164,329,329,P,1529,15:29,15,270,Lafayette St,270 Lafayette St,New York,NY,10014
7391084700,10/4/13,16,2,353164,307,307,P,1507,15:07,15,281,Lafayette St,281 Lafayette St,New York,NY,10014
7391084610,10/4/13,20,2,353164,101,101,P,1301,13:01,13,49,Stanton St,49 Stanton St,New York,NY,10014
7391085133,10/5/13,20,2,353164,425,425,P,1625,16:25,16,190,Elizabeth St,190 Elizabeth St,New York,NY,10014
7391085091,10/5/13,14,2,353164,408,408,P,1608,16:08,16,202,Bowery,202 Bowery,New York,NY,10014
7391085066,10/5/13,20,2,353164,353,353,P,1553,15:53,15,210,Elizabeth St,210 Elizabeth St,New York,NY,10014
7391084992,10/5/13,71,5,353164,211,211,P,1411,14:11,14,296,Elizabeth St,296 Elizabeth St,New York,NY,10014
7391084943,10/5/13,67,3,353164,127,127,P,1327,13:27,13,310,Bowery,310 Bowery,New York,NY,10014
7391084918,10/5/13,14,2,353164,109,109,P,1309,13:09,13,87,E Houston St,87 E Houston St,New York,NY,10014
7391084890,10/5/13,40,2,353164,1251,51,P,1251,12:51,12,241,Eldridge St,241 Eldridge St,New York,NY,10014
7391084888,10/5/13,37,4,353164,1243,43,P,1243,12:43,12,167,Allen St,167 Allen St,New York,NY,10014
7391085170,10/5/13,20,2,353164,549,549,P,1749,17:49,17,33,Bleecker St,33 Bleecker St,New York,NY,10014
7391085145,10/5/13,20,2,353164,427,427,P,1627,16:27,16,198,Elizabeth St,198 Elizabeth St,New York,NY,10014
7391085121,10/5/13,20,2,353164,422,422,P,1622,16:22,16,172,Elizabeth St,172 Elizabeth St,New York,NY,10014
7391085110,10/5/13,14,2,353164,411,411,P,1611,16:11,16,199,Bowery,199 Bowery,New York,NY,10014
7391085108,10/5/13,14,2,353164,409,409,P,1609,16:09,16,200,Bowery,200 Bowery,New York,NY,10014
7391085080,10/5/13,14,2,353164,407,407,P,1607,16:07,16,218,Bowery,218 Bowery,New York,NY,10014
7391085078,10/5/13,20,2,353164,357,357,P,1557,15:57,15,232,Elizabeth St,232 Elizabeth St,New York,NY,10014
7391085042,10/5/13,37,4,353164,303,303,P,1503,15:03,15,185,Mulberry St,185 Mulberry St,New York,NY,10014
7391085030,10/5/13,20,2,353164,254,254,P,1454,14:54,14,211,Elizabeth St,211 Elizabeth St,New York,NY,10014
7391085029,10/5/13,20,2,353164,251,251,P,1451,14:51,14,192,Elizabeth St,192 Elizabeth St,New York,NY,10014
7391085017,10/5/13,20,2,353164,223,223,P,1423,14:23,14,172,Elizabeth St,172 Elizabeth St,New York,NY,10014
7391085005,10/5/13,20,2,353164,216,216,P,1416,14:16,14,245,Elizabeth St,245 Elizabeth St,New York,NY,10014
7391084980,10/5/13,46,3,353164,203,203,P,1403,14:03,14,33,Bond St,33 Bond St,New York,NY,10014
7391084979,10/5/13,37,4,353164,158,158,P,1358,13:58,13,356,Bowery,356 Bowery,New York,NY,10014
7391084967,10/5/13,16,2,353164,146,146,P,1346,13:46,13,306,Mott St,306 Mott St,New York,NY,10014
7391085571,10/6/13,14,2,353164,410,410,P,1610,16:10,16,60,Kenmare St,60 Kenmare St,New York,NY,10014
7391085560,10/6/13,14,2,353164,408,408,P,1608,16:08,16,58,Kenmare St,58 Kenmare St,New York,NY,10014
7391085558,10/6/13,71,5,353164,330,330,P,1530,15:30,15,175,Mott St,175 Mott St,New York,NY,10014
7391085492,10/6/13,20,2,353164,236,236,P,1436,14:36,14,105,Clinton St,105 Clinton St,New York,NY,10014
7391085479,10/6/13,16,2,353164,127,127,P,1327,13:27,13,229,Chrystie St,229 Chrystie St,New York,NY,10014
7391085467,10/6/13,71,5,353164,123,123,P,1323,13:23,13,229,Chrystie St,229 Chrystie St,New York,NY,10014
7391085390,10/6/13,40,2,353164,1232,32,P,1232,12:32,12,55,Spring St,55 Spring St,New York,NY,10014
7391085327,10/6/13,71,5,353164,1136,1136,A,1136,11:36,11,238,Elizabeth St,238 Elizabeth St,New York,NY,10014
7391085315,10/6/13,16,2,353164,1123,1123,A,1123,11:23,11,306,Mott St,306 Mott St,New York,NY,10014
7391085297,10/6/13,19,2,353164,1109,1109,A,1109,11:09,11,351,Bowery,351 Bowery,New York,NY,10014
7391085285,10/6/13,71,5,353164,1101,1101,A,1101,11:01,11,7,Great Jones St,7 Great Jones St,New York,NY,10014
7391085250,10/6/13,71,5,353164,1052,1052,A,1052,10:52,10,232,Mercer St,232 Mercer St,New York,NY,10014
7391085248,10/6/13,71,5,353164,1050,1050,A,1050,10:50,10,232,Mercer St,232 Mercer St,New York,NY,10014
7391085534,10/6/13,16,2,353164,306,306,P,1506,15:06,15,100,Rivington St,100 Rivington St,New York,NY,10014
7391085522,10/6/13,16,2,353164,304,304,P,1504,15:04,15,108,Rivington St,108 Rivington St,New York,NY,10014
7391085510,10/6/13,20,2,353164,301,301,P,1501,15:01,15,147,Essex St,147 Essex St,New York,NY,10014
7391085509,10/6/13,40,2,353164,243,243,P,1443,14:43,14,99,Suffolk St,99 Suffolk St,New York,NY,10014
7391085443,10/6/13,16,2,353164,112,112,P,1312,13:12,13,302-4,Mott St,302-4 Mott St,New York,NY,10014
7391085418,10/6/13,40,2,353164,1239,39,P,1239,12:39,12,88,Crosby St,88 Crosby St,New York,NY,10014
7391085388,10/6/13,40,2,353164,1227,27,P,1227,12:27,12,200,Mulberry St,200 Mulberry St,New York,NY,10014
7391085352,10/6/13,71,5,353164,1203,3,P,1203,12:03,12,18,Spring St,18 Spring St,New York,NY,10014
7391085340,10/6/13,20,2,353164,1151,1151,A,1151,11:51,11,174,Forsyth St,174 Forsyth St,New York,NY,10014
7391085339,10/6/13,70,5,353164,1142,1142,A,1142,11:42,11,9,Stanton St,9 Stanton St,New York,NY,10014
7391085303,10/6/13,71,5,353164,1115,1115,A,1115,11:15,11,40,Bond St,40 Bond St,New York,NY,10014
7391085819,10/7/13,38,5,353164,505,505,P,1705,17:05,17,209,Bowery,209 Bowery,New York,NY,10014
7391085777,10/7/13,20,2,353164,320,320,P,1520,15:20,15,247,Elizabeth St,247 Elizabeth St,New York,NY,10014
7391085765,10/7/13,20,2,353164,319,319,P,1519,15:19,15,262,Elizabeth St,262 Elizabeth St,New York,NY,10014
7391085753,10/7/13,20,2,353164,311,311,P,1511,15:11,15,260,Mott St,260 Mott St,New York,NY,10014
7391085730,10/7/13,20,2,353164,306,306,P,1506,15:06,15,48,Mott St,48 Mott St,New York,NY,10014
7391085728,10/7/13,20,2,353164,302,302,P,1502,15:02,15,40,Prince St,40 Prince St,New York,NY,10014
7391085650,10/7/13,51,3,353164,200,200,P,1400,14:00,14,4,Spring St,4 Spring St,New York,NY,10014
7391085649,10/7/13,38,5,353164,117,117,P,1317,13:17,13,161,Allen St,161 Allen St,New York,NY,10014
7391085625,10/7/13,38,5,353164,1254,54,P,1254,12:54,12,189,Allen St,189 Allen St,New York,NY,10014
7391085613,10/7/13,38,5,353164,1250,50,P,1250,12:50,12,169,Allen St,169 Allen St,New York,NY,10014
7391085601,10/7/13,38,5,353164,1247,47,P,1247,12:47,12,167,Allen St,167 Allen St,New York,NY,10014
7391085856,10/7/13,16,2,353164,551,551,P,1751,17:51,17,10,Delancey St,10 Delancey St,New York,NY,10014
7391085844,10/7/13,20,2,353164,545,545,P,1745,17:45,17,1,Rivington St,1 Rivington St,New York,NY,10014
7391085832,10/7/13,20,2,353164,543,543,P,1743,17:43,17,4,Rivington St,4 Rivington St,New York,NY,10014
7391085820,10/7/13,20,2,353164,507,507,P,1707,17:07,17,4,Rivington St,4 Rivington St,New York,NY,10014
7391085807,10/7/13,14,2,353164,501,501,P,1701,17:01,17,196,Bowery,196 Bowery,New York,NY,10014
7391085741,10/7/13,20,2,353164,308,308,P,1508,15:08,15,252,Mott St,252 Mott St,New York,NY,10014
7391085716,10/7/13,40,2,353164,257,257,P,1457,14:57,14,55,Spring St,55 Spring St,New York,NY,10014
7391085704,10/7/13,20,2,353164,254,254,P,1454,14:54,14,57,Spring St,57 Spring St,New York,NY,10014
7391085686,10/7/13,20,2,353164,235,235,P,1435,14:35,14,252,Elizabeth St,252 Elizabeth St,New York,NY,10014
7391085674,10/7/13,16,2,353164,222,222,P,1422,14:22,14,306,Mott St,306 Mott St,New York,NY,10014
7391085662,10/7/13,20,2,353164,213,213,P,1413,14:13,14,52,Prince St,52 Prince St,New York,NY,10014
7391085595,10/7/13,38,5,353164,1238,38,P,1238,12:38,12,161,Allen St,161 Allen St,New York,NY,10014
7391085583,10/7/13,70,5,353164,1235,35,P,1235,12:35,12,161,Allen St,161 Allen St,New York,NY,10014
7391086113,10/8/13,31,2,353164,414,414,P,1614,16:14,16,100,John St,100 John St,New York,NY,10014
7391086083,10/8/13,31,2,353164,358,358,P,1558,15:58,15,55,Fulton St,55 Fulton St,New York,NY,10014
7391086071,10/8/13,71,5,353164,355,355,P,1555,15:55,15,55,Fulton St,55 Fulton St,New York,NY,10014
7391086058,10/8/13,31,2,353164,348,348,P,1548,15:48,15,50,Fulton St,50 Fulton St,New York,NY,10014
7391086034,10/8/13,14,2,353164,300,300,P,1500,15:00,15,5,E Broadway.,5 E Broadway.,New York,NY,10014
7391086009,10/8/13,10,2,353164,240,240,P,1440,14:40,14,203,Grand St,203 Grand St,New York,NY,10014
7391085984,10/8/13,14,2,353164,231,231,P,1431,14:31,14,180,Mott St,180 Mott St,New York,NY,10014
7391085960,10/8/13,20,2,353164,135,135,P,1335,13:35,13,26,Prince St,26 Prince St,New York,NY,10014
7391085947,10/8/13,40,2,353164,121,121,P,1321,13:21,13,2,Spring St,2 Spring St,New York,NY,10014
7391085935,10/8/13,71,5,353164,117,117,P,1317,13:17,13,196,Bowery,196 Bowery,New York,NY,10014
7391086150,10/8/13,31,2,353164,548,548,P,1748,17:48,17,111,John St,111 John St,New York,NY,10014
7391086149,10/8/13,69,5,353164,542,542,P,1742,17:42,17,75,Nassau St,75 Nassau St,New York,NY,10014
7391086137,10/8/13,69,5,353164,511,511,P,1711,17:11,17,55,Fulton St,55 Fulton St,New York,NY,10014
7391086125,10/8/13,69,5,353164,418,418,P,1618,16:18,16,111,John St,111 John St,New York,NY,10014
7391086101,10/8/13,69,5,353164,411,411,P,1611,16:11,16,99,John St,99 John St,New York,NY,10014
7391086095,10/8/13,17,2,353164,404,404,P,1604,16:04,16,123,William St,123 William St,New York,NY,10014
7391086046,10/8/13,14,2,353164,344,344,P,1544,15:44,15,40,Fulton St,40 Fulton St,New York,NY,10014
7391086022,10/8/13,16,2,353164,255,255,P,1455,14:55,14,5,Mott St,5 Mott St,New York,NY,10014
7391085996,10/8/13,69,5,353164,236,236,P,1436,14:36,14,154,Mott St,154 Mott St,New York,NY,10014
7391085972,10/8/13,20,2,353164,137,137,P,1337,13:37,13,250,Mott St,250 Mott St,New York,NY,10014
7391085923,10/8/13,20,2,353164,103,103,P,1303,13:03,13,181,Chrystie St,181 Chrystie St,New York,NY,10014
7391085900,10/8/13,38,5,353164,1247,47,P,1247,12:47,12,90-96,Stanton St,90-96 Stanton St,New York,NY,10014
7391085893,10/8/13,37,4,353164,1244,44,P,1244,12:44,12,95,Stanton St,95 Stanton St,New York,NY,10014
7391086447,10/9/13,20,2,353164,534,534,P,1734,17:34,17,500,6th Ave,500 6th Ave,New York,NY,10014
7391086435,10/9/13,20,2,353164,527,527,P,1727,17:27,17,105,W 13th St,105 W 13th St,New York,NY,10014
7391086423,10/9/13,37,4,353164,509,509,P,1709,17:09,17,8,W 14th St,8 W 14th St,New York,NY,10014
7391086400,10/9/13,38,5,353164,504,504,P,1704,17:04,17,41863,W 14th St,41863 W 14th St,New York,NY,10014
7391086381,10/9/13,37,4,353164,426,426,P,1626,16:26,16,25,W 14th St,25 W 14th St,New York,NY,10014
7391086356,10/9/13,84,5,353164,415,415,P,1615,16:15,16,3,W 13th St,3 W 13th St,New York,NY,10014
7391086332,10/9/13,20,2,353164,406,406,P,1606,16:06,16,500,6th Ave,500 6th Ave,New York,NY,10014
7391086320,10/9/13,37,4,353164,259,259,P,1459,14:59,14,434,6th Ave,434 6th Ave,New York,NY,10014
7391086228,10/9/13,14,2,353164,128,128,P,1328,13:28,13,11,E 1st St,11 E 1st St,New York,NY,10014
7391086198,10/9/13,38,5,353164,108,108,P,1308,13:08,13,189,Allen St,189 Allen St,New York,NY,10014
7391086411,10/9/13,37,4,353164,506,506,P,1706,17:06,17,9,W 14th St,9 W 14th St,New York,NY,10014
7391086393,10/9/13,37,4,353164,501,501,P,1701,17:01,17,25,W 14th St,25 W 14th St,New York,NY,10014
7391086370,10/9/13,37,4,353164,423,423,P,1623,16:23,16,22,W 14th St,22 W 14th St,New York,NY,10014
7391086368,10/9/13,37,4,353164,419,419,P,1619,16:19,16,22,W 14th St,22 W 14th St,New York,NY,10014
7391086344,10/9/13,20,2,353164,410,410,P,1610,16:10,16,30,W 13th St,30 W 13th St,New York,NY,10014
7391086319,10/9/13,37,4,353164,248,248,P,1448,14:48,14,65,W 8th St,65 W 8th St,New York,NY,10014
7391086307,10/9/13,38,5,353164,240,240,P,1440,14:40,14,23-25,W 8th St,23-25 W 8th St,New York,NY,10014
7391086290,10/9/13,37,4,353164,238,238,P,1438,14:38,14,24,W 8th St,24 W 8th St,New York,NY,10014
7391086289,10/9/13,37,4,353164,236,236,P,1436,14:36,14,17,W 8th St,17 W 8th St,New York,NY,10014
