issuer_code,type_day,day_period,violation_code,count
354205,Week,AM,69,593
354205,Week,AM,71,19
354205,Week,PM,14,249
354205,Week,PM,16,4
354205,Week,PM,17,19
354205,Week,PM,19,22
354205,Week,PM,20,1
354205,Week,PM,31,243
354205,Week,PM,38,1
354205,Week,PM,42,206
354205,Week,PM,46,7
354205,Week,PM,47,55
354205,Week,PM,69,224
354205,Week,PM,71,22
354205,Weekend,AM,14,89
354205,Weekend,AM,17,24
354205,Weekend,AM,19,21
354205,Weekend,AM,20,2
354205,Weekend,AM,31,25
354205,Weekend,AM,37,9
354205,Weekend,AM,38,103
354205,Weekend,AM,40,2
354205,Weekend,AM,42,5
354205,Weekend,AM,46,7
354205,Weekend,AM,47,59
354205,Weekend,AM,69,30
354205,Weekend,AM,71,20
354205,Weekend,PM,14,39
354205,Weekend,PM,17,4
354205,Weekend,PM,19,17
354205,Weekend,PM,20,4
354205,Weekend,PM,31,17
354205,Weekend,PM,37,10
354205,Weekend,PM,38,21
354205,Weekend,PM,40,6
354205,Weekend,PM,42,3
354205,Weekend,PM,46,10
354205,Weekend,PM,47,9
354205,Weekend,PM,69,5
354205,Weekend,PM,71,7
355050,Week,AM,14,322
355050,Week,AM,16,83
355050,Week,AM,17,53
355050,Week,AM,19,100
355050,Week,AM,20,256
355050,Week,AM,21,349
355050,Week,AM,31,50
355050,Week,AM,37,15
355050,Week,AM,38,104
355050,Week,AM,40,12
355050,Week,AM,42,2
355050,Week,AM,46,337
355050,Week,AM,47,468
355050,Week,AM,69,223
355050,Week,AM,71,15
355050,Week,PM,14,13
355050,Week,PM,16,22
355050,Week,PM,17,9
355050,Week,PM,19,4
355050,Week,PM,20,9
355050,Week,PM,31,7
355050,Week,PM,37,5
355050,Week,PM,38,8
355050,Week,PM,40,3
355050,Week,PM,42,23
355050,Week,PM,46,17
355050,Week,PM,47,24
355050,Week,PM,69,53
355050,Week,PM,71,6
355050,Weekend,AM,14,29
355050,Weekend,AM,16,7
355050,Weekend,AM,17,6
355050,Weekend,AM,19,7
355050,Weekend,AM,20,7
355050,Weekend,AM,21,44
355050,Weekend,AM,31,2
355050,Weekend,AM,37,1
355050,Weekend,AM,38,22
355050,Weekend,AM,40,2
355050,Weekend,AM,46,30
355050,Weekend,AM,47,45
355050,Weekend,AM,69,7
355050,Weekend,AM,71,1
355050,Weekend,PM,14,26
355050,Weekend,PM,17,4
355050,Weekend,PM,19,7
355050,Weekend,PM,20,21
355050,Weekend,PM,38,3
355050,Weekend,PM,40,1
355050,Weekend,PM,46,5
355050,Weekend,PM,47,4
355073,Week,AM,14,535
355073,Week,AM,16,363
355073,Week,AM,17,67
355073,Week,AM,19,98
355073,Week,AM,20,141
355073,Week,AM,21,563
355073,Week,AM,31,23
355073,Week,AM,37,6
355073,Week,AM,38,85
355073,Week,AM,40,47
355073,Week,AM,42,3
355073,Week,AM,46,24
355073,Week,AM,47,620
355073,Week,AM,69,171
355073,Week,AM,71,48
355073,Week,PM,14,23
355073,Week,PM,16,3
355073,Week,PM,17,11
355073,Week,PM,19,3
355073,Week,PM,20,23
355073,Week,PM,31,17
355073,Week,PM,37,4
355073,Week,PM,38,9
355073,Week,PM,40,4
355073,Week,PM,42,16
355073,Week,PM,46,1
355073,Week,PM,47,31
355073,Week,PM,69,68
355073,Week,PM,71,11
355073,Weekend,AM,14,77
355073,Weekend,AM,16,75
355073,Weekend,AM,17,17
355073,Weekend,AM,19,7
355073,Weekend,AM,20,10
355073,Weekend,AM,21,61
355073,Weekend,AM,37,1
355073,Weekend,AM,38,26
355073,Weekend,AM,40,13
355073,Weekend,AM,46,4
355073,Weekend,AM,47,32
355073,Weekend,AM,69,2
355073,Weekend,AM,71,1
355073,Weekend,PM,14,27
355073,Weekend,PM,16,6
355073,Weekend,PM,17,1
355073,Weekend,PM,38,2
355073,Weekend,PM,40,2
355073,Weekend,PM,47,1
355073,Weekend,PM,71,1
355080,Week,AM,14,594
355080,Week,AM,16,1
355080,Week,AM,17,12
355080,Week,AM,19,209
355080,Week,AM,20,23
355080,Week,AM,21,262
355080,Week,AM,31,8
355080,Week,AM,38,10
355080,Week,AM,46,547
355080,Week,AM,47,342
355080,Week,AM,69,60
355080,Week,PM,14,1
355080,Week,PM,47,2
355080,Weekend,AM,14,22
355080,Weekend,AM,16,8
355080,Weekend,AM,19,3
355080,Weekend,AM,38,1
355080,Weekend,AM,46,21
355080,Weekend,AM,47,9
355080,Weekend,AM,69,2
355080,Weekend,PM,38,1
355080,Weekend,PM,46,3
355113,Week,AM,14,201
355113,Week,AM,16,138
355113,Week,AM,17,7
355113,Week,AM,19,44
355113,Week,AM,20,71
355113,Week,AM,21,832
355113,Week,AM,31,5
355113,Week,AM,37,396
355113,Week,AM,38,959
355113,Week,AM,40,93
355113,Week,AM,42,2
355113,Week,AM,46,2
355113,Week,AM,69,13
355113,Week,AM,71,60
355113,Week,PM,14,91
355113,Week,PM,16,28
355113,Week,PM,17,3
355113,Week,PM,19,24
355113,Week,PM,20,195
355113,Week,PM,21,4
355113,Week,PM,37,307
355113,Week,PM,38,299
355113,Week,PM,40,75
355113,Week,PM,46,4
355113,Week,PM,69,1
355113,Week,PM,71,26
355113,Weekend,AM,14,17
355113,Weekend,AM,16,7
355113,Weekend,AM,19,9
355113,Weekend,AM,20,23
355113,Weekend,AM,21,23
355113,Weekend,AM,37,68
355113,Weekend,AM,38,275
355113,Weekend,AM,40,58
355113,Weekend,AM,46,2
355113,Weekend,AM,69,4
355113,Weekend,AM,71,44
355113,Weekend,PM,14,60
355113,Weekend,PM,16,10
355113,Weekend,PM,17,3
355113,Weekend,PM,19,39
355113,Weekend,PM,20,34
355113,Weekend,PM,37,35
355113,Weekend,PM,38,62
355113,Weekend,PM,40,137
355113,Weekend,PM,46,3
355113,Weekend,PM,71,57
355117,Week,AM,14,382
355117,Week,AM,16,20
355117,Week,AM,17,22
355117,Week,AM,19,44
355117,Week,AM,20,152
355117,Week,AM,21,793
355117,Week,AM,37,2
355117,Week,AM,38,160
355117,Week,AM,40,552
355117,Week,AM,46,110
355117,Week,AM,71,98
355117,Week,PM,14,18
355117,Week,PM,16,1
355117,Week,PM,19,8
355117,Week,PM,20,3
355117,Week,PM,21,24
355117,Week,PM,37,2
355117,Week,PM,38,13
355117,Week,PM,40,16
355117,Week,PM,46,8
355117,Week,PM,71,8
355117,Weekend,AM,14,13
355117,Weekend,AM,17,1
355117,Weekend,AM,19,12
355117,Weekend,AM,20,24
355117,Weekend,AM,38,7
355117,Weekend,AM,40,177
355117,Weekend,AM,46,3
355117,Weekend,AM,71,17
355117,Weekend,PM,14,2
355117,Weekend,PM,20,1
355117,Weekend,PM,40,4
355117,Weekend,PM,46,1
355134,Week,AM,14,1311
355134,Week,AM,16,146
355134,Week,AM,17,17
355134,Week,AM,19,97
355134,Week,AM,20,284
355134,Week,AM,21,1122
355134,Week,AM,37,3
355134,Week,AM,38,109
355134,Week,AM,40,58
355134,Week,AM,46,17
355134,Week,AM,69,1
355134,Week,AM,71,63
355134,Week,PM,14,90
355134,Week,PM,16,34
355134,Week,PM,17,12
355134,Week,PM,19,32
355134,Week,PM,20,23
355134,Week,PM,21,31
355134,Week,PM,37,8
355134,Week,PM,38,39
355134,Week,PM,40,16
355134,Week,PM,46,30
355134,Week,PM,71,8
355134,Weekend,AM,14,98
355134,Weekend,AM,16,14
355134,Weekend,AM,17,18
355134,Weekend,AM,19,58
355134,Weekend,AM,20,88
355134,Weekend,AM,21,165
355134,Weekend,AM,38,132
355134,Weekend,AM,40,32
355134,Weekend,AM,46,2
355134,Weekend,AM,71,19
355134,Weekend,PM,14,85
355134,Weekend,PM,16,12
355134,Weekend,PM,17,8
355134,Weekend,PM,19,93
355134,Weekend,PM,20,133
355134,Weekend,PM,38,5
355134,Weekend,PM,40,23
355134,Weekend,PM,46,4
355134,Weekend,PM,71,7
355144,Week,AM,14,1432
355144,Week,AM,16,9
355144,Week,AM,17,27
355144,Week,AM,19,60
355144,Week,AM,20,16
355144,Week,AM,21,42
355144,Week,AM,31,149
355144,Week,AM,37,1
355144,Week,AM,38,10
355144,Week,AM,40,53
355144,Week,AM,42,20
355144,Week,AM,46,275
355144,Week,AM,47,348
355144,Week,AM,69,517
355144,Week,AM,71,5
355144,Weekend,AM,14,102
355144,Weekend,AM,17,7
355144,Weekend,AM,19,6
355144,Weekend,AM,20,2
355144,Weekend,AM,21,9
355144,Weekend,AM,31,13
355144,Weekend,AM,38,7
355144,Weekend,AM,40,4
355144,Weekend,AM,46,17
355144,Weekend,AM,47,13
355144,Weekend,AM,69,18
355144,Weekend,AM,71,1
355144,Weekend,PM,14,38
355144,Weekend,PM,16,4
355144,Weekend,PM,17,3
355144,Weekend,PM,19,6
355144,Weekend,PM,20,6
355144,Weekend,PM,38,2
355144,Weekend,PM,40,2
355144,Weekend,PM,46,11
355144,Weekend,PM,47,1
355145,Week,PM,14,1181
355145,Week,PM,16,7
355145,Week,PM,17,41
355145,Week,PM,19,27
355145,Week,PM,20,14
355145,Week,PM,31,619
355145,Week,PM,37,60
355145,Week,PM,38,53
355145,Week,PM,40,11
355145,Week,PM,42,376
355145,Week,PM,46,15
355145,Week,PM,47,133
355145,Week,PM,69,419
355145,Week,PM,71,59
355145,Weekend,AM,14,57
355145,Weekend,AM,17,36
355145,Weekend,AM,19,10
355145,Weekend,AM,20,7
355145,Weekend,AM,40,25
355145,Weekend,AM,46,1
355145,Weekend,AM,71,19
355145,Weekend,PM,14,291
355145,Weekend,PM,16,12
355145,Weekend,PM,17,110
355145,Weekend,PM,19,13
355145,Weekend,PM,20,52
355145,Weekend,PM,31,165
355145,Weekend,PM,37,79
355145,Weekend,PM,38,125
355145,Weekend,PM,40,72
355145,Weekend,PM,42,8
355145,Weekend,PM,46,5
355145,Weekend,PM,47,12
355145,Weekend,PM,69,34
355145,Weekend,PM,71,49
355156,Week,AM,14,489
355156,Week,AM,16,134
355156,Week,AM,17,6
355156,Week,AM,19,120
355156,Week,AM,20,126
355156,Week,AM,21,1158
355156,Week,AM,31,3
355156,Week,AM,37,5
355156,Week,AM,38,25
355156,Week,AM,40,90
355156,Week,AM,46,48
355156,Week,AM,69,15
355156,Week,AM,71,27
355156,Week,PM,14,31
355156,Week,PM,16,3
355156,Week,PM,17,1
355156,Week,PM,19,25
355156,Week,PM,20,16
355156,Week,PM,21,53
355156,Week,PM,31,3
355156,Week,PM,38,2
355156,Week,PM,40,17
355156,Week,PM,46,7
355156,Week,PM,71,3
355156,Weekend,AM,14,199
355156,Weekend,AM,16,53
355156,Weekend,AM,17,13
355156,Weekend,AM,19,96
355156,Weekend,AM,20,189
355156,Weekend,AM,21,134
355156,Weekend,AM,37,6
355156,Weekend,AM,38,42
355156,Weekend,AM,40,131
355156,Weekend,AM,46,28
355156,Weekend,AM,69,1
355156,Weekend,AM,71,33
355156,Weekend,PM,14,46
355156,Weekend,PM,16,3
355156,Weekend,PM,17,4
355156,Weekend,PM,19,37
355156,Weekend,PM,20,19
355156,Weekend,PM,37,4
355156,Weekend,PM,38,12
355156,Weekend,PM,40,21
355156,Weekend,PM,46,9
355156,Weekend,PM,71,2
355205,Week,AM,14,198
355205,Week,AM,16,54
355205,Week,AM,17,44
355205,Week,AM,19,91
355205,Week,AM,20,132
355205,Week,AM,21,836
355205,Week,AM,31,5
355205,Week,AM,37,272
355205,Week,AM,38,394
355205,Week,AM,40,192
355205,Week,AM,42,1
355205,Week,AM,46,16
355205,Week,AM,69,23
355205,Week,AM,71,125
355205,Week,PM,14,50
355205,Week,PM,16,49
355205,Week,PM,17,20
355205,Week,PM,19,69
355205,Week,PM,20,75
355205,Week,PM,21,29
355205,Week,PM,31,5
355205,Week,PM,37,298
355205,Week,PM,38,292
355205,Week,PM,40,94
355205,Week,PM,42,6
355205,Week,PM,46,14
355205,Week,PM,69,15
355205,Week,PM,71,50
355205,Weekend,AM,14,45
355205,Weekend,AM,16,20
355205,Weekend,AM,17,53
355205,Weekend,AM,19,67
355205,Weekend,AM,20,58
355205,Weekend,AM,37,3
355205,Weekend,AM,38,11
355205,Weekend,AM,40,118
355205,Weekend,AM,46,2
355205,Weekend,AM,71,33
355205,Weekend,PM,14,17
355205,Weekend,PM,16,16
355205,Weekend,PM,17,43
355205,Weekend,PM,19,34
355205,Weekend,PM,20,24
355205,Weekend,PM,37,1
355205,Weekend,PM,38,3
355205,Weekend,PM,40,60
355205,Weekend,PM,46,1
355205,Weekend,PM,71,13
355212,Week,AM,14,422
355212,Week,AM,16,50
355212,Week,AM,17,75
355212,Week,AM,19,126
355212,Week,AM,20,252
355212,Week,AM,21,761
355212,Week,AM,31,84
355212,Week,AM,37,8
355212,Week,AM,38,122
355212,Week,AM,40,15
355212,Week,AM,42,10
355212,Week,AM,46,1
355212,Week,AM,47,553
355212,Week,AM,69,428
355212,Week,AM,71,29
355212,Week,PM,14,39
355212,Week,PM,16,7
355212,Week,PM,17,10
355212,Week,PM,19,9
355212,Week,PM,20,21
355212,Week,PM,31,23
355212,Week,PM,37,17
355212,Week,PM,38,19
355212,Week,PM,40,2
355212,Week,PM,42,11
355212,Week,PM,47,62
355212,Week,PM,69,61
355212,Week,PM,71,3
355212,Weekend,AM,14,65
355212,Weekend,AM,16,29
355212,Weekend,AM,17,21
355212,Weekend,AM,19,20
355212,Weekend,AM,20,79
355212,Weekend,AM,21,119
355212,Weekend,AM,31,19
355212,Weekend,AM,38,48
355212,Weekend,AM,40,11
355212,Weekend,AM,46,1
355212,Weekend,AM,47,50
355212,Weekend,AM,69,13
355212,Weekend,AM,71,6
355212,Weekend,PM,14,20
355212,Weekend,PM,17,2
355212,Weekend,PM,19,2
355212,Weekend,PM,20,6
355212,Weekend,PM,38,4
355212,Weekend,PM,40,5
355212,Weekend,PM,47,1
355212,Weekend,PM,71,4
355218,Week,AM,14,310
355218,Week,AM,16,210
355218,Week,AM,17,22
355218,Week,AM,19,35
355218,Week,AM,20,176
355218,Week,AM,21,1003
355218,Week,AM,37,1
355218,Week,AM,38,30
355218,Week,AM,40,97
355218,Week,AM,46,24
355218,Week,AM,71,39
355218,Week,PM,14,7
355218,Week,PM,16,8
355218,Week,PM,17,1
355218,Week,PM,19,1
355218,Week,PM,20,2
355218,Week,PM,21,2
355218,Week,PM,38,2
355218,Week,PM,40,1
355218,Week,PM,46,3
355218,Weekend,AM,14,175
355218,Weekend,AM,16,71
355218,Weekend,AM,17,54
355218,Weekend,AM,19,30
355218,Weekend,AM,20,125
355218,Weekend,AM,21,162
355218,Weekend,AM,37,1
355218,Weekend,AM,38,54
355218,Weekend,AM,40,225
355218,Weekend,AM,46,15
355218,Weekend,AM,71,31
355218,Weekend,PM,14,8
355218,Weekend,PM,17,2
355218,Weekend,PM,19,8
355218,Weekend,PM,20,3
355218,Weekend,PM,40,7
355218,Weekend,PM,46,1
355220,Week,AM,14,38
355220,Week,AM,16,7
355220,Week,AM,17,16
355220,Week,AM,19,21
355220,Week,AM,20,25
355220,Week,AM,21,34
355220,Week,AM,37,3
355220,Week,AM,38,19
355220,Week,AM,40,5
355220,Week,AM,46,1
355220,Week,AM,71,5
355220,Week,PM,14,720
355220,Week,PM,16,157
355220,Week,PM,17,147
355220,Week,PM,19,177
355220,Week,PM,20,245
355220,Week,PM,31,2
355220,Week,PM,37,46
355220,Week,PM,38,625
355220,Week,PM,40,299
355220,Week,PM,46,35
355220,Week,PM,69,57
355220,Week,PM,71,34
355220,Weekend,AM,14,65
355220,Weekend,AM,16,9
355220,Weekend,AM,17,25
355220,Weekend,AM,19,55
355220,Weekend,AM,20,46
355220,Weekend,AM,21,30
355220,Weekend,AM,37,1
355220,Weekend,AM,38,31
355220,Weekend,AM,40,88
355220,Weekend,AM,46,5
355220,Weekend,AM,71,6
355220,Weekend,PM,14,115
355220,Weekend,PM,16,60
355220,Weekend,PM,17,40
355220,Weekend,PM,19,166
355220,Weekend,PM,20,154
355220,Weekend,PM,37,11
355220,Weekend,PM,38,107
355220,Weekend,PM,40,240
355220,Weekend,PM,46,4
355220,Weekend,PM,71,17
355224,Week,AM,14,3
355224,Week,AM,19,1
355224,Week,AM,20,3
355224,Week,AM,31,2
355224,Week,AM,37,4
355224,Week,AM,38,10
355224,Week,AM,40,1
355224,Week,AM,42,2
355224,Week,AM,47,7
355224,Week,AM,69,16
355224,Week,AM,71,2
355224,Week,PM,14,673
355224,Week,PM,16,10
355224,Week,PM,17,35
355224,Week,PM,19,59
355224,Week,PM,20,24
355224,Week,PM,31,269
355224,Week,PM,37,375
355224,Week,PM,38,443
355224,Week,PM,40,11
355224,Week,PM,42,157
355224,Week,PM,46,93
355224,Week,PM,47,675
355224,Week,PM,69,533
355224,Week,PM,71,45
355224,Weekend,AM,14,8
355224,Weekend,AM,19,1
355224,Weekend,AM,21,13
355224,Weekend,AM,31,2
355224,Weekend,AM,37,5
355224,Weekend,AM,38,29
355224,Weekend,AM,40,1
355224,Weekend,AM,47,13
355224,Weekend,AM,69,2
355224,Weekend,AM,71,5
355224,Weekend,PM,14,66
355224,Weekend,PM,16,8
355224,Weekend,PM,17,10
355224,Weekend,PM,19,14
355224,Weekend,PM,20,10
355224,Weekend,PM,31,42
355224,Weekend,PM,37,122
355224,Weekend,PM,38,250
355224,Weekend,PM,40,10
355224,Weekend,PM,42,6
355224,Weekend,PM,46,12
355224,Weekend,PM,47,54
355224,Weekend,PM,69,25
355224,Weekend,PM,71,23
355283,Week,AM,14,1080
355283,Week,AM,16,607
355283,Week,AM,17,235
355283,Week,AM,19,171
355283,Week,AM,20,157
355283,Week,AM,21,768
355283,Week,AM,31,23
355283,Week,AM,37,9
355283,Week,AM,38,139
355283,Week,AM,40,4
355283,Week,AM,42,2
355283,Week,AM,46,36
355283,Week,AM,69,83
355283,Week,AM,71,33
355283,Week,PM,14,4
355283,Week,PM,16,3
355283,Week,PM,17,1
355283,Week,PM,19,5
355283,Week,PM,20,3
355283,Weekend,AM,14,61
355283,Weekend,AM,16,25
355283,Weekend,AM,17,24
355283,Weekend,AM,19,33
355283,Weekend,AM,20,4
355283,Weekend,AM,21,16
355283,Weekend,AM,31,1
355283,Weekend,AM,37,7
355283,Weekend,AM,38,59
355283,Weekend,AM,40,4
355283,Weekend,AM,42,2
355283,Weekend,AM,46,1
355283,Weekend,AM,69,10
355283,Weekend,AM,71,3
355283,Weekend,PM,14,18
355283,Weekend,PM,16,1
355283,Weekend,PM,17,9
355283,Weekend,PM,19,6
355283,Weekend,PM,37,1
355283,Weekend,PM,38,9
355283,Weekend,PM,40,1
355283,Weekend,PM,46,1
355283,Weekend,PM,69,1
355417,Week,AM,14,95
355417,Week,AM,16,29
355417,Week,AM,17,12
355417,Week,AM,19,53
355417,Week,AM,20,58
355417,Week,AM,21,398
355417,Week,AM,37,308
355417,Week,AM,38,356
355417,Week,AM,40,100
355417,Week,AM,42,1
355417,Week,AM,46,17
355417,Week,AM,69,16
355417,Week,AM,71,72
355417,Week,PM,14,259
355417,Week,PM,16,50
355417,Week,PM,17,19
355417,Week,PM,19,81
355417,Week,PM,20,85
355417,Week,PM,21,52
355417,Week,PM,31,9
355417,Week,PM,37,552
355417,Week,PM,38,463
355417,Week,PM,40,178
355417,Week,PM,42,13
355417,Week,PM,46,35
355417,Week,PM,69,33
355417,Week,PM,71,117
355417,Weekend,AM,14,60
355417,Weekend,AM,16,16
355417,Weekend,AM,17,11
355417,Weekend,AM,19,40
355417,Weekend,AM,20,38
355417,Weekend,AM,21,5
355417,Weekend,AM,37,54
355417,Weekend,AM,38,102
355417,Weekend,AM,40,165
355417,Weekend,AM,46,18
355417,Weekend,AM,71,122
355417,Weekend,PM,14,46
355417,Weekend,PM,16,7
355417,Weekend,PM,17,11
355417,Weekend,PM,19,40
355417,Weekend,PM,20,39
355417,Weekend,PM,37,50
355417,Weekend,PM,38,60
355417,Weekend,PM,40,130
355417,Weekend,PM,46,10
355417,Weekend,PM,71,58
355428,Week,AM,14,318
355428,Week,AM,17,6
355428,Week,AM,19,16
355428,Week,AM,20,1
355428,Week,AM,31,7
355428,Week,AM,40,1
355428,Week,AM,42,35
355428,Week,AM,46,3
355428,Week,AM,47,53
355428,Week,AM,69,29
355428,Week,AM,71,2
355428,Week,PM,14,458
355428,Week,PM,16,9
355428,Week,PM,17,11
355428,Week,PM,19,26
355428,Week,PM,20,9
355428,Week,PM,31,155
355428,Week,PM,37,7
355428,Week,PM,38,10
355428,Week,PM,40,5
355428,Week,PM,42,105
355428,Week,PM,46,21
355428,Week,PM,47,76
355428,Week,PM,69,98
355428,Week,PM,71,10
355428,Weekend,AM,14,28
355428,Weekend,AM,17,2
355428,Weekend,AM,19,8
355428,Weekend,AM,20,1
355428,Weekend,AM,40,1
355428,Weekend,AM,46,1
355428,Weekend,AM,71,4
355428,Weekend,PM,14,116
355428,Weekend,PM,16,3
355428,Weekend,PM,17,11
355428,Weekend,PM,19,16
355428,Weekend,PM,20,15
355428,Weekend,PM,31,31
355428,Weekend,PM,37,6
355428,Weekend,PM,38,8
355428,Weekend,PM,40,10
355428,Weekend,PM,42,6
355428,Weekend,PM,46,10
355428,Weekend,PM,47,10
355428,Weekend,PM,69,2
355428,Weekend,PM,71,4
355438,Week,AM,14,249
355438,Week,AM,16,2
355438,Week,AM,17,20
355438,Week,AM,19,24
355438,Week,AM,20,4
355438,Week,AM,31,58
355438,Week,AM,37,1
355438,Week,AM,38,10
355438,Week,AM,40,10
355438,Week,AM,42,101
355438,Week,AM,47,86
355438,Week,AM,69,556
355438,Week,AM,71,19
355438,Week,PM,14,453
355438,Week,PM,16,18
355438,Week,PM,17,28
355438,Week,PM,19,31
355438,Week,PM,20,48
355438,Week,PM,31,295
355438,Week,PM,37,114
355438,Week,PM,38,139
355438,Week,PM,40,18
355438,Week,PM,42,278
355438,Week,PM,46,174
355438,Week,PM,47,88
355438,Week,PM,69,677
355438,Week,PM,71,45
355438,Weekend,AM,14,106
355438,Weekend,AM,17,9
355438,Weekend,AM,19,15
355438,Weekend,AM,20,1
355438,Weekend,AM,21,5
355438,Weekend,AM,31,22
355438,Weekend,AM,37,19
355438,Weekend,AM,38,197
355438,Weekend,AM,40,9
355438,Weekend,AM,42,5
355438,Weekend,AM,46,4
355438,Weekend,AM,47,31
355438,Weekend,AM,69,63
355438,Weekend,AM,71,11
355438,Weekend,PM,14,19
355438,Weekend,PM,16,1
355438,Weekend,PM,17,2
355438,Weekend,PM,19,4
355438,Weekend,PM,31,24
355438,Weekend,PM,37,7
355438,Weekend,PM,38,9
355438,Weekend,PM,40,4
355438,Weekend,PM,42,7
355438,Weekend,PM,46,3
355438,Weekend,PM,47,6
355438,Weekend,PM,69,23
355438,Weekend,PM,71,2
355446,Week,AM,14,415
355446,Week,AM,17,19
355446,Week,AM,19,41
355446,Week,AM,20,3
355446,Week,AM,31,103
355446,Week,AM,37,1
355446,Week,AM,38,1
355446,Week,AM,40,38
355446,Week,AM,42,92
355446,Week,AM,46,3
355446,Week,AM,47,270
355446,Week,AM,69,1187
355446,Week,AM,71,20
355446,Week,PM,14,135
355446,Week,PM,17,72
355446,Week,PM,19,12
355446,Week,PM,20,1
355446,Week,PM,31,97
355446,Week,PM,37,7
355446,Week,PM,38,2
355446,Week,PM,40,14
355446,Week,PM,42,241
355446,Week,PM,46,1
355446,Week,PM,47,146
355446,Week,PM,69,580
355446,Week,PM,71,6
355446,Weekend,AM,14,70
355446,Weekend,AM,16,1
355446,Weekend,AM,17,7
355446,Weekend,AM,19,9
355446,Weekend,AM,31,50
355446,Weekend,AM,37,9
355446,Weekend,AM,38,86
355446,Weekend,AM,40,4
355446,Weekend,AM,42,19
355446,Weekend,AM,47,37
355446,Weekend,AM,69,149
355446,Weekend,AM,71,3
355446,Weekend,PM,14,5
355446,Weekend,PM,19,1
355446,Weekend,PM,31,6
355446,Weekend,PM,38,5
355446,Weekend,PM,40,2
355446,Weekend,PM,42,1
355446,Weekend,PM,47,2
355446,Weekend,PM,69,15
355451,Week,AM,14,622
355451,Week,AM,16,745
355451,Week,AM,17,145
355451,Week,AM,19,96
355451,Week,AM,20,85
355451,Week,AM,21,753
355451,Week,AM,31,19
355451,Week,AM,37,7
355451,Week,AM,38,65
355451,Week,AM,40,7
355451,Week,AM,42,1
355451,Week,AM,46,38
355451,Week,AM,69,57
355451,Week,AM,71,119
355451,Week,PM,14,9
355451,Week,PM,16,15
355451,Week,PM,17,4
355451,Week,PM,19,5
355451,Week,PM,20,1
355451,Week,PM,31,1
355451,Week,PM,40,1
355451,Week,PM,46,1
355451,Week,PM,71,2
355451,Weekend,AM,14,77
355451,Weekend,AM,16,20
355451,Weekend,AM,17,28
355451,Weekend,AM,19,6
355451,Weekend,AM,21,15
355451,Weekend,AM,31,2
355451,Weekend,AM,37,2
355451,Weekend,AM,38,15
355451,Weekend,AM,40,1
355451,Weekend,AM,69,4
355451,Weekend,AM,71,5
355451,Weekend,PM,14,2
355451,Weekend,PM,16,2
355451,Weekend,PM,17,6
355451,Weekend,PM,19,2
355451,Weekend,PM,20,2
355451,Weekend,PM,31,1
355451,Weekend,PM,37,1
355451,Weekend,PM,38,4
355451,Weekend,PM,40,1
355451,Weekend,PM,71,1
355453,Week,AM,14,798
355453,Week,AM,16,623
355453,Week,AM,17,76
355453,Week,AM,19,31
355453,Week,AM,20,250
355453,Week,AM,21,274
355453,Week,AM,31,3
355453,Week,AM,37,1
355453,Week,AM,38,34
355453,Week,AM,40,4
355453,Week,AM,42,2
355453,Week,AM,46,303
355453,Week,AM,47,362
355453,Week,AM,69,113
355453,Week,AM,71,50
355453,Week,PM,14,13
355453,Week,PM,16,22
355453,Week,PM,17,4
355453,Week,PM,19,1
355453,Week,PM,20,7
355453,Week,PM,31,9
355453,Week,PM,38,1
355453,Week,PM,40,1
355453,Week,PM,42,22
355453,Week,PM,46,16
355453,Week,PM,47,26
355453,Week,PM,69,74
355453,Week,PM,71,11
355453,Weekend,AM,14,40
355453,Weekend,AM,16,100
355453,Weekend,AM,17,16
355453,Weekend,AM,20,6
355453,Weekend,AM,21,45
355453,Weekend,AM,31,4
355453,Weekend,AM,38,12
355453,Weekend,AM,40,1
355453,Weekend,AM,46,33
355453,Weekend,AM,47,66
355453,Weekend,AM,69,11
355453,Weekend,AM,71,5
355453,Weekend,PM,14,5
355453,Weekend,PM,16,5
355453,Weekend,PM,17,4
355453,Weekend,PM,20,2
355453,Weekend,PM,31,4
355453,Weekend,PM,47,2
355492,Week,AM,14,86
355492,Week,AM,16,15
355492,Week,AM,17,5
355492,Week,AM,19,34
355492,Week,AM,20,169
355492,Week,AM,21,737
355492,Week,AM,37,1
355492,Week,AM,38,44
355492,Week,AM,40,348
355492,Week,AM,46,121
355492,Week,AM,71,75
355492,Week,PM,14,3
355492,Week,PM,19,1
355492,Week,PM,20,3
355492,Week,PM,21,26
355492,Week,PM,38,2
355492,Week,PM,40,2
355492,Week,PM,46,15
355492,Week,PM,71,1
355497,Week,AM,14,292
355497,Week,AM,17,43
355497,Week,AM,19,50
355497,Week,AM,20,12
355497,Week,AM,21,116
355497,Week,AM,31,143
355497,Week,AM,37,127
355497,Week,AM,38,378
355497,Week,AM,40,37
355497,Week,AM,42,121
355497,Week,AM,46,21
355497,Week,AM,47,536
355497,Week,AM,69,1074
355497,Week,AM,71,22
355497,Week,PM,14,25
355497,Week,PM,16,1
355497,Week,PM,17,1
355497,Week,PM,19,6
355497,Week,PM,20,1
355497,Week,PM,31,6
355497,Week,PM,37,26
355497,Week,PM,38,43
355497,Week,PM,40,10
355497,Week,PM,42,30
355497,Week,PM,46,3
355497,Week,PM,47,42
355497,Week,PM,69,57
355497,Week,PM,71,3
355497,Weekend,AM,14,23
355497,Weekend,AM,17,6
355497,Weekend,AM,19,8
355497,Weekend,AM,21,29
