issuer_code,type_day,day_period,violation_code,count
357801,Weekend,AM,17,3
357801,Weekend,AM,19,5
357801,Weekend,AM,20,7
357801,Weekend,AM,21,11
357801,Weekend,AM,31,6
357801,Weekend,AM,37,13
357801,Weekend,AM,38,42
357801,Weekend,AM,40,6
357801,Weekend,AM,42,1
357801,Weekend,AM,47,10
357801,Weekend,AM,69,17
357801,Weekend,AM,71,6
357801,Weekend,PM,14,3
357801,Weekend,PM,20,1
357801,Weekend,PM,31,1
357801,Weekend,PM,37,5
357801,Weekend,PM,38,8
357801,Weekend,PM,42,1
357801,Weekend,PM,47,2
357801,Weekend,PM,69,2
357801,Weekend,PM,71,1
357804,Week,AM,14,13
357804,Week,AM,19,1
357804,Week,AM,31,1
357804,Week,AM,38,1
357804,Week,AM,40,3
357804,Week,AM,42,5
357804,Week,AM,47,7
357804,Week,AM,69,20
357804,Week,AM,71,1
357804,Week,PM,14,384
357804,Week,PM,16,13
357804,Week,PM,17,17
357804,Week,PM,19,14
357804,Week,PM,20,19
357804,Week,PM,31,165
357804,Week,PM,37,53
357804,Week,PM,38,61
357804,Week,PM,40,25
357804,Week,PM,42,229
357804,Week,PM,46,10
357804,Week,PM,47,104
357804,Week,PM,69,301
357804,Week,PM,71,22
357804,Weekend,AM,14,25
357804,Weekend,AM,17,7
357804,Weekend,AM,19,4
357804,Weekend,AM,20,2
357804,Weekend,AM,31,13
357804,Weekend,AM,37,11
357804,Weekend,AM,38,45
357804,Weekend,AM,40,8
357804,Weekend,AM,42,5
357804,Weekend,AM,47,11
357804,Weekend,AM,69,36
357804,Weekend,AM,71,4
357804,Weekend,PM,14,7
357804,Weekend,PM,17,2
357804,Weekend,PM,19,1
357804,Weekend,PM,31,5
357804,Weekend,PM,37,1
357804,Weekend,PM,38,3
357804,Weekend,PM,40,3
357804,Weekend,PM,46,1
357804,Weekend,PM,69,3
357804,Weekend,PM,71,3
358233,Week,AM,14,2
358233,Week,AM,16,2
358233,Week,AM,19,6
358233,Week,AM,20,2
358233,Week,AM,21,25
358233,Week,AM,37,15
358233,Week,AM,38,18
358233,Week,AM,40,3
358233,Week,AM,71,2
358233,Week,PM,14,361
358233,Week,PM,16,107
358233,Week,PM,17,21
358233,Week,PM,19,90
358233,Week,PM,20,141
358233,Week,PM,21,9
358233,Week,PM,37,838
358233,Week,PM,38,667
358233,Week,PM,40,70
358233,Week,PM,46,77
358233,Week,PM,71,117
358233,Weekend,AM,19,1
358233,Weekend,AM,37,6
358233,Weekend,AM,38,11
358233,Weekend,PM,16,1
358233,Weekend,PM,37,2
358233,Weekend,PM,38,8
358525,Week,AM,14,47
358525,Week,AM,16,27
358525,Week,AM,17,13
358525,Week,AM,19,26
358525,Week,AM,20,26
358525,Week,AM,21,221
358525,Week,AM,31,1
358525,Week,AM,37,281
358525,Week,AM,38,337
358525,Week,AM,40,38
358525,Week,AM,42,3
358525,Week,AM,46,40
358525,Week,AM,69,6
358525,Week,AM,71,45
358525,Week,PM,14,67
358525,Week,PM,16,29
358525,Week,PM,17,10
358525,Week,PM,19,19
358525,Week,PM,20,16
358525,Week,PM,21,43
358525,Week,PM,31,1
358525,Week,PM,37,314
358525,Week,PM,38,265
358525,Week,PM,40,67
358525,Week,PM,42,3
358525,Week,PM,46,39
358525,Week,PM,69,6
358525,Week,PM,71,39
358525,Weekend,AM,19,1
358525,Weekend,AM,20,1
358525,Weekend,AM,21,1
358525,Weekend,AM,37,8
358525,Weekend,AM,38,51
358525,Weekend,AM,40,3
358525,Weekend,AM,69,1
358525,Weekend,AM,71,3
358525,Weekend,PM,16,1
358525,Weekend,PM,19,1
358525,Weekend,PM,37,8
358525,Weekend,PM,38,16
358525,Weekend,PM,40,3
358525,Weekend,PM,71,1
358647,Week,AM,14,4
358647,Week,AM,19,1
358647,Week,AM,21,9
358647,Week,AM,37,9
358647,Week,AM,38,5
358647,Week,AM,40,2
358647,Week,AM,46,2
358647,Week,PM,14,251
358647,Week,PM,16,52
358647,Week,PM,17,14
358647,Week,PM,19,62
358647,Week,PM,20,96
358647,Week,PM,31,2
358647,Week,PM,37,702
358647,Week,PM,38,613
358647,Week,PM,40,212
358647,Week,PM,42,7
358647,Week,PM,46,140
358647,Week,PM,69,2
358647,Week,PM,71,123
358647,Weekend,PM,14,1
358647,Weekend,PM,16,3
358647,Weekend,PM,19,5
358647,Weekend,PM,20,5
358647,Weekend,PM,37,14
358647,Weekend,PM,38,16
358647,Weekend,PM,40,7
358647,Weekend,PM,46,1
358647,Weekend,PM,71,3
358664,Week,PM,14,319
358664,Week,PM,16,66
358664,Week,PM,17,21
358664,Week,PM,19,12
358664,Week,PM,20,40
358664,Week,PM,31,17
358664,Week,PM,37,591
358664,Week,PM,38,516
358664,Week,PM,40,38
358664,Week,PM,42,22
358664,Week,PM,46,19
358664,Week,PM,47,4
358664,Week,PM,69,16
358664,Week,PM,71,121
358664,Weekend,PM,14,12
358664,Weekend,PM,16,18
358664,Weekend,PM,17,2
358664,Weekend,PM,19,9
358664,Weekend,PM,20,14
358664,Weekend,PM,31,5
358664,Weekend,PM,37,176
358664,Weekend,PM,38,236
358664,Weekend,PM,40,29
358664,Weekend,PM,42,2
358664,Weekend,PM,46,5
358664,Weekend,PM,69,3
358664,Weekend,PM,71,56
358840,Week,AM,14,1
358840,Week,AM,16,2
358840,Week,AM,19,1
358840,Week,AM,20,1
358840,Week,AM,21,1
358840,Week,AM,37,4
358840,Week,AM,38,8
358840,Week,AM,71,1
358840,Week,PM,14,79
358840,Week,PM,16,75
358840,Week,PM,17,12
358840,Week,PM,19,34
358840,Week,PM,20,54
358840,Week,PM,21,11
358840,Week,PM,31,2
358840,Week,PM,37,791
358840,Week,PM,38,688
358840,Week,PM,40,94
358840,Week,PM,42,3
358840,Week,PM,46,7
358840,Week,PM,69,2
358840,Week,PM,71,66
358840,Weekend,AM,14,1
358840,Weekend,AM,20,1
358840,Weekend,AM,37,13
358840,Weekend,AM,38,40
358840,Weekend,AM,40,1
358840,Weekend,PM,16,2
358840,Weekend,PM,20,1
358840,Weekend,PM,37,12
358840,Weekend,PM,38,12
358840,Weekend,PM,71,1
358856,Week,AM,14,134
358856,Week,AM,16,24
358856,Week,AM,17,9
358856,Week,AM,19,61
358856,Week,AM,20,21
358856,Week,AM,21,214
358856,Week,AM,31,1
358856,Week,AM,37,319
358856,Week,AM,38,571
358856,Week,AM,40,108
358856,Week,AM,46,27
358856,Week,AM,69,9
358856,Week,AM,71,22
358856,Week,PM,14,31
358856,Week,PM,16,5
358856,Week,PM,17,5
358856,Week,PM,19,27
358856,Week,PM,20,31
358856,Week,PM,21,30
358856,Week,PM,37,159
358856,Week,PM,38,163
358856,Week,PM,40,40
358856,Week,PM,46,18
358856,Week,PM,69,6
358856,Week,PM,71,11
358856,Weekend,AM,14,3
358856,Weekend,AM,16,3
358856,Weekend,AM,19,5
358856,Weekend,AM,20,4
358856,Weekend,AM,37,33
358856,Weekend,AM,38,118
358856,Weekend,AM,40,21
358856,Weekend,AM,46,1
358856,Weekend,AM,71,9
358856,Weekend,PM,14,2
358856,Weekend,PM,16,1
358856,Weekend,PM,17,3
358856,Weekend,PM,19,2
358856,Weekend,PM,20,2
358856,Weekend,PM,37,32
358856,Weekend,PM,38,49
358856,Weekend,PM,40,10
358856,Weekend,PM,46,1
358856,Weekend,PM,71,3
358868,Week,AM,14,21
358868,Week,AM,16,30
358868,Week,AM,17,9
358868,Week,AM,19,35
358868,Week,AM,20,13
358868,Week,AM,21,235
358868,Week,AM,37,213
358868,Week,AM,38,207
358868,Week,AM,40,62
358868,Week,AM,46,44
358868,Week,AM,69,4
358868,Week,AM,71,40
358868,Week,PM,14,29
358868,Week,PM,16,13
358868,Week,PM,17,8
358868,Week,PM,19,33
358868,Week,PM,20,29
358868,Week,PM,21,16
358868,Week,PM,31,2
358868,Week,PM,37,361
358868,Week,PM,38,214
358868,Week,PM,40,52
358868,Week,PM,46,52
358868,Week,PM,69,1
358868,Week,PM,71,36
358868,Weekend,AM,14,1
358868,Weekend,AM,21,1
358868,Weekend,AM,37,6
358868,Weekend,AM,38,19
358868,Weekend,PM,37,14
358868,Weekend,PM,38,7
358868,Weekend,PM,71,1
358878,Week,AM,16,1
358878,Week,AM,37,7
358878,Week,AM,38,7
358878,Week,AM,40,2
358878,Week,PM,14,215
358878,Week,PM,16,139
358878,Week,PM,17,34
358878,Week,PM,19,85
358878,Week,PM,20,47
358878,Week,PM,31,5
358878,Week,PM,37,433
358878,Week,PM,38,589
358878,Week,PM,40,241
358878,Week,PM,42,1
358878,Week,PM,46,93
358878,Week,PM,69,6
358878,Week,PM,71,76
358889,Week,AM,14,3
358889,Week,AM,17,1
358889,Week,AM,37,3
358889,Week,AM,38,8
358889,Week,AM,46,4
358889,Week,PM,14,187
358889,Week,PM,16,8
358889,Week,PM,17,26
358889,Week,PM,19,46
358889,Week,PM,20,24
358889,Week,PM,31,1
358889,Week,PM,37,628
358889,Week,PM,38,678
358889,Week,PM,40,149
358889,Week,PM,46,637
358889,Week,PM,69,1
358889,Week,PM,71,64
358889,Weekend,PM,17,2
358889,Weekend,PM,37,5
358889,Weekend,PM,38,8
358889,Weekend,PM,46,4
358896,Week,AM,14,1
358896,Week,AM,37,7
358896,Week,AM,38,3
358896,Week,AM,40,1
358896,Week,AM,71,1
358896,Week,PM,14,83
358896,Week,PM,16,106
358896,Week,PM,19,10
358896,Week,PM,20,13
358896,Week,PM,31,1
358896,Week,PM,37,593
358896,Week,PM,38,341
358896,Week,PM,40,45
358896,Week,PM,42,2
358896,Week,PM,46,7
358896,Week,PM,69,3
358896,Week,PM,71,51
358896,Weekend,PM,14,3
358896,Weekend,PM,16,14
358896,Weekend,PM,19,2
358896,Weekend,PM,20,3
358896,Weekend,PM,31,1
358896,Weekend,PM,37,161
358896,Weekend,PM,38,154
358896,Weekend,PM,40,7
358896,Weekend,PM,71,34
358914,Week,AM,14,131
358914,Week,AM,16,34
358914,Week,AM,17,22
358914,Week,AM,19,51
358914,Week,AM,20,153
358914,Week,AM,21,792
358914,Week,AM,37,129
358914,Week,AM,38,333
358914,Week,AM,40,117
358914,Week,AM,46,42
358914,Week,AM,71,64
358914,Week,PM,14,15
358914,Week,PM,16,3
358914,Week,PM,17,4
358914,Week,PM,19,22
358914,Week,PM,20,25
358914,Week,PM,21,8
358914,Week,PM,37,114
358914,Week,PM,38,157
358914,Week,PM,40,53
358914,Week,PM,46,45
358914,Week,PM,71,12
358928,Week,AM,14,27
358928,Week,AM,16,13
358928,Week,AM,17,2
358928,Week,AM,19,17
358928,Week,AM,20,39
358928,Week,AM,21,191
358928,Week,AM,37,216
358928,Week,AM,38,240
358928,Week,AM,40,79
358928,Week,AM,46,21
358928,Week,AM,71,17
358928,Week,PM,14,36
358928,Week,PM,16,16
358928,Week,PM,17,5
358928,Week,PM,19,23
358928,Week,PM,20,48
358928,Week,PM,21,60
358928,Week,PM,37,286
358928,Week,PM,38,261
358928,Week,PM,40,97
358928,Week,PM,46,25
358928,Week,PM,71,24
358929,Week,AM,14,1
358929,Week,AM,37,5
358929,Week,AM,38,11
358929,Week,AM,40,1
358929,Week,PM,14,158
358929,Week,PM,16,16
358929,Week,PM,17,1
358929,Week,PM,19,20
358929,Week,PM,20,24
358929,Week,PM,21,1
358929,Week,PM,37,791
358929,Week,PM,38,648
358929,Week,PM,40,67
358929,Week,PM,42,4
358929,Week,PM,46,3
358929,Week,PM,69,4
358929,Week,PM,71,43
358929,Weekend,PM,14,4
358929,Weekend,PM,16,2
358929,Weekend,PM,19,4
358929,Weekend,PM,20,5
358929,Weekend,PM,37,253
358929,Weekend,PM,38,263
358929,Weekend,PM,40,6
358929,Weekend,PM,46,1
358929,Weekend,PM,71,22
358939,Week,AM,37,1
358939,Week,AM,38,7
358939,Week,PM,14,79
358939,Week,PM,16,13
358939,Week,PM,19,23
358939,Week,PM,20,27
358939,Week,PM,37,934
358939,Week,PM,38,614
358939,Week,PM,40,39
358939,Week,PM,42,5
358939,Week,PM,46,7
358939,Week,PM,69,4
358939,Week,PM,71,9
358939,Weekend,PM,14,2
358939,Weekend,PM,16,4
358939,Weekend,PM,19,3
358939,Weekend,PM,20,7
358939,Weekend,PM,37,242
358939,Weekend,PM,38,222
358939,Weekend,PM,40,17
358939,Weekend,PM,46,6
358939,Weekend,PM,71,2
359294,Week,PM,14,68
359294,Week,PM,16,24
359294,Week,PM,17,3
359294,Week,PM,19,18
359294,Week,PM,20,14
359294,Week,PM,31,1
359294,Week,PM,37,315
359294,Week,PM,38,274
359294,Week,PM,40,24
359294,Week,PM,42,7
359294,Week,PM,46,12
359294,Week,PM,69,10
359294,Week,PM,71,27
359316,Week,AM,14,47
359316,Week,AM,16,1
359316,Week,AM,17,4
359316,Week,AM,19,10
359316,Week,AM,20,3
359316,Week,AM,21,16
359316,Week,AM,31,18
359316,Week,AM,37,28
359316,Week,AM,38,29
359316,Week,AM,40,4
359316,Week,AM,42,17
359316,Week,AM,46,2
359316,Week,AM,47,67
359316,Week,AM,69,99
359316,Week,AM,71,14
359316,Week,PM,14,53
359316,Week,PM,17,1
359316,Week,PM,19,10
359316,Week,PM,20,3
359316,Week,PM,21,2
359316,Week,PM,31,33
359316,Week,PM,37,78
359316,Week,PM,38,49
359316,Week,PM,40,3
359316,Week,PM,42,67
359316,Week,PM,46,2
359316,Week,PM,47,37
359316,Week,PM,69,95
359316,Week,PM,71,8
359316,Weekend,AM,37,2
359316,Weekend,AM,38,12
359316,Weekend,AM,46,1
359316,Weekend,AM,47,3
359316,Weekend,PM,14,1
359316,Weekend,PM,19,1
359316,Weekend,PM,31,3
359316,Weekend,PM,37,7
359316,Weekend,PM,38,5
359316,Weekend,PM,40,1
359316,Weekend,PM,47,1
359316,Weekend,PM,69,6
359316,Weekend,PM,71,2
359324,Week,AM,14,7
359324,Week,AM,17,1
359324,Week,AM,19,2
359324,Week,AM,20,1
359324,Week,AM,31,5
359324,Week,AM,37,1
359324,Week,AM,38,7
359324,Week,AM,42,2
359324,Week,AM,47,3
359324,Week,AM,69,2
359324,Week,PM,14,92
359324,Week,PM,17,17
359324,Week,PM,19,18
359324,Week,PM,20,8
359324,Week,PM,31,54
359324,Week,PM,37,110
359324,Week,PM,38,73
359324,Week,PM,40,11
359324,Week,PM,42,131
359324,Week,PM,46,5
359324,Week,PM,47,129
359324,Week,PM,69,158
359324,Week,PM,71,12
359324,Weekend,AM,14,8
359324,Weekend,AM,19,2
359324,Weekend,AM,31,3
359324,Weekend,AM,37,3
359324,Weekend,AM,38,5
359324,Weekend,AM,40,1
359324,Weekend,AM,42,1
359324,Weekend,AM,46,1
359324,Weekend,AM,47,4
359324,Weekend,AM,69,4
359324,Weekend,AM,71,1
359324,Weekend,PM,14,2
359324,Weekend,PM,17,1
359324,Weekend,PM,37,2
359324,Weekend,PM,38,7
359324,Weekend,PM,42,1
359324,Weekend,PM,69,1
359324,Weekend,PM,71,2
359325,Week,AM,37,1
359325,Week,AM,38,2
359325,Week,PM,14,52
359325,Week,PM,16,17
359325,Week,PM,17,1
359325,Week,PM,19,3
359325,Week,PM,20,7
359325,Week,PM,37,294
359325,Week,PM,38,213
359325,Week,PM,40,17
359325,Week,PM,46,1
359325,Week,PM,71,15
359325,Weekend,PM,14,2
359325,Weekend,PM,19,3
359325,Weekend,PM,20,3
359325,Weekend,PM,37,71
359325,Weekend,PM,38,84
359325,Weekend,PM,40,2
359325,Weekend,PM,46,1
359325,Weekend,PM,71,8
359326,Week,AM,20,1
359326,Week,AM,37,4
359326,Week,AM,38,13
359326,Week,AM,40,1
359326,Week,AM,71,3
359326,Week,PM,14,54
359326,Week,PM,16,18
359326,Week,PM,17,8
359326,Week,PM,19,7
359326,Week,PM,20,14
359326,Week,PM,31,1
359326,Week,PM,37,303
359326,Week,PM,38,260
359326,Week,PM,40,26
359326,Week,PM,42,7
359326,Week,PM,46,3
359326,Week,PM,69,11
359326,Week,PM,71,27
359326,Weekend,PM,14,1
359326,Weekend,PM,20,2
359326,Weekend,PM,37,77
359326,Weekend,PM,38,80
359326,Weekend,PM,40,2
359326,Weekend,PM,71,13
359330,Week,PM,14,33
359330,Week,PM,16,1
359330,Week,PM,17,7
359330,Week,PM,19,9
359330,Week,PM,31,79
359330,Week,PM,37,117
359330,Week,PM,38,114
359330,Week,PM,40,15
359330,Week,PM,42,160
359330,Week,PM,46,2
359330,Week,PM,47,47
359330,Week,PM,69,218
359330,Week,PM,71,19
359330,Weekend,AM,14,1
359330,Weekend,PM,31,3
359330,Weekend,PM,38,5
359330,Weekend,PM,40,2
359330,Weekend,PM,47,5
359330,Weekend,PM,69,1
359330,Weekend,PM,71,3
894955,Week,AM,14,4
894955,Week,AM,17,4
894955,Week,AM,19,158
894955,Week,AM,46,148
894955,Week,AM,47,46
894955,Week,PM,14,3
894955,Week,PM,17,1
894955,Week,PM,19,146
894955,Week,PM,40,2
894955,Week,PM,46,178
894955,Week,PM,47,31
894955,Weekend,AM,14,3
894955,Weekend,AM,19,4
894955,Weekend,AM,46,11
894955,Weekend,PM,14,5
894955,Weekend,PM,16,1
894955,Weekend,PM,17,3
894955,Weekend,PM,19,1
895496,Week,AM,14,2
895496,Week,AM,19,181
895496,Week,AM,37,3
895496,Week,AM,38,1
895496,Week,AM,40,1
895496,Week,AM,46,86
895496,Week,AM,47,485
895496,Week,PM,14,1
895496,Week,PM,17,1
895496,Week,PM,19,96
895496,Week,PM,31,1
895496,Week,PM,37,1
895496,Week,PM,38,2
895496,Week,PM,46,30
895496,Week,PM,47,326
895496,Week,PM,71,1
895496,Weekend,AM,47,1
895496,Weekend,PM,47,1
897937,Week,AM,14,91
897937,Week,AM,16,36
897937,Week,AM,17,10
897937,Week,AM,19,12
897937,Week,AM,20,127
897937,Week,AM,21,210
897937,Week,AM,37,6
897937,Week,AM,38,6
897937,Week,AM,40,15
897937,Week,AM,46,213
897937,Week,AM,71,24
897937,Week,PM,14,7
897937,Week,PM,17,3
897937,Week,PM,19,4
897937,Week,PM,20,14
897937,Week,PM,21,2
897937,Week,PM,40,1
897937,Week,PM,46,48
897937,Week,PM,71,1
897937,Weekend,AM,14,4
897937,Weekend,AM,16,1
897937,Weekend,AM,19,5
897937,Weekend,AM,20,8
897937,Weekend,AM,21,1
897937,Weekend,AM,40,8
897937,Weekend,AM,42,1
897937,Weekend,AM,46,21
897937,Weekend,AM,71,28
897937,Weekend,PM,14,1
897937,Weekend,PM,19,4
897937,Weekend,PM,20,1
897937,Weekend,PM,37,1
897937,Weekend,PM,46,9
901890,Week,AM,14,67
901890,Week,AM,16,112
901890,Week,AM,17,49
901890,Week,AM,19,392
901890,Week,AM,20,83
901890,Week,AM,21,2
901890,Week,AM,31,4
901890,Week,AM,37,1
901890,Week,AM,38,33
901890,Week,AM,40,15
901890,Week,AM,46,65
901890,Week,AM,71,13
901890,Week,PM,14,11
901890,Week,PM,16,14
901890,Week,PM,17,5
901890,Week,PM,19,55
901890,Week,PM,20,13
901890,Week,PM,38,8
901890,Week,PM,40,11
901890,Week,PM,46,6
901890,Weekend,AM,14,1
901890,Weekend,AM,19,2
901890,Weekend,AM,20,1
901890,Weekend,AM,71,1
903106,Week,AM,16,2
903106,Week,AM,17,3
903106,Week,AM,19,45
903106,Week,AM,20,19
903106,Week,AM,21,5
903106,Week,AM,31,1
903106,Week,AM,37,2
903106,Week,AM,38,2
903106,Week,AM,40,5
903106,Week,AM,46,1076
903106,Week,AM,71,223
903106,Week,PM,19,4
903106,Week,PM,20,1
903106,Week,PM,31,1
903106,Week,PM,46,161
903106,Week,PM,71,7
904597,Week,AM,14,650
904597,Week,AM,17,49
904597,Week,AM,19,49
904597,Week,AM,20,158
904597,Week,AM,31,1
904597,Week,AM,37,3
904597,Week,AM,38,7
904597,Week,AM,40,53
904597,Week,AM,46,271
904597,Week,AM,47,290
904597,Week,AM,71,1
904597,Week,PM,14,26
904597,Week,PM,17,1
904597,Week,PM,19,1
904597,Week,PM,20,14
904597,Week,PM,38,5
904597,Week,PM,46,53
904597,Week,PM,47,18
904597,Weekend,AM,14,1
904597,Weekend,AM,20,1
904597,Weekend,AM,46,1
904597,Weekend,AM,47,1
906258,Week,AM,14,94
906258,Week,AM,16,38
906258,Week,AM,17,1
906258,Week,AM,19,170
906258,Week,AM,20,266
906258,Week,AM,21,281
906258,Week,AM,37,2
906258,Week,AM,40,57
906258,Week,AM,46,211
906258,Week,AM,71,44
906258,Week,PM,14,56
906258,Week,PM,16,19
906258,Week,PM,19,101
906258,Week,PM,20,119
906258,Week,PM,21,4
906258,Week,PM,40,32
906258,Week,PM,46,188
906258,Week,PM,71,19
906258,Weekend,AM,21,1
906258,Weekend,AM,71,1
906659,Week,AM,14,21
906659,Week,AM,16,4
906659,Week,AM,17,1
906659,Week,AM,19,143
906659,Week,AM,20,23
906659,Week,AM,21,6
906659,Week,AM,31,3
906659,Week,AM,37,5
906659,Week,AM,38,3
906659,Week,AM,40,9
906659,Week,AM,46,208
906659,Week,AM,71,1
906659,Week,PM,14,3
906659,Week,PM,17,1
906659,Week,PM,19,21
906659,Week,PM,20,2
906659,Week,PM,21,2
906659,Week,PM,40,1
906659,Week,PM,46,13
907041,Week,AM,14,29
907041,Week,AM,17,1
907041,Week,AM,19,144
907041,Week,AM,20,12
907041,Week,AM,21,22
907041,Week,AM,40,2
907041,Week,AM,46,1347
907041,Week,PM,14,2
907041,Week,PM,19,9
907041,Week,PM,46,115
907041,Weekend,AM,46,5
907041,Weekend,PM,14,1
907041,Weekend,PM,19,2
907041,Weekend,PM,46,3
911170,Week,AM,19,143
911170,Week,AM,46,389
911170,Week,PM,19,4
911170,Week,PM,37,1
911170,Week,PM,46,12
911170,Weekend,AM,46,1
915560,Week,AM,14,22
915560,Week,AM,16,3
915560,Week,AM,17,1
915560,Week,AM,19,14
915560,Week,AM,20,2
915560,Week,AM,31,1
915560,Week,AM,37,2
915560,Week,AM,38,1
915560,Week,AM,40,4
915560,Week,AM,46,633
915560,Week,AM,47,388
915560,Week,PM,14,6
915560,Week,PM,19,7
915560,Week,PM,40,1
915560,Week,PM,46,57
915560,Week,PM,47,31
915560,Weekend,AM,19,3
915560,Weekend,AM,46,7
915560,Weekend,AM,47,9
915560,Weekend,PM,14,4
915560,Weekend,PM,19,1
915560,Weekend,PM,46,1
915560,Weekend,PM,47,1
916949,Week,AM,21,2
916949,Week,AM,37,2
916949,Week,AM,38,1
916949,Week,AM,40,1
916949,Week,AM,69,5
916949,Week,PM,14,5
916949,Week,PM,46,12
920567,Week,AM,14,1
920567,Week,AM,16,5
920567,Week,AM,17,13
920567,Week,AM,19,62
920567,Week,AM,20,10
920567,Week,AM,21,140
920567,Week,AM,31,1
920567,Week,AM,37,1
920567,Week,AM,38,18
920567,Week,AM,40,16
920567,Week,AM,46,67
920567,Week,AM,71,6
920567,Week,PM,14,9
920567,Week,PM,16,11
920567,Week,PM,17,47
920567,Week,PM,19,135
920567,Week,PM,20,10
920567,Week,PM,21,3
920567,Week,PM,31,3
920567,Week,PM,37,1
920567,Week,PM,40,23
920567,Week,PM,42,1
920567,Week,PM,46,314
920567,Week,PM,71,6
920567,Weekend,AM,21,1
920567,Weekend,PM,17,2
920567,Weekend,PM,19,2
920567,Weekend,PM,20,1
921002,Week,AM,14,33
921002,Week,AM,17,1
921002,Week,AM,19,17
921002,Week,AM,46,1010
921002,Week,PM,14,5
921002,Week,PM,17,1
921002,Week,PM,19,2
921002,Week,PM,46,14
921002,Weekend,AM,14,3
921002,Weekend,PM,14,5
921002,Weekend,PM,31,2
921002,Weekend,PM,46,2
922379,Week,AM,14,24
922379,Week,AM,46,607
922379,Week,PM,14,11
922379,Week,PM,46,31
922379,Weekend,AM,14,1
922379,Weekend,AM,46,1
925657,Week,AM,14,848
925657,Week,AM,16,5
925657,Week,AM,17,49
925657,Week,AM,19,79
925657,Week,AM,20,190
925657,Week,AM,21,12
925657,Week,AM,31,6
925657,Week,AM,37,21
925657,Week,AM,38,3
925657,Week,AM,40,107
925657,Week,AM,46,185
925657,Week,AM,47,276
925657,Week,AM,69,1
925657,Week,AM,71,4
925657,Week,PM,14,22
925657,Week,PM,17,8
925657,Week,PM,19,3
925657,Week,PM,20,8
925657,Week,PM,31,1
925657,Week,PM,38,1
925657,Week,PM,40,2
925657,Week,PM,46,14
925657,Week,PM,47,3
925657,Weekend,AM,14,313
925657,Weekend,AM,16,13
925657,Weekend,AM,17,30
925657,Weekend,AM,19,61
925657,Weekend,AM,20,43
925657,Weekend,AM,21,5
925657,Weekend,AM,31,3
925657,Weekend,AM,37,4
925657,Weekend,AM,38,3
925657,Weekend,AM,40,18
925657,Weekend,AM,46,40
925657,Weekend,AM,71,6
925657,Weekend,PM,14,5
925657,Weekend,PM,40,1
926024,Week,AM,14,75
926024,Week,AM,17,2
926024,Week,AM,19,78
926024,Week,AM,20,34
926024,Week,AM,21,96
926024,Week,AM,37,1
926024,Week,AM,38,1
926024,Week,AM,40,33
926024,Week,AM,46,866
926024,Week,AM,71,2
926024,Week,PM,14,20
926024,Week,PM,19,9
926024,Week,PM,20,3
926024,Week,PM,21,2
926024,Week,PM,40,4
926024,Week,PM,46,122
926024,Weekend,AM,14,4
926024,Weekend,AM,19,2
926024,Weekend,AM,21,2
926024,Weekend,AM,40,2
926024,Weekend,AM,46,23
926024,Weekend,PM,19,3
926024,Weekend,PM,46,1
926112,Week,AM,14,91
926112,Week,AM,16,6
926112,Week,AM,17,2
926112,Week,AM,19,132
926112,Week,AM,20,18
926112,Week,AM,31,3
926112,Week,AM,40,86
926112,Week,AM,46,40
926112,Week,AM,47,432
926112,Week,AM,71,5
926112,Week,PM,14,6
926112,Week,PM,19,13
926112,Week,PM,38,1
926112,Week,PM,40,4
926112,Week,PM,46,3
926112,Week,PM,47,14
926112,Weekend,AM,46,1
926112,Weekend,AM,47,1
926112,Weekend,PM,19,1
926112,Weekend,PM,47,1
926560,Week,AM,14,1
926560,Week,AM,19,1
926560,Week,AM,46,6
926560,Week,PM,14,185
926560,Week,PM,16,10
926560,Week,PM,17,28
926560,Week,PM,19,27
926560,Week,PM,20,42
926560,Week,PM,21,4
926560,Week,PM,31,2
926560,Week,PM,40,5
926560,Week,PM,42,2
926560,Week,PM,46,110
926560,Week,PM,47,5
926560,Weekend,PM,14,7
926560,Weekend,PM,20,1
926560,Weekend,PM,31,1
926560,Weekend,PM,42,1
926560,Weekend,PM,46,1
927355,Week,AM,14,48
927355,Week,AM,16,1
927355,Week,AM,17,1
927355,Week,AM,19,79
927355,Week,AM,20,1
927355,Week,AM,31,11
927355,Week,AM,37,4
927355,Week,AM,38,3
927355,Week,AM,46,377
927355,Week,AM,47,744
927355,Week,PM,14,7
927355,Week,PM,17,1
927355,Week,PM,19,8
927355,Week,PM,20,1
927355,Week,PM,37,1
927355,Week,PM,46,9
927355,Week,PM,47,17
927355,Weekend,AM,16,1
927355,Weekend,AM,19,2
927355,Weekend,AM,20,2
927355,Weekend,AM,46,10
927355,Weekend,AM,47,3
927355,Weekend,PM,19,4
927355,Weekend,PM,46,4
927373,Week,AM,14,70
927373,Week,AM,17,6
927373,Week,AM,19,40
927373,Week,AM,20,2
927373,Week,AM,21,2
927373,Week,AM,31,9
927373,Week,AM,37,1
927373,Week,AM,38,5
927373,Week,AM,46,526
927373,Week,AM,47,306
927373,Week,AM,71,1
927373,Week,PM,14,12
927373,Week,PM,19,8
927373,Week,PM,20,2
927373,Week,PM,46,11
927373,Week,PM,47,18
927373,Weekend,AM,14,2
927373,Weekend,AM,19,6
927373,Weekend,AM,31,1
927373,Weekend,AM,46,2
927373,Weekend,AM,71,3
927373,Weekend,PM,14,5
927373,Weekend,PM,19,2
927373,Weekend,PM,47,2
927373,Weekend,PM,71,1
