issuer_code,vcount,dcount
939647,2,1
939665,126,64
939668,2,1
939669,4,2
939671,5,3
939672,1,1
939684,1,1
939691,1,1
939695,1,1
939696,5,4
939697,10,5
939700,5,1
939711,9,8
939730,57,27
939733,1,1
939742,7,6
939744,2,2
939746,1,1
939747,81,41
939749,44,28
939767,2,2
939775,1,1
939780,1,1
939783,95,26
939784,1,1
939786,1,1
939796,1,1
939797,3,3
939799,1,1
939810,42,21
939813,86,34
939814,5,5
939816,1,1
939819,2,2
939821,1,1
939822,1,1
939824,6,3
939840,1,1
939849,1,1
939852,1,1
939853,88,29
939856,1,1
939869,54,19
939870,1,1
939871,1,1
939873,1,1
939874,982,82
939876,6,6
939877,1,1
939879,38,25
939880,2,2
939882,87,45
939886,6,5
939887,29,7
939888,1,1
939891,1,1
939892,2,2
939894,1,1
939896,1,1
939899,1,1
939900,3,3
939903,3,2
939904,43,8
939906,92,32
939912,1,1
939922,2,2
939923,7,6
939926,54,27
939928,2,2
939929,2,2
939937,84,56
939939,16,10
939940,6,4
939947,1,1
939948,1,1
939956,1,1
939963,71,30
939970,1,1
939976,1,1
939977,2,2
939980,3,2
939982,6,3
939985,1,1
939986,13,12
939999,1,1
940000,1,1
940003,15,8
940005,1,1
940010,96,49
940012,2,2
940014,1,1
940015,107,37
940016,1,1
940020,2,2
940024,118,53
940029,1,1
940030,3,3
940033,2,2
940034,1,1
940035,1,1
940040,1,1
940045,5,4
940048,32,16
940050,1,1
940051,1,1
940053,7,6
940058,1,1
940060,1,1
940061,17,4
940063,1,1
940068,1,1
940069,101,22
940073,1,1
940076,2,2
940078,75,31
940082,1,1
940083,1,1
940093,82,42
940095,34,15
940099,2,1
940102,1,1
940104,1,1
940110,1,1
940120,2,2
940129,4,4
940140,92,47
940170,1,1
940178,2,2
940179,70,22
940180,48,26
940182,1,1
940183,2,2
940187,1,1
940190,2,1
940193,1,1
940200,149,52
940201,1,1
940203,3,3
940204,30,15
940205,1,1
940206,94,36
940208,1,1
940212,3,3
940213,8,5
940220,3,3
940226,1,1
940232,1,1
940239,1,1
940243,1,1
940246,1,1
940248,68,19
940252,43,23
940256,1,1
940258,1,1
940260,34,12
940269,2,1
940270,1,1
940274,1,1
940275,21,15
940278,8,7
940279,1,1
940280,1,1
940288,2,2
940290,1,1
940293,57,30
940296,12,8
940302,1,1
940310,1,1
940312,76,22
940315,1,1
940317,1,1
940320,1,1
940321,1,1
940325,3,2
940328,1,1
940329,1,1
940330,1,1
940331,3,3
940345,2,2
940347,1,1
940356,1,1
940361,5,1
940368,1,1
940370,79,25
940371,75,39
940374,2,2
940375,1,1
940379,57,34
940382,2,2
940394,76,28
940402,4,4
940406,2,1
940413,2,2
940421,1,1
940423,7,5
940426,1,1
940427,4,4
940431,1,1
940433,2,2
940443,1,1
940454,2,1
940460,737,60
940462,41,22
940466,1,1
940468,1,1
940471,177,42
940473,1,1
940477,17,12
940478,1,1
940483,62,42
940487,1,1
940489,1,1
940493,4,4
940497,1,1
940500,1,1
940502,37,17
940503,1,1
940504,4,4
940507,1,1
940509,2,1
940510,1,1
940512,23,14
940514,1,1
940517,78,53
940520,1,1
940522,2,2
940523,1,1
940524,1,1
940525,2,2
940527,31,20
940529,1,1
940532,126,56
940533,2,2
940534,1,1
940535,1,1
940537,85,42
940539,1,1
940540,3,2
940543,1,1
940548,1,1
940557,1,1
940559,1,1
940562,62,33
940567,5,5
940577,3,3
940579,1,1
940582,28,18
940584,5,3
940585,1,1
940587,1,1
940588,14,3
940589,33,25
940592,68,33
940594,1,1
940597,5,5
940598,1,1
940600,61,27
940602,2,2
940609,1,1
940610,1,1
940614,38,17
940615,2,1
940620,2,2
940621,1,1
940625,1,1
940626,2,2
940627,1,1
940629,62,28
940633,1,1
940635,34,24
940636,3,2
940637,2,2
940640,4,4
940643,3,3
940645,6,5
940646,127,50
940647,9,4
940648,30,21
940651,78,34
940659,1,1
940664,1,1
940671,4,4
940673,1,1
940675,2,2
940676,63,47
940689,55,19
940690,1,1
940693,5,5
940695,80,26
940698,2,2
940699,1,1
940700,4,4
940704,1,1
940705,2,2
940708,3,3
940712,1,1
940716,1,1
940720,83,50
940721,1,1
940722,1,1
940725,2,2
940733,76,29
940739,92,24
940743,62,28
940750,10,1
940753,1,1
940756,1,1
940759,2,2
940760,66,38
940761,1,1
940762,1,1
940765,1,1
940766,1,1
940771,1,1
940775,1,1
940776,7,3
940780,1,1
940783,6,6
940784,1,1
940785,68,36
940788,104,44
940789,2,2
940796,1,1
940804,7,3
940805,1,1
940822,4,3
940829,1,1
940830,1,1
940834,22,6
940841,1,1
940843,84,53
940844,2,2
940845,2,2
940847,1,1
940849,2,2
940859,3,3
940862,1,1
940863,1,1
940864,1343,102
940867,101,29
940875,70,37
940878,10,9
940879,1,1
940881,1,1
940888,2,2
940890,1,1
940891,1,1
940892,32,23
940893,1,1
940894,15,12
940897,1,1
940899,45,21
940901,1,1
940902,44,28
940904,1,1
940907,1,1
940908,126,45
940909,72,41
940914,3,3
940916,84,46
940917,1,1
940922,2,2
940929,19,9
940937,2,1
940943,1,1
940946,1,1
940947,1,1
940948,68,29
940960,1,1
940966,1,1
940969,1,1
940976,1,1
940980,1,1
940981,16,10
940982,1,1
940983,70,26
940985,3,3
940987,2,2
940989,47,27
940992,1,1
940996,1,1
940998,1,1
940999,38,22
941002,1,1
941005,2,1
941008,1,1
941011,1,1
941020,1,1
941021,28,11
941027,1,1
941031,1,1
941035,1,1
941036,1,1
941037,65,26
941040,1,1
941043,2,2
941044,1,1
941048,7,6
941050,1,1
941052,2,2
941053,1,1
941055,105,43
941056,1,1
941058,33,17
941059,1,1
941065,1,1
941078,8,6
941080,1,1
941086,64,21
941090,82,37
941092,1,1
941096,5,5
941098,2,2
941106,1,1
941113,1,1
941114,1,1
941120,1,1
941123,1,1
941127,1,1
941131,56,28
941134,2,2
941136,50,27
941142,1,1
941146,1,1
941147,12,6
941149,2,2
941172,79,41
941173,84,39
941176,1,1
941186,3,3
941187,1,1
941189,1,1
941191,1,1
941203,5,5
941204,2,2
941208,2,2
941211,1,1
941213,1,1
941218,2,2
941232,3,3
941233,4,4
941237,78,48
941240,3,3
941241,1,1
941245,30,19
941248,1,1
941249,16,8
941250,1,1
941251,2,1
941253,194,43
941255,1,1
941256,6,6
941260,2,2
941268,109,42
941277,3,3
941283,11,7
941284,1,1
941288,2,2
941289,2,2
941293,1,1
941304,2,2
941305,1,1
941307,42,31
941310,1,1
941311,38,12
941319,1,1
941323,152,57
941330,1,1
941332,1,1
941334,55,25
941335,1,1
941336,1,1
941341,12,10
941342,4,4
941344,3,3
941346,71,27
941349,27,16
941352,2,2
941356,1,1
941364,76,42
941367,2,2
941370,1,1
941374,1,1
941375,1,1
941381,1,1
941387,29,13
941391,1,1
941399,48,31
941403,27,17
941407,1,1
941413,2,2
941415,3,3
941418,36,17
941423,2,2
941426,2,2
941431,10,7
941440,2,2
941441,4,4
941444,2,2
941445,3,3
941446,3,3
941448,3,3
941449,34,15
941453,45,24
941458,1,1
941471,1,1
941475,2,2
941476,21,13
941478,12,4
941483,26,19
941485,2,2
941487,1,1
941489,1,1
941491,1,1
941496,1,1
941499,85,39
941505,78,43
941513,1,1
941525,1,1
941530,1,1
941532,1,1
941535,1,1
941536,98,41
941537,103,62
941538,2,2
941540,1,1
941541,1,1
941543,4,4
941545,9,9
941546,1,1
941548,80,44
941550,1,1
941552,85,46
941555,2,2
941557,25,13
941559,1,1
941561,69,42
941563,24,13
941566,31,20
941567,1,1
941571,2,1
941572,2,2
941588,1,1
941591,3,3
941595,77,41
941597,1,1
941599,1,1
941602,1,1
941603,31,15
941613,1,1
941615,1,1
941617,18,4
941620,1,1
941623,1,1
941625,50,29
941628,2,2
941634,1,1
941645,1,1
941651,3,2
941655,14,4
941657,1,1
941658,1,1
941659,1,1
941670,2,2
941672,1,1
941675,51,21
941678,5,5
941689,2,2
941692,1,1
941696,1,1
941699,1,1
941701,15,7
941704,1,1
941705,1,1
941708,1,1
941709,44,30
941710,5,4
941711,1,1
941718,41,16
941720,120,51
941732,2,2
941733,37,13
941737,2,2
941740,1,1
941749,1,1
941752,39,16
941757,1,1
941760,99,32
941773,1,1
941774,84,42
941776,214,57
941779,55,41
941782,91,35
941785,1,1
941788,1,1
941789,2,1
941791,105,42
941792,1,1
941796,1,1
941800,1,1
941801,1,1
941803,4,3
941804,4,1
941812,1,1
941819,1,1
941821,5,4
941834,1,1
941839,1,1
941841,1,1
941854,47,29
941857,1,1
941859,1,1
941861,28,17
941876,1,1
941891,50,28
941895,13,8
941899,81,22
941902,2,1
941906,2,2
941910,54,25
941913,5,3
941914,9,3
941916,1,1
941917,1,1
941918,37,22
941930,75,40
941936,1,1
941945,2,2
941948,1,1
941952,2,2
941958,1,1
941963,1,1
941966,1,1
941967,1,1
941976,2,2
941980,1,1
941985,38,15
941986,1,1
941988,6,3
942000,1,1
942001,70,49
942002,1,1
942003,1,1
942005,118,39
942007,41,22
942008,1,1
942009,1,1
942010,47,26
942011,81,33
942012,2,2
942013,1,1
942015,1,1
942017,1,1
942019,1,1
942020,1,1
942021,1,1
942022,1,1
942023,9,7
942031,3,3
942053,129,74
942055,1,1
942057,1,1
942067,1,1
942070,114,53
942072,1,1
942074,3,3
942077,87,39
942087,54,40
942090,1,1
942091,1,1
942099,40,15
942102,1,1
942104,1,1
942105,1,1
942107,67,42
942109,4,4
942111,1,1
942114,1,1
942130,1,1
942132,1,1
942136,34,12
942138,1,1
942164,1,1
942166,1,1
942169,117,57
942202,98,31
942206,3,3
942207,1,1
942209,1,1
942211,2,2
942214,1,1
942215,1,1
942216,4,4
942219,64,30
942227,67,31
942228,2,2
942229,1,1
942232,5,5
942233,13,6
942239,1,1
942240,1,1
942248,82,36
942250,2,2
942257,1,1
942258,1,1
942259,28,20
942262,2,2
942279,1,1
942280,5,5
942281,1,1
942282,1,1
942284,1,1
942286,3,3
942288,23,14
942298,5,4
942301,1,1
942312,1,1
942316,2,1
942317,1,1
942318,44,21
942319,5,5
942323,1,1
942333,1,1
942336,2,2
942340,2,1
942346,1,1
942347,1,1
942348,1,1
942352,1,1
942355,37,18
942359,1,1
942363,39,26
942366,1,1
942368,84,48
942372,15,10
942374,2,2
942377,1,1
942389,35,24
942390,2,2
942393,3,3
942399,82,42
942401,51,22
942403,23,18
942409,2,2
942424,30,19
942427,2,1
942430,1,1
942434,69,24
942442,29,16
942444,146,66
942445,1,1
942446,31,21
942448,10,7
942449,4,4
942450,1,1
942457,1,1
942472,3,3
942473,63,46
942475,1,1
942477,1,1
942488,26,19
942490,3,3
942496,1,1
942498,1,1
942506,116,39
942508,11,3
942518,1,1
942520,1,1
942522,53,4
942527,4,1
942534,80,34
942540,6,6
942546,1,1
942551,75,31
942555,1,1
942557,5,5
942559,1,1
942561,1,1
942568,1,1
942571,92,58
942579,2,2
942585,4,4
942586,1,1
942587,1,1
942599,1,1
942606,1,1
942608,30,13
942611,2,2
942619,2,2
942621,2,2
942623,8,7
942627,3,2
942629,2,2
942631,55,35
942637,1,1
942639,23,10
942646,12,8
942647,1,1
942651,5,3
942655,1,1
942660,1,1
942666,1,1
942672,44,28
942681,1,1
942691,2,2
942692,1,1
942695,1,1
942697,48,24
942699,104,55
942703,1,1
942705,2,2
942707,1,1
942709,24,15
942716,1,1
942717,21,11
942720,1,1
942722,109,40
942723,1,1
942724,5,3
942727,2,2
942728,1,1
942738,18,4
942749,67,21
942751,1,1
942753,1,1
942759,1,1
942760,1,1
942763,1,1
942766,54,18
942769,100,30
942770,2,2
942773,1,1
942775,16,9
942776,3,3
942778,73,45
942779,2,2
942780,1,1
942782,35,14
942784,1,1
942785,2,2
942786,2,2
942788,75,27
942789,1,1
942800,1,1
942805,1,1
942808,59,27
942814,2,2
942816,1,1
942818,1,1
942819,1975,138
942822,1,1
942830,11,6
942851,1,1
942857,39,28
942860,4,3
942865,6,6
942866,1,1
942867,1,1
942868,42,22
942871,1,1
942874,43,19
942876,1,1
942877,1,1
942880,32,19
942881,1,1
942899,1,1
942902,1,1
942903,29,20
942905,68,18
942907,1,1
942908,1,1
942910,4,4
942916,49,28
942917,48,12
942918,1,1
942919,7,7
942922,2,2
942932,24,13
942933,1,1
942937,2,2
942944,3,3
942952,23,9
942956,3,3
942958,4,3
942965,65,30
942971,2,2
942972,60,28
942975,15,6
942976,1,1
942977,39,14
942982,82,17
942984,3,2
943007,1,1
943008,4,2
943014,1,1
943017,1,1
943030,1,1
943031,1,1
943032,1,1
943038,6,3
943040,1,1
943041,1,1
943047,2,2
943051,82,39
943052,83,29
943054,1,1
943057,2,2
943064,15,9
943070,1,1
943074,112,51
943075,87,42
943077,1,1
943078,1,1
943083,2,2
943091,3,3
943096,1,1
943097,22,22
943099,1,1
943100,2,2
943107,1,1
943109,2,2
943114,1,1
943115,1,1
943121,4,4
943126,1,1
943127,1,1
943131,1,1
943132,8,4
943136,53,22
943137,1,1
943139,2,2
943145,94,33
943147,1,1
943148,1,1
943149,1,1
943151,73,32
943152,1,1
943157,1,1
943160,42,29
943163,1,1
943166,1,1
943170,1,1
943171,54,34
943173,33,16
943175,86,48
943180,95,34
943181,15,4
943186,1,1
943196,1,1
943197,3,3
943200,1,1
943201,1,1
943202,1,1
943204,2,1
943220,78,24
943221,9,6
943227,1,1
943230,33,22
943238,1,1
943241,2,2
943243,1,1
943244,75,42
943250,3,3
943251,1,1
943253,1,1
943259,1,1
943260,1,1
943266,2,2
943267,2,2
943269,69,35
943271,60,27
943274,2,2
943277,1,1
943283,1,1
943286,1,1
943290,18,4
943292,1,1
943293,95,35
943297,70,15
943301,1,1
943302,62,30
943304,1,1
943306,1,1
943309,2,2
943327,1,1
943330,56,34
943331,2,2
943332,1,1
943333,2,2
943335,43,19
943337,1,1
943338,1,1
943339,1,1
943340,51,33
943342,1,1
943346,82,37
943354,3,3
943355,1,1
943359,6,6
943360,4,4
943362,1,1
943364,102,66
943365,72,27
943369,1,1
943370,1,1
943371,1,1
943373,61,17
943374,1,1
943386,22,12
943394,1,1
943396,1,1
943401,1,1
943402,17,10
943403,25,14
943404,1,1
943405,2,2
943406,1,1
943407,30,13
943408,1,1
943409,1,1
943418,20,3
943421,3,2
943430,9,5
943432,14,11
943433,4,4
943441,35,24
943444,1,1
943445,30,15
943455,1,1
943456,80,47
943458,2,2
943463,1,1
943466,2,2
943468,1,1
943481,1,1
943482,2,2
943486,3,3
943487,2,2
943488,1,1
943491,2,1
943502,2,2
943503,1,1
943513,50,28
943523,3,3
943526,1,1
943527,1,1
943529,1,1
943538,4,3
943540,46,34
943546,2,2
943548,16,11
943553,6,4
943562,1,1
943563,2,2
943569,1,1
943573,1,1
943575,90,37
943579,1,1
943583,70,29
943585,1,1
943588,1,1
943594,27,17
943597,1,1
943598,63,22
943601,1,1
943607,1,1
943608,1,1
943610,1,1
943614,1,1
943620,2,2
943621,190,54
943623,44,25
943624,5,5
943625,1,1
943628,39,24
943629,4,3
943630,1,1
943632,25,8
943634,1,1
943636,3,1
943638,2,1
943639,11,8
943640,1,1
943643,1,1
943647,75,46
943648,1,1
943649,29,7
943651,1,1
943660,1,1
943663,1,1
943665,82,34
943666,6,3
943667,3,2
943668,14,8
943670,1,1
943672,1,1
943676,1,1
943677,1,1
943680,1,1
943682,1,1
943683,1,1
943687,47,30
943690,113,57
943691,1,1
943692,1,1
943693,1,1
943694,29,18
943696,9,8
943697,1,1
943698,2,2
943699,51,39
943701,71,27
943702,1,1
943703,2,2
943704,15,10
943705,11,3
943706,1,1
943708,1,1
943709,2,2
943710,1,1
943713,1,1
943715,27,16
943718,85,39
943722,1,1
943723,80,36
943724,66,33
943725,2,2
943727,1,1
943728,1,1
943733,1,1
943736,1,1
943737,2,2
943746,8,7
943749,1,1
943750,51,32
943752,2,2
943753,3,3
943756,15,6
943758,2,2
943760,1,1
943761,1,1
943766,66,41
943767,44,28
943768,2,2
943769,4,4
943771,1,1
943772,2,2
943773,2,2
943777,46,23
943778,4,3
943779,1,1
943786,2,1
943796,93,39
943797,1,1
943800,3,3
943801,33,19
943802,10,2
943803,54,40
943807,2,2
943809,1,1
943816,1,1
943819,1,1
943821,1,1
943824,87,39
943825,3,3
943827,2,2
943829,43,22
943830,1,1
943836,2,2
943838,57,24
943843,2,1
943853,1,1
943854,7,3
943862,1,1
943865,1,1
943866,1,1
943867,47,20
943869,64,35
943871,1,1
943872,1,1
943874,15,11
943876,68,35
943879,44,24
943883,1,1
943884,110,27
943885,75,40
943889,2,2
943900,1,1
943903,1,1
943906,44,23
943908,11,4
943917,1,1
943918,2,2
943926,1,1
943931,77,50
943934,2,2
943937,1,1
943941,74,43
943942,1,1
943944,5,5
943949,81,36
943952,2,1
943953,85,24
943972,9,3
943975,1,1
943985,1,1
943986,97,46
943995,72,37
943997,1,1
943998,6,6
944003,10,10
944015,144,48
944019,85,26
944020,5,4
944021,3,3
944026,1,1
944028,1,1
944029,6,3
944033,2,2
944036,1,1
944042,1,1
944044,1,1
944052,7,4
944059,3,3
944060,2,2
944064,1,1
944071,1,1
944076,82,23
944085,1,1
944087,6,6
944092,84,38
944103,44,19
944113,1,1
944119,1,1
944120,88,46
944121,67,39
944123,1,1
944125,1,1
944126,2,2
944128,1,1
944139,8,4
944144,80,6
944146,2,1
944147,3,2
944150,71,22
944159,12,5
944160,4,2
944164,10,2
944165,1,1
944167,27,8
944170,24,20
944171,4,3
944176,92,50
944177,1,1
944178,6,4
944180,1,1
944183,49,24
944186,3,3
944194,7,4
944199,2,1
944215,1,1
944216,11,8
944222,1,1
944226,96,41
944229,1,1
944232,1,1
944235,1,1
944238,6,4
944240,1,1
944241,60,38
944251,2,1
944252,13,4
944257,1,1
944260,1,1
944262,81,20
944264,4,4
944269,53,35
944275,1,1
944284,3,3
944291,1,1
944299,1,1
944300,2,2
944305,1,1
944306,42,31
944321,3,3
944330,1,1
944338,1,1
944339,29,19
944341,1,1
944343,89,37
944345,1,1
944346,2,1
944347,1,1
944350,1,1
944351,3,3
944356,7,6
944358,44,19
944359,1,1
944360,2,1
944368,11,3
944371,1,1
944377,1,1
944380,1,1
944381,16,12
944384,3,3
944391,2,2
944393,1,1
944403,5,3
944408,1,1
944412,5,1
944413,1,1
944422,1,1
944423,4,4
944428,1,1
944442,5,5
944443,53,27
944444,1,1
944453,1,1
944455,36,16
944456,2,2
944457,1,1
944460,65,39
944462,1,1
944463,7,5
944465,1,1
944469,1,1
944471,4,4
944472,87,48
944473,87,27
944475,1,1
944477,5,2
944486,1,1
944488,105,66
944489,2,2
944492,9,7
944496,1,1
944502,3,2
944503,1,1
944511,1,1
944514,4,4
944519,2,2
944521,1,1
944524,1,1
944536,3,2
944543,1,1
944546,32,16
944548,25,18
944550,1,1
944552,1,1
944556,83,36
944563,1,1
944566,3,3
944576,1,1
944581,1,1
944584,60,33
944589,41,19
944592,1,1
944594,53,25
944596,63,19
944597,2,2
944598,1,1
944601,2,2
944604,1,1
944610,1,1
944611,1,1
944618,1,1
944620,1,1
944622,1,1
944626,1,1
944628,101,31
944635,1,1
944636,58,32
944643,4,4
944645,96,41
944648,1,1
944649,4,2
944650,1,1
944652,2,2
944653,9,6
944655,2,2
944659,16,3
944664,106,48
944666,1,1
944667,2,2
944669,43,27
944670,1,1
944672,31,9
944675,4,3
944677,4,4
944678,3,3
944679,1,1
944680,2,2
944687,2,2
944690,1,1
944693,39,18
944694,1,1
944700,3,2
944704,3,1
944713,1,1
944718,2,2
944719,1,1
944721,2,1
944733,1,1
944735,64,27
944739,9,5
944741,3,3
944744,1,1
944761,1,1
944770,22,19
944771,39,27
944772,95,27
944773,39,27
944774,9,6
944777,1,1
944778,44,25
944779,1,1
944790,3,3
944791,71,18
944794,2,2
944795,2,2
944796,1,1
944798,2,2
944799,71,36
944800,1,1
944806,41,25
944810,1,1
944811,1,1
944814,1,1
944821,1,1
944822,1,1
944827,4,4
944829,1,1
944830,109,48
944836,6,5
944846,1,1
944847,1,1
944849,20,17
944868,14,11
944875,2,2
944876,1,1
944877,67,40
944879,8,8
944881,1,1
944888,1,1
944890,1,1
944895,1,1
944899,2,2
944900,116,67
944902,1,1
944904,1,1
944906,2,2
944907,1,1
944910,2,2
944923,1,1
944929,2,1
944930,1,1
944937,1,1
944941,58,33
944942,2,2
944944,125,49
944950,1,1
944952,1,1
944953,8,4
944954,1,1
944955,12,6
944956,2,2
944959,10,6
944962,1,1
944966,1,1
944970,1,1
944972,2,2
944975,1,1
944980,1,1
944986,49,35
944991,1,1
944992,22,12
944994,1,1
945003,1,1
945005,95,44
945007,3,3
945008,7,7
945010,24,20
945014,1,1
945016,40,23
945018,1,1
945020,3,3
945024,50,27
945026,58,39
945027,1,1
945029,3,2
945034,81,52
945035,11,6
945038,2,2
945039,1,1
945044,33,16
945050,2,2
945051,1,1
945052,92,31
945055,1,1
945056,1,1
945058,1,1
945059,27,8
945063,1,1
945064,1,1
945065,1,1
945071,1,1
945074,1,1
945077,2,2
945080,6,5
945084,1,1
945090,1,1
945093,1,1
945094,1,1
945098,14,5
945101,1,1
945111,26,6
945115,1,1
945117,1,1
945118,72,41
945120,1,1
945122,2,2
945123,1,1
945130,1,1
945131,1,1
945135,2,2
945137,40,20
945138,2,1
945139,36,12
945140,1,1
945150,3,3
945153,1,1
945155,1,1
945156,1,1
945157,1,1
945158,84,41
945161,3,1
945171,1,1
945174,11,8
945180,60,19
945183,1,1
945189,1,1
945202,1,1
945204,1,1
945206,3,2
945211,1,1
945214,74,42
945216,5,1
945222,18,4
945226,1,1
945232,1,1
945241,2,2
945249,6,2
945250,74,39
945253,148,42
945255,19,12
945257,1,1
945260,2,2
945261,1,1
945264,58,37
945265,2,2
945266,1701,135
945268,1,1
945271,7,4
945272,1,1
945275,1,1
945280,1,1
945281,1,1
945282,17,11
945283,1,1
945286,1,1
945295,1,1
945296,1,1
945298,108,18
945300,29,16
945301,2,2
945309,26,15
945313,1,1
945318,2,2
945323,1,1
945333,102,56
945334,1,1
945335,2,2
945339,7,6
945340,2,2
945342,1,1
945346,2,2
945351,2,2
945353,1,1
945354,4,4
945355,3,3
945356,1,1
945357,1,1
945358,1,1
945359,42,33
945361,1,1
945362,18,10
945364,3,3
945373,1,1
945377,2,2
945378,1,1
945379,46,23
945380,2,2
945381,1,1
945382,75,47
945389,2,1
945391,1,1
945405,1,1
945407,1,1
945413,1,1
945417,6,5
945418,1,1
945423,73,39
945424,2,1
945425,2,2
945426,3,3
945428,73,45
945429,20,15
945434,70,24
945438,13,9
945439,1,1
945444,1,1
945445,1,1
945455,2,2
945458,1,1
945459,57,27
945460,1,1
945474,1,1
945475,1,1
945478,1,1
945480,2,1
945481,1,1
945482,21,12
945483,1,1
945484,21,5
945487,64,25
945493,4,1
945495,85,36
945498,1,1
945500,9,5
945502,1,1
945506,1,1
945508,6,4
945510,3,3
945516,1,1
945517,1,1
945518,58,42
945526,7,7
945530,4,1
945536,10,7
945540,16,11
945544,1,1
945545,1,1
945546,32,12
945549,83,32
945550,1,1
945553,1,1
945559,97,50
945565,1,1
945575,76,59
945576,101,54
945577,1,1
945584,41,16
945585,15,3
945586,1,1
945589,42,27
945594,19,12
945596,31,10
945598,50,22
945599,1,1
945600,8,6
945602,5,5
945604,3,3
945605,51,29
945606,3,3
945607,58,27
945608,65,30
945609,2,2
945610,1,1
945615,3,3
945618,100,25
945620,106,51
945621,77,35
945622,1,1
945625,63,35
945626,2,2
945627,15,13
945628,1,1
945629,8,7
945634,60,34
945638,28,8
945639,1,1
945650,15,6
945652,1,1
945656,1,1
945657,2,2
945662,1,1
945667,2,1
945673,3,3
945675,9,7
945677,89,55
945678,1,1
945679,60,35
945681,1,1
945682,13,9
945687,7,5
945694,3,3
945695,1,1
945696,1,1
945699,15,5
945704,71,28
945705,1,1
945708,20,11
945711,1,1
945718,4,4
945720,3,3
945722,1,1
945725,2,2
945728,1,1
945732,15,7
945745,3,3
945750,63,15
945751,41,24
945752,4,3
945753,11,9
945754,1,1
945755,80,39
945757,1,1
945759,27,21
945761,1,1
945762,10,10
945766,1,1
945774,3,3
945777,3,2
945779,1,1
945781,2,2
945790,3,3
945791,1,1
945792,1,1
945796,76,46
945797,72,42
945798,1,1
945802,1,1
945803,2,2
945805,1,1
945806,1,1
945807,32,23
945808,1,1
945811,1,1
945812,2,2
945813,50,43
945814,6,3
945815,1,1
945817,14,9
945818,16,10
945825,1,1
945826,2,2
945827,1,1
945828,58,42
945829,2,2
945830,1,1
945834,78,31
945837,1,1
945838,1,1
945840,47,19
945843,1,1
945846,1,1
945848,37,28
945854,1,1
945855,1,1
945863,61,34
945864,2,2
945870,1,1
945874,15,14
945877,14,3
945879,3,3
945887,1,1
945890,2,1
945894,6,6
945895,72,28
945896,1,1
945898,1,1
945899,3,2
945900,2,2
945901,1,1
945904,2,2
945905,121,72
945907,2,2
945908,1,1
945909,1,1
945911,1,1
945913,38,27
945915,1,1
945923,1,1
945925,3,3
945927,64,55
945928,1,1
945929,1,1
945935,2,2
945936,1,1
945941,1,1
945944,9,8
945945,1,1
945947,1,1
945953,1,1
945958,54,23
945960,1,1
945961,92,46
945969,25,13
945971,1,1
945972,1,1
945973,42,21
945977,29,16
945980,1,1
945984,53,35
945988,60,34
945989,1,1
945990,3,2
945992,4,4
945993,106,41
945995,1,1
946002,1,1
946010,1,1
946013,1,1
946015,2,2
946018,42,19
946021,1,1
946022,88,39
946024,5,5
946026,1,1
946027,5,5
946028,7,7
946029,1,1
946030,2,2
946036,1,1
946039,1,1
946042,1,1
946043,6,4
946045,74,32
946046,59,26
946048,2,2
946056,1,1
946059,3,3
946061,85,31
946063,86,44
946064,1,1
946065,1,1
946068,21,11
946069,39,15
946078,1,1
946084,3,1
946090,37,24
946094,1,1
946095,19,11
946099,71,26
946101,3,3
946103,2,1
946105,1,1
946107,2,2
946112,10,2
946117,1,1
946119,2,1
946123,1,1
946127,1,1
946130,1,1
946140,2,2
946142,1,1
946144,81,26
946150,1,1
946153,1,1
946156,1,1
946158,19,16
946160,38,28
946163,1,1
946167,27,15
946168,1,1
946170,5,4
946173,7,5
946175,2,2
946179,1,1
946185,5,5
946186,2,2
946188,3,2
946189,126,50
946190,5,1
946191,19,18
946194,77,53
946195,1,1
946198,2,2
946199,2,2
946200,1,1
946201,1,1
946204,2,2
946206,1,1
946208,1,1
946211,37,22
946212,1,1
946215,16,12
946218,13,9
946222,1,1
946224,1,1
946225,1,1
946232,70,46
946236,1,1
946239,3,1
946240,1,1
946243,1,1
946244,1,1
946246,18,8
946249,79,39
946251,1,1
946252,1,1
946255,1,1
946256,102,41
946258,3,2
946262,1,1
946264,31,24
946266,2,2
946267,1,1
946268,2,2
946269,1,1
946280,2,2
946281,1,1
946282,27,5
946283,3,3
946284,1,1
946286,43,14
946287,4,4
946288,4,4
946297,1,1
946301,7,6
946302,96,38
946306,1,1
946307,1,1
946310,5,4
946311,1,1
946314,94,62
946319,2,1
946320,1,1
946321,1,1
946322,78,20
946323,2,2
946325,5,5
946327,1,1
946329,3,3
946330,3,3
946331,71,40
946332,3,3
946333,4,3
946337,1,1
946339,4,4
946342,2,2
946343,81,31
946344,1,1
946346,13,7
946347,41,27
946349,42,29
946350,1,1
946351,1,1
946356,1,1
946357,1,1
946358,81,21
946359,8,8
946362,20,11
946370,1,1
946371,2,2
946373,1,1
946375,70,25
946378,4,3
946379,1,1
946391,56,30
946392,2,2
946393,1,1
946395,2,2
946400,69,50
946401,130,47
946403,2,2
946405,66,32
946406,8,8
946421,1,1
946422,1,1
946432,7,4
946442,3,3
946446,1,1
946448,2,2
946459,2,2
946460,3,3
946463,1,1
946465,6,3
946468,1,1
946471,5,4
946475,1,1
946477,2,2
946483,3,3
946485,1,1
946487,1,1
946489,1,1
946493,26,14
