issuer_code,violation_category,violation_time_bucket,count
357736,2,5,24
357736,2,6,29
357736,2,7,32
357736,2,8,533
357736,2,9,596
357736,2,10,403
357736,2,11,323
357736,2,12,55
357736,3,1,9
357736,3,2,13
357736,3,3,19
357736,3,4,22
357736,3,5,20
357736,3,6,14
357736,3,7,24
357736,3,8,290
357736,3,9,307
357736,3,10,200
357736,3,11,95
357736,3,12,25
357736,4,3,1
357736,4,4,10
357736,4,5,7
357736,4,6,4
357736,4,7,6
357736,4,8,208
357736,4,9,301
357736,4,10,222
357736,4,11,85
357736,4,12,14
357736,5,1,5
357736,5,2,8
357736,5,3,41
357736,5,4,61
357736,5,5,23
357736,5,6,21
357736,5,7,4
357736,5,8,399
357736,5,9,564
357736,5,10,412
357736,5,11,135
357736,5,12,40
357751,2,4,1
357751,2,6,1
357751,2,7,21
357751,2,8,619
357751,2,9,656
357751,2,10,449
357751,2,11,343
357751,2,12,173
357751,3,7,13
357751,3,8,164
357751,3,9,187
357751,3,10,108
357751,3,11,84
357751,3,12,37
357751,4,7,8
357751,4,8,251
357751,4,9,209
357751,4,10,150
357751,4,11,95
357751,4,12,41
357751,5,5,2
357751,5,6,1
357751,5,7,24
357751,5,8,353
357751,5,9,366
357751,5,10,242
357751,5,11,123
357751,5,12,56
357751,6,8,25
357751,6,9,27
357751,6,10,11
357751,6,11,9
357751,6,12,1
357771,2,2,9
357771,2,3,11
357771,2,4,8
357771,2,5,23
357771,2,6,32
357771,2,7,80
357771,2,8,730
357771,2,9,999
357771,2,10,878
357771,2,11,621
357771,2,12,336
357771,3,2,1
357771,3,3,4
357771,3,4,4
357771,3,5,5
357771,3,6,10
357771,3,7,19
357771,3,8,167
357771,3,9,111
357771,3,10,74
357771,3,11,61
357771,3,12,29
357771,4,8,2
357771,4,9,8
357771,4,10,12
357771,4,11,6
357771,4,12,3
357771,5,2,5
357771,5,3,14
357771,5,4,9
357771,5,5,11
357771,5,6,6
357771,5,7,7
357771,5,8,59
357771,5,9,71
357771,5,10,45
357771,5,11,39
357771,5,12,17
357771,6,8,6
357771,6,9,7
357771,6,10,3
357771,6,11,1
357771,6,12,1
357783,1,2,56
357783,1,3,219
357783,2,2,113
357783,2,3,211
357783,2,4,102
357783,2,5,44
357783,2,6,113
357783,2,7,105
357783,2,8,581
357783,2,9,393
357783,2,10,257
357783,2,11,201
357783,2,12,114
357783,3,2,52
357783,3,3,124
357783,3,4,64
357783,3,5,41
357783,3,6,34
357783,3,7,78
357783,3,8,223
357783,3,9,116
357783,3,10,94
357783,3,11,50
357783,3,12,29
357783,4,2,1
357783,4,3,30
357783,4,4,21
357783,4,5,24
357783,4,6,26
357783,4,7,47
357783,4,8,370
357783,4,9,225
357783,4,10,118
357783,4,11,70
357783,4,12,43
357783,5,2,41
357783,5,3,462
357783,5,4,278
357783,5,5,98
357783,5,6,88
357783,5,7,102
357783,5,8,779
357783,5,9,410
357783,5,10,218
357783,5,11,140
357783,5,12,104
357783,6,3,5
357783,6,8,73
357783,6,9,38
357783,6,10,8
357783,6,11,2
357783,6,12,2
357792,1,2,77
357792,1,3,210
357792,1,4,14
357792,1,5,14
357792,1,6,1
357792,1,7,2
357792,2,2,391
357792,2,3,212
357792,2,4,192
357792,2,5,203
357792,2,6,193
357792,2,7,106
357792,2,8,42
357792,2,9,298
357792,2,10,231
357792,2,11,46
357792,2,12,79
357792,3,2,200
357792,3,3,73
357792,3,4,117
357792,3,5,120
357792,3,6,133
357792,3,7,88
357792,3,8,18
357792,3,9,114
357792,3,10,60
357792,3,11,13
357792,3,12,13
357792,4,2,12
357792,4,3,23
357792,4,4,47
357792,4,5,65
357792,4,6,92
357792,4,7,84
357792,4,8,23
357792,4,9,174
357792,4,10,154
357792,4,11,52
357792,4,12,41
357792,5,1,1
357792,5,2,562
357792,5,3,533
357792,5,4,514
357792,5,5,281
357792,5,6,292
357792,5,7,193
357792,5,8,49
357792,5,9,352
357792,5,10,231
357792,5,11,48
357792,5,12,31
357792,6,2,6
357792,6,3,1
357792,6,4,3
357792,6,5,1
357792,6,7,1
357792,6,8,1
357792,6,9,10
357792,6,10,5
357792,6,12,1
357802,2,2,4
357802,2,3,22
357802,2,4,9
357802,2,5,13
357802,2,6,23
357802,2,7,39
357802,2,8,475
357802,2,9,440
357802,2,10,329
357802,2,11,290
357802,2,12,223
357802,3,2,2
357802,3,3,2
357802,3,4,2
357802,3,5,3
357802,3,6,15
357802,3,7,14
357802,3,8,134
357802,3,9,116
357802,3,10,62
357802,3,11,30
357802,3,12,41
357802,4,4,1
357802,4,5,3
357802,4,6,3
357802,4,7,10
357802,4,8,115
357802,4,9,75
357802,4,10,61
357802,4,11,39
357802,4,12,39
357802,5,2,3
357802,5,3,12
357802,5,4,4
357802,5,5,9
357802,5,6,12
357802,5,7,19
357802,5,8,194
357802,5,9,106
357802,5,10,90
357802,5,11,64
357802,5,12,68
357802,6,9,3
358117,1,6,1
358117,2,6,3
358117,2,7,122
358117,2,8,581
358117,2,9,558
358117,2,10,369
358117,2,11,273
358117,2,12,328
358117,3,6,4
358117,3,7,171
358117,3,8,266
358117,3,9,232
358117,3,10,103
358117,3,11,90
358117,3,12,75
358117,4,7,48
358117,4,8,345
358117,4,9,112
358117,4,10,25
358117,4,11,29
358117,4,12,9
358117,5,6,2
358117,5,7,81
358117,5,8,728
358117,5,9,339
358117,5,10,54
358117,5,11,52
358117,5,12,51
358119,2,2,4
358119,2,3,9
358119,2,4,65
358119,2,5,43
358119,2,6,34
358119,2,7,114
358119,2,8,1063
358119,2,9,908
358119,2,10,638
358119,2,11,579
358119,2,12,258
358119,3,3,5
358119,3,4,7
358119,3,5,9
358119,3,6,16
358119,3,7,22
358119,3,8,176
358119,3,9,116
358119,3,10,80
358119,3,11,29
358119,3,12,12
358119,4,5,1
358119,4,7,5
358119,4,8,42
358119,4,9,38
358119,4,10,25
358119,4,11,14
358119,4,12,1
358119,5,4,15
358119,5,5,7
358119,5,6,5
358119,5,7,12
358119,5,8,130
358119,5,9,65
358119,5,10,30
358119,5,11,28
358119,5,12,9
358119,6,7,1
358119,6,8,81
358119,6,9,9
358119,6,11,1
358126,1,2,3
358126,1,3,245
358126,1,4,453
358126,1,5,48
358126,1,6,176
358126,1,7,12
358126,2,2,12
358126,2,3,198
358126,2,4,213
358126,2,5,130
358126,2,6,96
358126,2,7,51
358126,2,8,15
358126,2,9,20
358126,2,10,55
358126,2,11,64
358126,2,12,45
358126,3,3,3
358126,3,4,3
358126,3,5,3
358126,3,6,3
358126,3,7,1
358126,3,8,5
358126,3,9,1
358126,3,10,3
358126,3,11,3
358126,3,12,4
358126,4,3,185
358126,4,4,170
358126,4,5,243
358126,4,6,301
358126,4,7,129
358126,4,8,33
358126,4,9,35
358126,4,10,154
358126,4,11,154
358126,4,12,112
358126,5,2,2
358126,5,3,145
358126,5,4,388
358126,5,5,491
358126,5,6,229
358126,5,7,142
358126,5,8,35
358126,5,9,30
358126,5,10,125
358126,5,11,145
358126,5,12,104
358128,1,2,1
358128,1,3,34
358128,1,4,83
358128,1,5,6
358128,1,6,3
358128,1,7,2
358128,2,1,4
358128,2,2,17
358128,2,3,116
358128,2,4,201
358128,2,5,55
358128,2,6,51
358128,2,7,92
358128,2,8,534
358128,2,9,399
358128,2,10,223
358128,2,11,201
358128,2,12,70
358128,3,2,1
358128,3,3,24
358128,3,4,62
358128,3,5,17
358128,3,6,19
358128,3,7,22
358128,3,8,188
358128,3,9,132
358128,3,10,58
358128,3,11,22
358128,3,12,5
358128,4,3,30
358128,4,4,66
358128,4,5,60
358128,4,6,24
358128,4,7,85
358128,4,8,413
358128,4,9,295
358128,4,10,160
358128,4,11,119
358128,4,12,55
358128,5,2,22
358128,5,3,210
358128,5,4,337
358128,5,5,178
358128,5,6,79
358128,5,7,163
358128,5,8,679
358128,5,9,421
358128,5,10,213
358128,5,11,145
358128,5,12,61
358187,2,5,6
358187,2,6,2
358187,2,7,194
358187,2,8,810
358187,2,9,331
358187,2,10,140
358187,2,11,304
358187,2,12,160
358187,3,6,2
358187,3,7,44
358187,3,8,93
358187,3,9,47
358187,3,10,20
358187,3,11,22
358187,3,12,23
358187,4,7,51
358187,4,8,140
358187,4,9,141
358187,4,10,66
358187,4,11,92
358187,4,12,106
358187,5,3,2
358187,5,4,1
358187,5,5,7
358187,5,6,2
358187,5,7,88
358187,5,8,225
358187,5,9,195
358187,5,10,124
358187,5,11,143
358187,5,12,179
358194,1,3,175
358194,1,4,286
358194,1,5,47
358194,1,6,44
358194,1,7,16
358194,2,1,12
358194,2,2,35
358194,2,3,108
358194,2,4,221
358194,2,5,124
358194,2,6,84
358194,2,7,163
358194,2,8,795
358194,2,9,513
358194,2,10,358
358194,2,11,689
358194,2,12,161
358194,3,1,1
358194,3,2,3
358194,3,3,16
358194,3,4,53
358194,3,5,34
358194,3,6,15
358194,3,7,42
358194,3,8,169
358194,3,9,107
358194,3,10,40
358194,3,11,22
358194,3,12,7
358194,4,3,9
358194,4,4,123
358194,4,5,78
358194,4,6,30
358194,4,7,37
358194,4,8,224
358194,4,9,260
358194,4,10,140
358194,4,11,86
358194,4,12,59
358194,5,1,3
358194,5,2,19
358194,5,3,137
358194,5,4,314
358194,5,5,127
358194,5,6,61
358194,5,7,93
358194,5,8,341
358194,5,9,321
358194,5,10,202
358194,5,11,101
358194,5,12,62
358204,2,2,17
358204,2,3,8
358204,2,4,20
358204,2,5,21
358204,2,6,36
358204,2,7,52
358204,2,8,673
358204,2,9,755
358204,2,10,528
358204,2,11,539
358204,2,12,525
358204,3,4,4
358204,3,5,3
358204,3,6,6
358204,3,7,5
358204,3,8,49
358204,3,9,65
358204,3,10,32
358204,3,11,29
358204,3,12,31
358204,4,5,2
358204,4,7,1
358204,4,8,55
358204,4,9,63
358204,4,10,26
358204,4,11,14
358204,4,12,15
358204,5,2,3
358204,5,3,9
358204,5,4,5
358204,5,5,15
358204,5,6,8
358204,5,7,10
358204,5,8,118
358204,5,9,124
358204,5,10,88
358204,5,11,58
358204,5,12,48
358204,6,3,1
358204,6,8,21
358204,6,9,13
358204,6,10,2
358214,2,2,14
358214,2,3,12
358214,2,4,23
358214,2,5,39
358214,2,6,51
358214,2,7,56
358214,2,8,609
358214,2,9,755
358214,2,10,547
358214,2,11,470
358214,2,12,457
358214,3,2,1
358214,3,3,2
358214,3,4,4
358214,3,6,9
358214,3,7,4
358214,3,8,79
358214,3,9,64
358214,3,10,42
358214,3,11,30
358214,3,12,42
358214,4,3,1
358214,4,4,1
358214,4,5,2
358214,4,7,7
358214,4,8,76
358214,4,9,78
358214,4,10,42
358214,4,11,27
358214,4,12,25
358214,5,2,5
358214,5,3,1
358214,5,4,2
358214,5,5,12
358214,5,6,9
358214,5,7,10
358214,5,8,158
358214,5,9,191
358214,5,10,100
358214,5,11,63
358214,5,12,64
358214,6,8,6
358214,6,9,1
358228,2,3,3
358228,2,4,1
358228,2,5,5
358228,2,6,9
358228,2,7,27
358228,2,8,410
358228,2,9,398
358228,2,10,244
358228,2,11,214
358228,2,12,181
358228,3,3,1
358228,3,4,1
358228,3,5,4
358228,3,6,10
358228,3,7,17
358228,3,8,293
358228,3,9,248
358228,3,10,179
358228,3,11,157
358228,3,12,202
358228,4,8,14
358228,4,9,25
358228,4,10,9
358228,4,11,10
358228,4,12,17
358228,5,3,9
358228,5,4,7
358228,5,5,2
358228,5,6,1
358228,5,7,4
358228,5,8,95
358228,5,9,173
358228,5,10,109
358228,5,11,73
358228,5,12,126
358228,6,8,1
358570,1,2,1
358570,1,3,5
358570,1,6,1
358570,2,2,31
358570,2,3,73
358570,2,4,116
358570,2,5,129
358570,2,6,108
358570,2,7,129
358570,2,8,402
358570,2,9,486
358570,2,10,478
358570,2,11,423
358570,2,12,513
358570,3,2,7
358570,3,3,14
358570,3,4,31
358570,3,5,34
358570,3,6,37
358570,3,7,29
358570,3,8,88
358570,3,9,74
358570,3,10,40
358570,3,11,19
358570,3,12,21
358570,4,2,1
358570,4,3,8
358570,4,4,31
358570,4,5,38
358570,4,6,25
358570,4,7,19
358570,4,8,125
358570,4,9,142
358570,4,10,110
358570,4,11,65
358570,4,12,87
358570,5,2,13
358570,5,3,72
358570,5,4,138
358570,5,5,127
358570,5,6,71
358570,5,7,43
358570,5,8,184
358570,5,9,204
358570,5,10,148
358570,5,11,101
358570,5,12,100
358570,6,6,1
358570,6,12,1
358579,1,3,2
358579,1,4,2
358579,2,2,20
358579,2,3,100
358579,2,4,174
358579,2,5,365
358579,2,6,314
358579,2,7,255
358579,2,8,719
358579,2,9,428
358579,2,10,220
358579,2,11,155
358579,2,12,177
358579,3,3,5
358579,3,4,9
358579,3,5,32
358579,3,6,11
358579,3,7,24
358579,3,8,35
358579,3,9,22
358579,3,10,14
358579,3,11,7
358579,3,12,13
358579,4,4,5
358579,4,5,20
358579,4,6,24
358579,4,7,35
358579,4,8,75
358579,4,9,104
358579,4,10,53
358579,4,11,32
358579,4,12,73
358579,5,2,5
358579,5,3,22
358579,5,4,30
358579,5,5,101
358579,5,6,50
358579,5,7,85
358579,5,8,167
358579,5,9,119
358579,5,10,80
358579,5,11,75
358579,5,12,105
358594,1,2,3
358594,1,3,18
358594,2,2,12
358594,2,3,101
358594,2,4,114
358594,2,5,65
358594,2,6,29
358594,2,7,180
358594,2,8,481
358594,2,9,355
358594,2,10,208
358594,2,11,181
358594,2,12,130
358594,3,2,4
358594,3,3,40
358594,3,4,49
358594,3,5,40
358594,3,6,29
358594,3,7,59
358594,3,8,174
358594,3,9,112
358594,3,10,57
358594,3,11,42
358594,3,12,27
358594,4,3,20
358594,4,4,40
358594,4,5,23
358594,4,6,31
358594,4,7,91
358594,4,8,289
358594,4,9,214
358594,4,10,153
358594,4,11,101
358594,4,12,88
358594,5,2,4
358594,5,3,148
358594,5,4,211
358594,5,5,135
358594,5,6,69
358594,5,7,160
358594,5,8,518
358594,5,9,353
358594,5,10,246
358594,5,11,154
358594,5,12,157
358594,6,3,10
358594,6,4,2
358594,6,6,1
358594,6,7,1
358594,6,8,22
358594,6,9,14
358594,6,10,8
358594,6,11,6
358600,2,2,7
358600,2,3,2
358600,2,4,2
358600,2,5,146
358600,2,6,124
358600,2,7,393
358600,2,8,837
358600,2,9,820
358600,2,10,413
358600,2,11,275
358600,2,12,164
358600,3,5,6
358600,3,6,13
358600,3,7,130
358600,3,8,159
358600,3,9,99
358600,3,10,39
358600,3,11,28
358600,3,12,28
358600,4,6,3
358600,4,7,86
358600,4,8,215
358600,4,9,145
358600,4,10,69
358600,4,11,80
358600,4,12,75
358600,5,4,1
358600,5,5,5
358600,5,6,13
358600,5,7,134
358600,5,8,343
358600,5,9,216
358600,5,10,82
358600,5,11,130
358600,5,12,95
358603,1,3,3
358603,2,2,30
358603,2,3,48
358603,2,4,72
358603,2,5,55
358603,2,6,30
358603,2,7,76
358603,2,8,386
358603,2,9,472
358603,2,10,320
358603,2,11,272
358603,2,12,274
358603,3,2,10
358603,3,3,19
358603,3,4,41
358603,3,5,27
358603,3,6,28
358603,3,7,21
358603,3,8,126
358603,3,9,104
358603,3,10,59
358603,3,11,20
358603,3,12,28
358603,4,2,1
358603,4,3,3
358603,4,4,30
358603,4,5,20
358603,4,6,11
358603,4,7,18
358603,4,8,141
358603,4,9,150
358603,4,10,102
358603,4,11,54
358603,4,12,66
358603,5,2,11
358603,5,3,111
358603,5,4,151
358603,5,5,85
358603,5,6,24
358603,5,7,33
358603,5,8,248
358603,5,9,230
358603,5,10,165
358603,5,11,74
358603,5,12,98
358603,6,4,1
358603,6,8,5
358603,6,9,5
358603,6,10,1
358603,6,11,1
358607,1,3,5
358607,2,1,4
358607,2,2,5
358607,2,3,5
358607,2,4,9
358607,2,5,10
358607,2,6,9
358607,2,7,7
358607,2,8,285
358607,2,9,367
358607,2,10,322
358607,2,11,214
358607,2,12,293
358607,3,1,1
358607,3,3,1
358607,3,4,1
358607,3,8,45
358607,3,9,45
358607,3,10,45
358607,3,11,20
358607,3,12,24
358607,4,3,1
358607,4,5,4
358607,4,6,1
358607,4,7,3
358607,4,8,72
358607,4,9,87
358607,4,10,77
358607,4,11,44
358607,4,12,74
358607,5,2,2
358607,5,3,7
358607,5,4,8
358607,5,5,14
358607,5,6,11
358607,5,7,9
358607,5,8,244
358607,5,9,263
358607,5,10,207
358607,5,11,137
358607,5,12,179
358607,6,3,1
358607,6,4,1
358607,6,5,1
358607,6,6,1
358607,6,8,26
358607,6,9,21
358607,6,10,11
358607,6,11,9
358607,6,12,8
358608,1,3,40
358608,1,4,219
358608,1,5,42
358608,1,6,29
358608,1,7,35
358608,2,2,2
358608,2,3,33
358608,2,4,75
358608,2,5,128
358608,2,6,72
358608,2,7,187
358608,2,8,468
358608,2,9,535
358608,2,10,440
358608,2,11,169
358608,2,12,46
358608,3,3,1
358608,3,4,14
358608,3,5,6
358608,3,6,6
358608,3,7,16
358608,3,8,62
358608,3,9,47
358608,3,10,35
358608,3,11,19
358608,3,12,4
358608,4,3,2
358608,4,4,3
358608,4,5,34
358608,4,6,42
358608,4,7,71
358608,4,8,209
358608,4,9,166
358608,4,10,130
358608,4,11,73
358608,4,12,40
358608,5,3,8
358608,5,4,18
358608,5,5,60
358608,5,6,42
358608,5,7,108
358608,5,8,253
358608,5,9,203
358608,5,10,177
358608,5,11,94
358608,5,12,61
358617,1,3,1
358617,2,2,1
358617,2,3,3
358617,2,4,2
358617,2,5,42
358617,2,6,67
358617,2,7,133
358617,2,8,369
358617,2,9,216
358617,2,10,182
358617,2,11,282
358617,2,12,165
358617,3,3,1
358617,3,5,6
358617,3,6,13
358617,3,7,27
358617,3,8,59
358617,3,9,35
358617,3,10,23
358617,3,11,25
358617,3,12,19
358617,4,3,1
358617,4,5,1
358617,4,6,1
358617,4,7,94
358617,4,8,311
358617,4,9,257
358617,4,10,135
358617,4,11,303
358617,4,12,203
358617,5,2,1
358617,5,3,3
358617,5,4,6
358617,5,5,24
358617,5,6,37
358617,5,7,200
358617,5,8,503
358617,5,9,310
358617,5,10,205
358617,5,11,452
358617,5,12,315
358617,6,2,1
358617,6,6,1
358617,6,7,2
358617,6,8,5
358617,6,9,1
358617,6,10,1
358617,6,11,3
358617,6,12,2
358623,1,2,1
358623,1,3,17
358623,1,4,1
358623,1,6,3
358623,1,7,1
358623,2,1,18
358623,2,2,30
358623,2,3,57
358623,2,4,64
358623,2,5,60
358623,2,6,121
358623,2,7,136
358623,2,8,520
358623,2,9,836
358623,2,10,860
358623,2,11,788
358623,2,12,513
358623,3,1,5
358623,3,2,17
358623,3,3,15
358623,3,4,24
358623,3,5,22
358623,3,6,21
358623,3,7,24
358623,3,8,129
358623,3,9,188
358623,3,10,149
358623,3,11,64
358623,3,12,49
358623,4,3,2
358623,4,4,5
358623,4,5,6
358623,4,6,3
358623,4,7,3
358623,4,8,81
358623,4,9,162
358623,4,10,155
358623,4,11,78
358623,4,12,68
358623,5,1,2
358623,5,2,4
358623,5,3,22
358623,5,4,42
358623,5,5,25
358623,5,6,20
358623,5,7,20
358623,5,8,171
358623,5,9,248
358623,5,10,209
358623,5,11,135
358623,5,12,103
358623,6,4,1
358623,6,8,6
358623,6,9,12
358623,6,10,5
358623,6,11,5
358623,6,12,5
358847,1,2,1
358847,1,3,6
358847,1,4,28
358847,1,5,2
358847,1,6,4
358847,2,1,1
358847,2,2,13
358847,2,3,146
358847,2,4,218
358847,2,5,185
358847,2,6,134
358847,2,7,365
358847,2,8,525
358847,2,9,453
358847,2,10,197
358847,2,11,273
358847,2,12,134
358847,3,2,1
358847,3,3,15
358847,3,4,24
358847,3,5,22
358847,3,6,5
358847,3,7,46
358847,3,8,67
358847,3,9,35
358847,3,10,13
358847,3,11,12
358847,3,12,4
358847,4,2,3
358847,4,3,7
358847,4,4,22
358847,4,5,27
358847,4,6,8
358847,4,7,117
358847,4,8,180
358847,4,9,196
358847,4,10,108
358847,4,11,117
358847,4,12,94
358847,5,2,20
358847,5,3,55
358847,5,4,52
358847,5,5,51
358847,5,6,15
358847,5,7,131
358847,5,8,248
358847,5,9,211
358847,5,10,137
358847,5,11,109
358847,5,12,100
358857,1,3,10
358857,2,2,31
358857,2,3,59
358857,2,4,83
358857,2,5,55
358857,2,6,83
358857,2,7,141
358857,2,8,502
358857,2,9,485
358857,2,10,465
358857,2,11,397
358857,2,12,494
358857,3,2,16
358857,3,3,23
358857,3,4,34
358857,3,5,16
358857,3,6,17
358857,3,7,28
358857,3,8,161
358857,3,9,90
358857,3,10,54
358857,3,11,43
358857,3,12,36
358857,4,3,1
358857,4,4,6
358857,4,5,6
358857,4,6,5
358857,4,7,9
358857,4,8,97
358857,4,9,72
358857,4,10,61
358857,4,11,49
358857,4,12,53
358857,5,2,14
358857,5,3,41
358857,5,4,69
358857,5,5,33
358857,5,6,17
358857,5,7,43
358857,5,8,294
358857,5,9,161
358857,5,10,180
358857,5,11,114
358857,5,12,134
358857,6,9,2
358857,6,10,2
358857,6,11,1
358863,2,3,3
358863,2,4,2
358863,2,5,4
358863,2,6,2
358863,2,7,183
358863,2,8,735
358863,2,9,493
358863,2,10,192
358863,2,11,290
358863,2,12,221
358863,3,6,1
358863,3,7,21
358863,3,8,55
358863,3,9,40
358863,3,10,18
358863,3,11,32
358863,3,12,13
358863,4,7,59
358863,4,8,174
358863,4,9,154
358863,4,10,81
358863,4,11,109
358863,4,12,88
358863,5,4,1
358863,5,6,6
358863,5,7,72
358863,5,8,226
358863,5,9,237
358863,5,10,101
358863,5,11,194
358863,5,12,135
358863,6,7,3
358863,6,8,10
358863,6,9,4
358863,6,10,2
358863,6,11,3
358873,2,2,12
358873,2,3,12
358873,2,4,16
358873,2,5,9
358873,2,6,7
358873,2,7,65
358873,2,8,305
358873,2,9,329
358873,2,10,253
358873,2,11,287
358873,2,12,271
358873,3,2,2
358873,3,3,7
358873,3,4,9
358873,3,5,7
358873,3,6,5
358873,3,7,40
358873,3,8,160
358873,3,9,100
358873,3,10,69
358873,3,11,31
358873,3,12,31
358873,4,3,2
358873,4,4,1
358873,4,5,2
358873,4,6,3
358873,4,7,8
358873,4,8,80
358873,4,9,102
358873,4,10,56
358873,4,11,30
358873,4,12,37
358873,5,2,5
358873,5,3,9
358873,5,4,10
358873,5,5,6
358873,5,6,8
358873,5,7,37
358873,5,8,182
358873,5,9,194
358873,5,10,132
358873,5,11,60
358873,5,12,71
358873,6,5,1
358873,6,8,12
358873,6,9,8
358873,6,10,2
358873,6,11,1
358873,6,12,1
358892,1,2,4
358892,1,3,11
358892,1,4,8
358892,1,5,1
358892,2,2,19
358892,2,3,93
358892,2,4,101
358892,2,5,99
358892,2,6,107
358892,2,7,107
358892,2,8,314
358892,2,9,397
358892,2,10,303
358892,2,11,293
358892,2,12,243
358892,3,2,6
358892,3,3,24
358892,3,4,19
358892,3,5,17
358892,3,6,32
358892,3,7,37
358892,3,8,62
358892,3,9,82
358892,3,10,57
358892,3,11,20
358892,3,12,36
358892,4,3,4
358892,4,4,17
358892,4,5,22
358892,4,6,28
358892,4,7,42
358892,4,8,106
358892,4,9,135
358892,4,10,95
358892,4,11,61
358892,4,12,99
358892,5,2,19
358892,5,3,108
358892,5,4,115
358892,5,5,61
358892,5,6,77
358892,5,7,61
358892,5,8,208
358892,5,9,214
358892,5,10,139
358892,5,11,96
358892,5,12,98
358892,6,4,1
358892,6,5,1
358892,6,7,1
358892,6,8,2
358892,6,9,2
358892,6,10,1
358936,1,4,2
358936,1,5,5
358936,2,4,8
358936,2,5,16
358936,2,6,16
358936,2,7,104
358936,2,8,250
358936,2,9,229
358936,2,10,103
358936,2,11,179
358936,2,12,116
358936,3,4,6
358936,3,5,10
358936,3,6,8
358936,3,7,38
358936,3,8,88
358936,3,9,61
358936,3,10,34
358936,3,11,32
358936,3,12,22
358936,4,4,3
358936,4,5,13
358936,4,6,19
358936,4,7,66
358936,4,8,213
358936,4,9,251
358936,4,10,140
358936,4,11,212
358936,4,12,171
358936,5,4,13
358936,5,5,37
358936,5,6,22
358936,5,7,184
358936,5,8,397
358936,5,9,318
358936,5,10,209
358936,5,11,283
358936,5,12,240
358936,6,5,1
358936,6,7,2
358936,6,8,11
358936,6,9,8
358936,6,10,4
358936,6,11,6
358936,6,12,4
358944,1,3,3
358944,1,7,2
358944,2,2,17
358944,2,3,88
358944,2,4,97
358944,2,5,41
358944,2,6,27
358944,2,7,99
358944,2,8,546
358944,2,9,474
358944,2,10,331
358944,2,11,278
358944,2,12,245
358944,3,2,7
358944,3,3,18
358944,3,4,31
358944,3,5,15
358944,3,6,6
358944,3,7,26
358944,3,8,105
358944,3,9,81
358944,3,10,51
358944,3,11,22
358944,3,12,31
358944,4,3,14
358944,4,4,29
358944,4,5,15
358944,4,6,3
358944,4,7,44
358944,4,8,224
358944,4,9,171
358944,4,10,136
358944,4,11,88
358944,4,12,106
358944,5,2,10
358944,5,3,89
358944,5,4,96
358944,5,5,37
358944,5,6,21
358944,5,7,58
358944,5,8,334
358944,5,9,277
358944,5,10,146
358944,5,11,74
358944,5,12,101
358944,6,8,5
358948,1,2,8
358948,1,3,22
358948,1,4,9
358948,1,5,8
358948,1,6,6
358948,2,2,87
358948,2,3,185
358948,2,4,150
358948,2,5,134
358948,2,6,93
358948,2,7,123
358948,2,8,295
358948,2,9,298
358948,2,10,200
358948,2,11,180
358948,2,12,183
358948,3,2,37
358948,3,3,49
358948,3,4,74
358948,3,5,68
358948,3,6,47
358948,3,7,70
358948,3,8,96
358948,3,9,77
358948,3,10,50
358948,3,11,25
358948,3,12,24
358948,4,3,13
358948,4,4,38
358948,4,5,34
358948,4,6,56
358948,4,7,68
358948,4,8,124
358948,4,9,126
358948,4,10,91
358948,4,11,75
358948,4,12,75
358948,5,2,160
358948,5,3,260
358948,5,4,231
358948,5,5,161
358948,5,6,162
358948,5,7,145
358948,5,8,283
358948,5,9,239
358948,5,10,186
358948,5,11,116
358948,5,12,112
358948,6,2,1
358948,6,3,3
358948,6,5,1
358948,6,6,1
358948,6,7,5
358948,6,8,10
358948,6,9,3
359336,1,2,4
359336,1,3,17
359336,1,4,89
359336,1,5,33
359336,1,6,6
359336,1,7,7
359336,2,2,2
359336,2,3,29
359336,2,4,31
359336,2,5,25
359336,2,6,21
359336,2,7,19
359336,2,8,71
359336,2,9,58
359336,2,10,31
359336,2,11,40
359336,2,12,23
359336,3,3,3
359336,3,4,3
359336,3,5,5
359336,3,6,6
359336,3,8,29
359336,3,9,17
359336,3,10,16
359336,3,11,12
359336,3,12,12
359336,4,3,3
359336,4,4,19
359336,4,5,33
359336,4,6,34
359336,4,7,37
359336,4,8,146
359336,4,9,171
359336,4,10,122
359336,4,11,63
359336,4,12,27
359336,5,2,1
359336,5,3,39
359336,5,4,107
359336,5,5,83
359336,5,6,74
359336,5,7,58
359336,5,8,191
359336,5,9,231
359336,5,10,158
359336,5,11,90
359336,5,12,25
